Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.945701042181861462e-01,2.031869967701762161e-02,9.500000000000001776e-01,5.000000000000000971e-02,0.000000000000000000e+00,3.574618281750118753e-01,0.000000000000000000e+00,-8.801823909836974380e-01,1.881378043026378510e-02,0.000000000000000000e+00,-4.632538899914197261e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.337278725139420699e-01,1.846935228484318167e-02,8.538979766093477419e-01,2.792766546983035600e-02,-5.314080399656856057e-19,3.244390867631492537e-01,2.967097383575487916e-03,-7.898686633756691888e-01,-3.951077118845294604e-03,1.552353583429700104e-02,-3.174755792975106350e-02,2.161468882961827030e-19,-5.076564630424258136e-20,6.613423601459852883e-19,5.000000000000000104e-03
7.748109891726459031e-01,2.102003105418916509e-02,7.584936026525741504e-01,2.467760793442642236e-02,-9.701333578350426968e-19,2.889456733328921723e-01,4.085271695947284738e-03,-7.013113193473820006e-01,-3.689600451970808347e-03,1.393411596782859543e-02,-2.813350859340309901e-02,1.598749758554643575e-19,1.824446690254284476e-19,1.112014851828760699e-18,1.000000000000000021e-02
7.180589547029897490e-01,2.536783243416785433e-02,6.736786404022523378e-01,2.191543211094219498e-02,5.889004768150461082e-19,2.571805922808417244e-01,4.690810501739477341e-03,-6.226691982349016330e-01,-3.296049571083363439e-03,1.239835518404377827e-02,-2.499240229771586969e-02,1.457428294778392865e-18,-2.026574817480828982e-21,-4.371874589062527110e-20,1.499999999999999944e-02
6.181471108171587847e-01,1.892107084770384626e-02,5.983454652693629416e-01,1.946347037019141579e-02,-1.674512833655245193e-18,2.288229660041323776e-01,4.948653714478645424e-03,-5.528771323245460501e-01,-2.940623612052320566e-03,1.102775239196322407e-02,-2.220160019581966099e-02,2.837487381958373450e-20,4.928099612378119189e-19,1.818861798011042854e-18,2.000000000000000042e-02
5.868464675968898536e-01,2.227563043494223266e-02,5.314350373159375529e-01,1.728600182691254414e-02,7.213300475961748760e-19,2.035301774933561403e-01,4.971496920052997058e-03,-4.909312212343321380e-01,-2.621464843801881231e-03,9.806216818654414635e-03,-1.972179349296977399e-02,1.532408327304341059e-18,-3.810345669678569418e-19,-1.562017877611582755e-19,2.500000000000000139e-02
4.829870323567281853e-01,1.935097330492942941e-02,4.720059778748644241e-01,1.535225049509817037e-02,1.070328130611993977e-18,1.809875484778869781e-01,4.839943238744793229e-03,-4.359432124022226129e-01,-2.335441280141406332e-03,8.718192995526934802e-03,-1.751849302813829681e-02,1.476731943618490805e-18,-1.270102391678732220e-19,-5.554944393339334425e-19,2.999999999999999889e-02
4.412095626517703595e-01,2.183210110837734835e-02,4.192220301569106189e-01,1.363490788384753155e-02,-3.968039656241269798e-19,1.609081922051934233e-01,4.611268142426490704e-03,-3.871270268361589606e-01,-2.079521326329119082e-03,7.749566340402032349e-03,-1.556099295441070937e-02,-4.663953511270030856e-19,1.340918110444703304e-19,2.388655290430931127e-19,3.500000000000000333e-02
4.183426595694622607e-01,2.327419210982518971e-02,3.723403476669549517e-01,1.210973334607493360e-02,-2.559540048780725023e-18,1.430318572128076726e-01,4.325799993059885155e-03,-3.437865881171148219e-01,-1.850834760150342180e-03,6.887585525272327258e-03,-1.382196415243863025e-02,-2.373448392924419774e-19,7.276584879405003073e-19,2.666176181458932931e-18,4.000000000000000083e-02
3.634942255834279767e-01,1.861568612586259747e-02,3.307010774657111463e-01,1.075520731628189751e-02,1.009433695310601012e-18,1.271233842932916469e-01,4.011592921611608666e-03,-3.053052060480589414e-01,-1.646701546231993428e-03,6.120766771055884646e-03,-1.227709166456462074e-02,1.038289491290538630e-18,-5.203098521254221239e-20,-6.678310732352965153e-19,4.499999999999999833e-02
