Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.933757251911933261e-01,2.095578104733744618e-02,9.499999999999999556e-01,5.000000000000000278e-02,0.000000000000000000e+00,7.133911471085260247e-01,0.000000000000000000e+00,6.273540238391568380e-01,3.754690247939611314e-02,0.000000000000000000e+00,3.301863283363983687e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.838235426038938414e-01,2.388910633829405966e-02,8.441132196610598992e-01,3.381332642419147133e-02,-2.087424609387282195e-20,6.358444783031611536e-01,2.965470551433577184e-03,5.551916839350523603e-01,1.289920644839426082e-02,5.041235244171245536e-03,3.653516124389862701e-02,2.378489520648872748e-19,1.694332655704024865e-19,-3.020780346343919154e-19,5.000000000000000104e-03
7.475301878616974482e-01,2.019539835621986246e-02,7.495512366485634903e-01,2.999327769766388027e-02,-1.496409436738616870e-19,5.640618850407616014e-01,1.328323961141998633e-04,4.936238676076536991e-01,1.134477724521103757e-02,4.485419890026561170e-03,3.251808290841406990e-02,1.982416405465431968e-19,2.370646307799703785e-19,-4.520298221870479891e-19,1.000000000000000021e-02
6.411093595584768101e-01,1.886097752287647575e-02,6.655775721156935720e-01,2.666971927317178526e-02,-2.686146979873201210e-19,5.004406031378372255e-01,-1.788710689422163234e-03,4.388093279342765718e-01,1.010808044578068339e-02,3.960872604035668536e-03,2.889153096414897107e-02,-2.627781550873775142e-19,-5.833570376856461871e-20,-1.079459938436133615e-19,1.499999999999999944e-02
6.068256620022546288e-01,1.852594707585707504e-02,5.910108381540797318e-01,2.370970752158391842e-02,-3.471483910218137029e-19,4.440541183695176364e-01,-3.014957473359653091e-03,3.900126723778074012e-01,9.002173243576973294e-03,3.500418492776824486e-03,2.566677001649070658e-02,1.283243806644023840e-19,3.338546852832581805e-19,-6.716087449578802737e-19,2.000000000000000042e-02
5.568743818029008308e-01,1.789831127682541684e-02,5.247974738564207264e-01,2.107427254321665028e-02,6.564445918317985924e-19,3.940651055372969003e-01,-3.744447357017251406e-03,3.465906557166704705e-01,8.013478658627249188e-03,3.095753508263451425e-03,2.280022704869952982e-02,8.803044651449835980e-20,-1.928762992652672646e-19,8.939485517104780329e-19,2.500000000000000139e-02
4.903506032898365952e-01,1.921468932239597111e-02,4.660018343794233298e-01,1.872882406742377992e-02,-4.994589083784208735e-19,3.497366531418995561e-01,-4.123358946787211710e-03,3.079644078909897220e-01,7.130543356873690793e-03,2.739570723791938476e-03,2.025254621215735393e-02,-5.198629560500723836e-19,-6.521631054468655445e-20,-1.651704276472066973e-19,2.999999999999999889e-02
4.334443229196664471e-01,1.913058460892400406e-02,4.137930379552729465e-01,1.664220365919469313e-02,-2.348684119881071877e-18,3.104194857310073608e-01,-4.258692778041540603e-03,2.736140464941628769e-01,6.342780947250363337e-03,2.425646317718383772e-03,1.798858263689284698e-02,-8.539006198963184082e-19,-8.236028011861383575e-18,-2.585597142130354522e-18,3.500000000000000333e-02
4.018827814221411221e-01,1.618305784427280514e-02,3.674332451332359417e-01,1.478640849026377144e-02,-5.591365027440105487e-19,2.755408683801236491e-01,-4.228402092147685344e-03,2.430735452598213608e-01,5.640473083452956365e-03,2.148653249113696619e-03,1.597698288627076926e-02,3.052167286230473238e-20,4.198921729497790908e-19,-8.814059491287951215e-19,4.000000000000000083e-02
3.676994373390627957e-01,1.749354135026605708e-02,3.262672467511731345e-01,1.313632223763284285e-02,-3.113399755278603485e-18,2.445950749067586638e-01,-4.088944397296825385e-03,2.159258061657324257e-01,5.014752273625949081e-03,1.904010549941219333e-03,1.418979700540890822e-02,-1.586036263310698016e-18,9.778037361131591807e-19,-2.911060531818567373e-18,4.499999999999999833e-02
