Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.991514119903444069e-01,1.874309981721870161e-02,9.499999999999999556e-01,4.999999999999999584e-02,0.000000000000000000e+00,4.087558013023845915e-01,0.000000000000000000e+00,8.575655630338974156e-01,2.151346322644129630e-02,0.000000000000000000e+00,4.513502963336302187e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.724576360285532850e-01,2.159354318045326321e-02,9.208282267810734556e-01,4.760303471451020341e-02,-2.322090939746093117e-20,3.968559589717897684e-01,1.049647793255562272e-03,8.309214719513094982e-01,1.432374669641885839e-02,7.670794323259189258e-04,4.590665730671545514e-02,7.529972331482469864e-20,-1.019744593809083868e-19,-6.161518716079590062e-20,5.000000000000000104e-03
9.502074620338798461e-01,1.654514384332709045e-02,8.926494513587688306e-01,4.614222268322466791e-02,-2.986467338422787268e-20,3.845297791838814261e-01,2.502379992406376583e-04,8.055806232841777881e-01,1.384708001117879346e-02,7.414963813964324654e-04,4.451559030465271349e-02,1.486625784148191601e-19,-2.181036243485071854e-19,-1.039432259421558271e-19,1.000000000000000021e-02
8.938967379264454172e-01,2.027273698779026231e-02,8.653334423678218368e-01,4.473211366650914345e-02,6.265998605659489014e-20,3.726249796840158668e-01,-3.295346776533492669e-04,7.809946865449542974e-01,1.343154778862831744e-02,7.129647174423117901e-04,4.315155190373347327e-02,9.375240506710414351e-20,-1.787385779804527251e-19,2.472714415153942651e-20,1.499999999999999944e-02
8.832396447219156288e-01,1.831200118814652056e-02,8.388532085550051143e-01,4.336467696650000980e-02,-4.191973489891923521e-20,3.611215428211154710e-01,-7.373799597946119810e-04,7.571433025211055101e-01,1.302679440647874429e-02,6.868482626512636881e-04,4.182964764262047525e-02,2.690023895213995659e-19,-4.099984113628463348e-19,-1.746572412553006386e-19,2.000000000000000042e-02
8.471663119712988799e-01,1.867668745700297797e-02,8.131832084593918486e-01,4.203869823453873500e-02,1.015334828487546365e-19,3.499972306282170820e-01,-1.020047328939266938e-03,7.340087763674447707e-01,1.263273742675203801e-02,6.626899032028220468e-04,4.054857157542209739e-02,-6.454107248930836290e-19,-1.729254518076698949e-19,4.201103708672377620e-19,2.500000000000000139e-02
8.033914674877991047e-01,2.231401074863441011e-02,7.882986758615222467e-01,4.075301307959362102e-02,1.311448170645975474e-19,3.392331336623809479e-01,-1.211756397803813359e-03,7.115726855112070037e-01,1.224950306272941207e-02,6.401174645539590459e-04,3.930697364572177666e-02,3.473284600261351512e-19,-3.378576726724103805e-19,-2.027244041870568618e-20,2.999999999999999889e-02
8.089096807523471488e-01,1.912221115478716926e-02,7.641755948267839882e-01,3.950646491050861103e-02,-1.475115038607828713e-19,3.288128914102076417e-01,-1.337485665386886667e-03,6.898162235965722422e-01,1.187709345223988619e-02,6.188541152213009868e-04,3.810357157785957544e-02,5.226028280027724040e-19,-2.192795153416605282e-19,-4.125082461793376131e-19,3.500000000000000333e-02
7.559161698774696792e-01,2.057770638023685358e-02,7.407906787767338797e-01,3.829791191437781350e-02,-6.218173145699860465e-20,3.187220832677375437e-01,-1.415464196697252845e-03,6.687204675875725313e-01,1.151542079935490535e-02,5.986930560623322621e-04,3.693714233395865854e-02,4.260881510447795519e-19,-6.643948238834508664e-19,-2.719776289345817773e-19,4.000000000000000083e-02
7.671248791634062147e-01,1.777749208254135460e-02,7.181213496717195888e-01,3.712623216115713831e-02,-3.480477085495884015e-20,3.089477810733353147e-01,-1.458992075507336813e-03,6.482665679905971201e-01,1.116433434433445650e-02,5.794787787056741857e-04,3.580651491361176719e-02,5.825717042377201379e-20,-8.720040754301124992e-19,-6.632436182391478720e-20,4.499999999999999833e-02
