Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
dG15N1-mc,1,278,266,12,109.380507292,0.411204914633,0.759752401955,0.74887326544,-234.137821684,-191.78372681,109.380507292,455.282417733,0.641252613743
