Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
rU5N3-mc,1,328,315,13,227.653353868,0.722709059898,0.910704942698,0.907008013575,-92.6229249723,-44.4729837321,227.653353868,2549.45078426,0.850122967516
