Name,FitNum,RedChiSq,lf,AlignMag,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,R1,R1b,R1c,R2,R2b,R2c,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err,
rU5N3-mc,1,0.722709059898,70.925318,auto,0.00130351878343,0.00131690870115,28.3381157151,55.1351656372,8746.40363207,911.863614121,10692.867597,2.14806978989,2.14806978989,2.14806978989,5.72112576998,5.72112576998,5.72112576998,7.06847513381e-05,9.12604607278e-05,1.76430843462,0.794624687772,312.516005287,378.096611345,1072.32776863,0.0216343224298,0.0216343224298,0.0216343224298,0.133096369686,0.133096369686,0.133096369686,
