Name,Fit Num,RedChiSq,lf,FuncEvals,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,R1,R1b,R1c,R2,R2b,R2c,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,ddG12,ddG21,dG13,ddG13,ddG31,ddG23,ddG32,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,ddG12_err,ddG21_err,dG13_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,
hpTT-GTG_G6-C1p,1,7.08363338995,150.784627,12,0.0545896952535,0.0,4.60142527631,0.0,1177.20452896,0.0,0.0,2.58476138069,2.58476138069,2.58476138069,7.81886946908,7.81886946908,7.81886946908,0.00157511411828,0.0,0.0311544878522,0.0,62.0415724004,0.0,0.0,0.161596139795,0.161596139795,0.161596139795,0.767149741613,0.767149741613,0.767149741613,64.263236487,1112.94129247,0.0,0.0,0.0,0.0,0.0155609965303,0.000898519990913,0.0,1.68991588684,14.9892693604,13.2993534736,0.0,0.0,0.0,0.0,0.0,3.81495863376,58.6810193519,0.0,0.0,0.0,0.0,0.000923771682045,4.73754270162e-05,0.0,0.0470641900496,0.0366979779721,0.0326042491478,0.0,0.0,0.0,0.0,0.0,
