0.000000000000000000e+00,2.019796143552476664e-01,1.060866603192470083e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.663520678702263389e+00,1.975424481976777315e+04,2.908872499090116737e-03
0.000000000000000000e+00,1.602759189314082733e-01,4.721732722004076677e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.589856589882917337e+00,2.212867975309491158e+04,3.115857690245324094e-03
0.000000000000000000e+00,7.945517243124104734e-02,1.487723717972925908e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.821923457017227133e+00,2.015668722071684897e+04,2.672796389434792860e-03
0.000000000000000000e+00,1.006376403264109404e-02,2.748791363877868488e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.315511479779274850e+00,1.932404265178367496e+04,2.365908948427127532e-03
0.000000000000000000e+00,-5.347938995070238011e-02,3.969637143914079402e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.880374551189697208e+00,1.849061458943411708e+04,2.029739119953032772e-03
0.000000000000000000e+00,-9.960385004966140765e-02,4.644948961919601160e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.407825287664500991e+00,1.644991522688232362e+04,1.546000791508966941e-03
0.000000000000000000e+00,-1.278089667945764285e-01,5.090413615429786987e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.071127264210475438e+00,1.498125059166550636e+04,1.113975598677318561e-03
0.000000000000000000e+00,-1.395282206325578478e-01,5.605643724474651535e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.663415624540278248e-01,1.457224605132639408e+04,7.315347867268507049e-04
0.000000000000000000e+00,-1.023511054475330362e-01,5.338969591961621575e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.314484153148361978e-01,1.277227852702140808e+04,2.707819313795933446e-04
0.000000000000000000e+00,-2.961227483705625163e-02,5.953788435549007829e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.559989956576606440e-01,1.340910124878957868e+04,-1.583859993172615996e-04
0.000000000000000000e+00,1.245717193721763150e-01,6.043232061077990380e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.568139169417025358e-01,1.285385623135324568e+04,-5.901525735918325974e-04
0.000000000000000000e+00,3.336799327096298118e-01,5.878683833936604763e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.670331973829100147e-01,1.159144559299945831e+04,-8.702081971792051743e-04
0.000000000000000000e+00,2.659733864521140467e-01,5.678025368911137072e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.274642034326375573e+00,2.004918941797316074e+04,3.072249513807676080e-03
0.000000000000000000e+00,1.879381161811330414e-01,3.314858813710078511e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.783349847513608477e+00,1.021378037839382887e+04,1.656360320008362424e-03
0.000000000000000000e+00,1.012374160361830533e-01,5.002348521885690680e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.513221306319602943e+00,4.452949262623675168e+03,7.506337126144136665e-04
0.000000000000000000e+00,5.554950324392611549e-02,5.656016358382901288e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.732313466581312911e-01,2.102411034090444446e+03,3.642211685881926900e-04
0.000000000000000000e+00,3.338488787810663105e-02,6.031131253088653388e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.634501220537085908e-01,1.128946561237797141e+03,1.996097745522366180e-04
0.000000000000000000e+00,2.285461184486270100e-02,6.697038187949172716e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.188472176079587328e-01,7.087480778861790895e+02,1.271510665707945476e-04
0.000000000000000000e+00,2.627481105625666946e-01,9.015894131398083378e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.213484848840431063e+00,2.200317680460959673e+04,3.272180566780036066e-03
0.000000000000000000e+00,1.789644735171330159e-01,4.536364168206968861e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.436316967610125950e+00,2.139755492621287704e+04,3.000501029841365526e-03
0.000000000000000000e+00,1.018967142234413065e-01,1.568771043375523089e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.968708026254748500e+00,2.244392934131622314e+04,2.894465402598218363e-03
0.000000000000000000e+00,1.945034800157859414e-02,2.813339609691121179e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.364308068553819808e+00,2.197062764647603035e+04,2.510164659570567058e-03
0.000000000000000000e+00,-4.060275300947219917e-02,3.708283566825212763e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.752358208965341113e+00,2.024013243124075234e+04,1.923135788656973573e-03
0.000000000000000000e+00,-5.782161787768368144e-02,4.420084671225184003e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.336362673525847589e+00,1.932344090628623962e+04,1.356915694770042700e-03
0.000000000000000000e+00,-1.439685713243768960e-03,4.639924918849708924e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.737900359707261089e-01,1.758584667248808546e+04,6.957587224455357832e-04
0.000000000000000000e+00,1.497433340728435702e-01,4.590417963255621459e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.072186303182731448e-01,1.564211255735158920e+04,7.983471385203260199e-05
0.000000000000000000e+00,4.859712251045729126e-01,5.592329962448591374e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.594727917880310875e-01,1.703102360872365534e+04,-4.504849446086501077e-04
0.000000000000000000e+00,8.666487346000502079e-01,5.949687205981541105e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.544317311343481824e-01,1.545020745132863522e+04,-6.788821320672421347e-04
0.000000000000000000e+00,9.143920520100423666e-01,5.163240029904572204e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.903415138089282310e-01,1.062329319038055837e+04,-4.131083638780858416e-04
0.000000000000000000e+00,1.084541664663706939e+00,6.476416204924082543e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.052495788036003521e-01,9.824826758140698075e+03,-1.371111829943048584e-04
0.000000000000000000e+00,2.750744651013364295e-01,5.392358767157306998e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.051854310556069372e+00,1.773012118215858936e+04,2.765792318916071059e-03
0.000000000000000000e+00,2.121167343608377498e-01,3.660299048043678560e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.067319840122520791e+00,9.854491117391735315e+03,1.637498419413607829e-03
0.000000000000000000e+00,1.059646975851341044e-01,5.423088196589715082e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.636986094452325791e+00,4.008105106279253960e+03,6.929247317186368891e-04
0.000000000000000000e+00,5.173798750267356861e-02,5.736244693636645131e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.835896128364152391e-01,1.698738332739099860e+03,3.015306920070681251e-04
0.000000000000000000e+00,2.905315780679870730e-02,5.964956651393296561e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.560021392650752459e-01,8.598134018704295158e+02,1.554697437109531309e-04
0.000000000000000000e+00,1.982458586689811453e-02,6.845174037681698742e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.271656909227291576e-01,5.422545936591923237e+02,9.922851698077195931e-05
0.000000000000000000e+00,2.948231367457058161e-01,8.708123751595338606e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.197044341716845040e+00,2.106461223376914859e+04,3.169558999299672362e-03
0.000000000000000000e+00,2.283582004313745306e-01,4.773651918748619827e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.611573195253772628e+00,2.244437485591135919e+04,3.149017211707247701e-03
0.000000000000000000e+00,1.444960374972231176e-01,1.509029181249576190e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.851059769798677479e+00,2.241863562433421612e+04,2.831746613960875632e-03
0.000000000000000000e+00,8.951450078190958948e-02,2.816016311395056704e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.363123100157476841e+00,2.383043106356635690e+04,2.560019355707749463e-03
0.000000000000000000e+00,8.014606769854354384e-02,3.402528734952070533e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.605495943138673942e+00,2.089698303192853928e+04,1.722837877677431666e-03
0.000000000000000000e+00,1.974584203156615481e-01,4.048205143388047489e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.222006406670486767e+00,2.030461305799987167e+04,1.051401764169008438e-03
0.000000000000000000e+00,4.565678532222988695e-01,4.244961947024860294e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.895220875894953583e-01,1.806683842719253153e+04,3.671344342611317460e-04
0.000000000000000000e+00,1.014050007948704479e+00,5.612570573856740630e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.641082383664366873e-01,1.963877903653681278e+04,-6.845605617933133517e-06
0.000000000000000000e+00,1.254603365318390118e+00,5.733131523442786204e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.765157579220815176e-01,1.519941250228136778e+04,2.379104055429493442e-05
0.000000000000000000e+00,1.025291981933785568e+00,5.185983385932164680e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.841390526827418772e-01,9.542020848157000728e+03,2.366661670553194343e-04
0.000000000000000000e+00,9.562586961457266721e-01,6.528377009114655571e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.942408400135975821e-01,7.882729359373450279e+03,4.474280831358366881e-04
0.000000000000000000e+00,6.518954352576294964e-01,6.638218794371970155e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.156542076730257995e-01,5.170511932026594877e+03,4.485942735990276244e-04
0.000000000000000000e+00,3.083590170695846844e-01,5.650965482729617406e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.243910573971476197e+00,1.726713804200291634e+04,2.739340305835452280e-03
0.000000000000000000e+00,1.937318111553728572e-01,3.356597113635344520e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.809479251029032731e+00,7.941884004995226860e+03,1.346336634050831864e-03
0.000000000000000000e+00,8.958931455869569016e-02,4.860482146910569234e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.465491932878212777e+00,3.023940448008477688e+03,5.329246622665604347e-04
0.000000000000000000e+00,4.807150240486662146e-02,5.901722317677157825e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.080003623885121167e-01,1.422983127534389496e+03,2.568620462711290265e-04
0.000000000000000000e+00,2.866921039658150080e-02,6.752991686313096764e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.285550289040425787e-01,7.716110843904316425e+02,1.415431311792611350e-04
0.000000000000000000e+00,1.577931843192815695e-02,6.432947713957263502e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.009144334584024416e-01,3.952957496531307697e+02,7.340498546594633096e-05
0.000000000000000000e+00,3.202577348659045309e-01,8.102676677049820567e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.100563279195253763e+00,1.964655157242715359e+04,2.994631930785726041e-03
0.000000000000000000e+00,2.775954905440157217e-01,4.730103388919952856e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.591949743613217727e+00,2.200327864183485508e+04,3.103618798108513568e-03
0.000000000000000000e+00,2.028566147035630873e-01,1.376856575290392071e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.609903138328147687e+00,2.090083725596964359e+04,2.613722422324457270e-03
0.000000000000000000e+00,2.110207146636724485e-01,2.510621616693934133e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.114682921131092463e+00,2.233544106955826283e+04,2.307321540819264570e-03
0.000000000000000000e+00,3.344750006374773155e-01,3.368150395588340285e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.594980375188740362e+00,2.195414288686029613e+04,1.668704245148483131e-03
0.000000000000000000e+00,6.776016080176037182e-01,4.183532048407225368e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.267688388965894974e+00,2.156006150345504284e+04,1.042685049383137779e-03
0.000000000000000000e+00,9.736204522781569670e-01,4.187082378856491260e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.813620013563636668e-01,1.658390391962230206e+04,5.443003238615924406e-04
0.000000000000000000e+00,1.349501323960989430e+00,5.489604071432893306e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.499058750537908935e-01,1.525454658177495003e+04,6.099227453725472592e-04
0.000000000000000000e+00,9.695661185232928858e-01,4.964718730474302788e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.892511328749409083e-01,8.860299884364008904e+03,5.729870776284149347e-04
0.000000000000000000e+00,8.135632221925576113e-01,6.235103791797210526e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.850532570814602762e-01,6.845116352006793022e+03,6.378384333887941997e-04
0.000000000000000000e+00,5.527346938365012008e-01,6.797133338333767760e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.166023683720381010e-01,4.587419897653162479e+03,5.382829997149765535e-04
0.000000000000000000e+00,3.030095396076840086e-01,6.030580295235647093e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.787320287760824189e-01,2.560283126387745142e+03,3.469898259181771328e-04
0.000000000000000000e+00,3.505522733451479911e-01,6.093037149807862818e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.593018236904669926e+00,1.733913961844146252e+04,2.795275991306795608e-03
0.000000000000000000e+00,1.753417143654160126e-01,3.089023377090618361e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.595368657342331797e+00,6.494750217948108912e+03,1.119437137835086263e-03
0.000000000000000000e+00,8.980344971193694736e-02,5.201119601408498383e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.574030090521880920e+00,2.775910555589944124e+03,4.964271457191980156e-04
0.000000000000000000e+00,4.659589723812102013e-02,6.333915530126430049e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.783465074431908493e-01,1.274711699530482292e+03,2.331018495171999292e-04
0.000000000000000000e+00,2.670683363496042378e-02,7.172121340480822838e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.703367017007271222e-01,6.697229694575071335e+02,1.244252728507859668e-04
0.000000000000000000e+00,1.391507206608901676e-02,6.630458518405979440e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.148560080129335415e-01,3.274025664646178484e+02,6.142608850197822494e-05
0.000000000000000000e+00,3.411856180761116963e-01,8.139135763602647292e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.998048212835474402e+00,1.817786916097253561e+04,2.809281991996910675e-03
0.000000000000000000e+00,3.126009264764554318e-01,4.438357140217702446e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.363350421779124133e+00,2.008707513535767794e+04,2.859562032854341164e-03
0.000000000000000000e+00,3.319787187758982405e-01,1.547496931432727152e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.929580214784587966e+00,2.343146449665725231e+04,2.931283819544966852e-03
0.000000000000000000e+00,4.122862920818004540e-01,2.597944734289831636e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.184965539682957480e+00,2.329928927297890186e+04,2.386000019729471195e-03
0.000000000000000000e+00,6.542582011792070773e-01,3.307097291260997718e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.564281999966825154e+00,2.123682515196874738e+04,1.646987125544947198e-03
0.000000000000000000e+00,1.094834242680014835e+00,4.202492452069933826e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.272568124244046084e+00,1.966585196629725397e+04,1.208708610834887624e-03
0.000000000000000000e+00,1.265380549551328615e+00,4.756243074731381526e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001134731912191267e+00,1.495423411994427443e+04,9.825478263882100969e-04
0.000000000000000000e+00,1.166804767793186093e+00,5.755439185953581394e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.909278481248367187e-01,1.108604969734326005e+04,9.632523801883452691e-04
0.000000000000000000e+00,7.070253713358318759e-01,5.482583520458072179e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.500878263389181511e-01,6.194025892555713654e+03,6.927053644122992213e-04
0.000000000000000000e+00,5.269267576420266774e-01,6.861594091765867987e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.428679234826673028e-01,4.569494641682133079e+03,6.058315457237791347e-04
0.000000000000000000e+00,3.097819668626365930e-01,6.779235421919806548e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.148438578812726263e-01,2.742711470693349838e+03,4.053366280081926055e-04
0.000000000000000000e+00,1.815183947862008262e-01,6.498920452828236272e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.073545999189016054e-01,1.659160994712263346e+03,2.632590659155345405e-04
0.000000000000000000e+00,3.651944768039959155e-01,6.152706041551988525e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.631341148167156696e+00,1.618946842614188790e+04,2.649165775965919758e-03
0.000000000000000000e+00,1.866063545813073932e-01,3.404376164653179604e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.856907982344498276e+00,6.352389254095964134e+03,1.110300385980038558e-03
0.000000000000000000e+00,8.001387117814139083e-02,5.013080673313764279e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.515182998206080267e+00,2.302693967281375080e+03,4.165413996528167357e-04
0.000000000000000000e+00,3.946643620380390488e-02,5.995794232630784037e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.247173609986659715e-01,1.014885318290442228e+03,1.874005953720231138e-04
