Name,FitNum,RedChiSq,lf,AlignMag,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,R1,R1b,R1c,R2,R2b,R2c,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err,
dT5N3-mc,1,0.411204914633,60.810645,auto,0.00113883452791,0.000424010356501,19.9684895238,53.9690664687,3036.41434963,14703.0333984,0.0,2.34918470986,2.34918470986,2.34918470986,5.49669628545,5.49669628545,5.49669628545,3.01948770781e-05,2.41985416736e-05,0.351691851701,3.22705981357,118.837519525,2003.42924746,0.0,0.0254726662219,0.0254726662219,0.0254726662219,0.446349064667,0.446349064667,0.446349064667,
