Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
dT5N3-mc,1,0.408016001995,150.784267,gs,298.15,0.998666133204,0.00133386679559,0.0,7.86162974196,0.0,6446.92043052,0.0,0.0,8.59933309608,6438.32109742,0.0,0.0,0.0,0.0,0.116288087556,0.000155319994897,0.0,3.92126458437,0.0,16.1783231084,12.2570585241,0.0,0.0,0.0,0.0,2.34087269665,2.34087269665,2.34087269665,5.00226295357,5.00226295357,5.00226295357,4.11158173428e-05,4.11158173428e-05,0.0,0.0910646754956,0.0,258.242423345,0.0,0.0,0.434428939561,257.89809821,0.0,0.0,0.0,0.0,0.0058747474945,6.22161130081e-06,0.0,0.0381989674144,0.0,0.0299316840378,0.0237330023846,0.0,0.0,0.0,0.0,0.0163249134058,0.0163249134058,0.0163249134058,0.141916334823,0.141916334823,0.141916334823
