Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.000000000000000000e+00,0.000000000000000000e+00,9.499999999999999556e-01,5.000000000000000278e-02,0.000000000000000000e+00,5.636356964864737140e-01,0.000000000000000000e+00,7.647318495042608744e-01,2.966503665718283125e-02,0.000000000000000000e+00,4.024904471075058110e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.112893907432121354e-01,0.000000000000000000e+00,8.736393076114329359e-01,3.765008313177917176e-02,-2.150716181402145779e-18,5.197458701119168634e-01,1.771148188256348177e-05,7.022200227210108059e-01,8.277387182264226914e-03,4.954766255240508621e-03,4.067065874893080468e-02,-7.948974837372456842e-19,-1.674147102768339806e-18,-2.085891644874616589e-18,5.000000000000000104e-03
8.373810735177489306e-01,0.000000000000000000e+00,8.027696827284905856e-01,3.461139078925835194e-02,-3.460449126485050482e-18,4.765748360316841015e-01,-3.965087865426368541e-03,6.459997831627753984e-01,7.528568871136506920e-03,4.549379461638455857e-03,3.744770288975189654e-02,-6.501206583005623501e-19,-2.520999697506315751e-18,-3.819633590536156210e-18,1.000000000000000021e-02
7.695000286397611911e-01,0.000000000000000000e+00,7.376378902692837247e-01,3.186213837047747327e-02,-3.757147537530624312e-18,4.371452376772682613e-01,-6.623044931999017698e-03,5.941498782173001425e-01,6.967343620492263447e-03,4.149669681023145790e-03,3.444604523119195599e-02,-2.791166138904460388e-18,7.942244698221040755e-21,-2.610181975861453830e-18,1.499999999999999944e-02
7.071068613319266838e-01,0.000000000000000000e+00,6.777860189782782818e-01,2.932084235364837768e-02,-5.637467707518600146e-18,4.011098314926119235e-01,-8.293011862991105099e-03,5.463573918875022084e-01,6.439568562093586634e-03,3.790084445139575795e-03,3.167807060749724957e-02,-9.679595284726770337e-19,-3.337098607979799268e-18,-6.289809666302453929e-18,2.000000000000000042e-02
6.497614420759471043e-01,0.000000000000000000e+00,6.227872407434628110e-01,2.697420133248430718e-02,-8.574643841957852012e-19,3.681430006138526334e-01,-9.255149876870904721e-03,5.023320820202612502e-01,5.944855624356651207e-03,3.465588264747092220e-03,2.912754116355159226e-02,-9.164410487228864077e-19,-4.186738540538356976e-21,-3.897474342065005067e-19,2.500000000000000139e-02
5.970583165782288315e-01,0.000000000000000000e+00,5.722488936097336332e-01,2.480942296849524345e-02,-5.755024517125973209e-18,3.379584151638235778e-01,-9.715269890293774802e-03,4.617971939364776124e-01,5.483049160751345651e-03,3.171804354899542336e-03,2.677868013573131423e-02,-3.827466973875773132e-18,3.537292760051116111e-20,-4.328283541238574225e-18,2.999999999999999889e-02
5.486238410234267615e-01,0.000000000000000000e+00,5.258098645744179178e-01,2.281397644900879512e-02,3.475039925005866573e-18,3.103026459939633441e-01,-9.824018489291316131e-03,4.244909160769628209e-01,5.053356976126938127e-03,2.905105887540122400e-03,2.461650480482489509e-02,2.303685690825125632e-18,-7.217132601877388284e-20,2.619020564162170529e-18,3.500000000000000333e-02
5.041138824161800480e-01,0.000000000000000000e+00,4.831381124991742659e-01,2.097576991700579943e-02,-8.520825606154501393e-18,2.849499908381609714e-01,-9.691324041340616119e-03,3.901671161175717106e-01,4.654564190418759677e-03,2.662454394351714774e-03,2.262688928552520143e-02,-2.441893624076233783e-18,-3.309986826439817089e-18,-8.785361714240011550e-18,4.000000000000000083e-02
4.632116348474806244e-01,0.000000000000000000e+00,4.439283701542698912e-01,1.928326469321070893e-02,-3.005612479323647986e-18,2.616983683749418144e-01,-9.397087696934491169e-03,3.585955125263085574e-01,4.285193746788671341e-03,2.441275810007577200e-03,2.079658812014843761e-02,-2.190552237661629889e-18,1.111780898334643882e-20,-2.119250584690103294e-18,4.499999999999999833e-02
