Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.000000000000000000e+00,0.000000000000000000e+00,9.499999999999999556e-01,4.999999999999999584e-02,0.000000000000000000e+00,3.258388418337018200e-01,0.000000000000000000e+00,-8.923727075345098125e-01,1.714941272808957057e-02,0.000000000000000000e+00,-4.696698460707946637e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.974396336776206962e-01,0.000000000000000000e+00,8.666213428846164524e-01,3.081829079300424379e-02,1.248669820170296180e-18,2.997708350234883357e-01,-7.016531947467386995e-03,-8.131280662376707546e-01,2.525806770557032996e-02,1.477046049390248923e-02,-2.358579161767991247e-02,1.707275089855055262e-18,4.973506038397219769e-19,-7.059155730258816508e-19,5.000000000000000104e-03
8.100382545381795696e-01,0.000000000000000000e+00,7.823288268067988271e-01,2.770942773138076326e-02,1.300335293205049209e-18,2.708245950285321224e-01,-5.631807898151414311e-03,-7.339615023546108841e-01,2.286471241854112768e-02,1.345589585566668057e-02,-2.115006966499335603e-02,1.579969158923469788e-18,4.526106603810569942e-19,-8.074016625394632403e-19,1.000000000000000021e-02
7.311842976496880642e-01,0.000000000000000000e+00,7.061713834044015536e-01,2.501291424528654869e-02,-1.769679877736183080e-19,2.446023012010110076e-01,-4.525876852709955454e-03,-6.624607394529985482e-01,2.063198627827780157e-02,1.215333214796612306e-02,-1.909467409246197803e-02,-4.803106114481088891e-19,8.595879101396833379e-19,1.301668566527650120e-20,1.499999999999999944e-02
6.600061676989774639e-01,0.000000000000000000e+00,6.374269045052928240e-01,2.257926319368465731e-02,1.363568830193425300e-18,2.208941203354334304e-01,-3.677590728835217117e-03,-5.979336553403293841e-01,1.861803995465186393e-02,1.097494606475518837e-02,-1.723923124057237521e-02,1.347443534217152222e-18,3.796991579110838273e-19,-9.596225218766125029e-19,2.000000000000000042e-02
5.957565565239937300e-01,0.000000000000000000e+00,5.753743876895268672e-01,2.038216883446686625e-02,-1.779976217507962021e-19,1.994659479328755036e-01,-3.021784261873871127e-03,-5.396981673453028483e-01,1.680161099238816277e-02,9.909993636462275865e-03,-1.556350032758736616e-02,-7.385266851258605415e-19,-6.149550853717907802e-19,-8.017159027543461740e-20,2.500000000000000139e-02
5.377611480396673471e-01,0.000000000000000000e+00,5.193624537849210743e-01,1.839869425474632142e-02,7.219127963643471617e-20,1.801033689264658344e-01,-2.510096748613411134e-03,-4.871391227947391989e-01,1.516308071583695634e-02,8.947782615226272315e-03,-1.405022674614337871e-02,-2.900594207183404474e-19,6.087214656359264623e-19,-1.827648245933432572e-19,2.999999999999999889e-02
4.854112257422941168e-01,0.000000000000000000e+00,4.688031102702177599e-01,1.660811547207635339e-02,1.695894338332622806e-19,1.626108063254001479e-01,-2.106858154684183512e-03,-4.397019705343465645e-01,1.368484234694721836e-02,8.078562261360730870e-03,-1.268377710557529528e-02,-2.098156452671363799e-20,5.705528875347108577e-19,-1.882022717737003136e-19,3.500000000000000333e-02
4.381572969866760481e-01,0.000000000000000000e+00,4.231655903360724835e-01,1.499170665060355588e-02,1.423114644418619443e-18,1.468102377356245714e-01,-1.785704416110246457e-03,-3.968866707775977609e-01,1.235108084118806231e-02,7.293463339043185049e-03,-1.144999096802957680e-02,1.022702136222764797e-18,2.859742817270797603e-19,-1.141588961639791067e-18,4.000000000000000083e-02
3.955033368462576027e-01,0.000000000000000000e+00,3.819707860911765174e-01,1.353255075508109397e-02,-2.201464702279928436e-18,1.325398866855800051e-01,-1.527098988206139919e-03,-3.582422466678311102e-01,1.114757753671968832e-02,6.584430597176307159e-03,-1.033605060490289627e-02,-5.612264336123554123e-19,-2.120775430407190079e-20,2.138705139587000363e-18,4.499999999999999833e-02
3.570015898423523071e-01,0.000000000000000000e+00,3.447862225626467936e-01,1.221536727970548922e-02,7.471999022327968172e-20,1.196529334390933480e-01,-1.316519554348990692e-03,-3.233619044423275413e-01,1.006153943743024089e-02,5.944156854026062461e-03,-9.330359936004475191e-03,-3.840600844112867662e-19,-3.177884891213937476e-19,-2.197800113733964357e-19,5.000000000000000278e-02
3.222478758921239472e-01,0.000000000000000000e+00,3.112215201727456804e-01,1.102635571937825992e-02,-1.096743862937362138e-18,1.080162725018487119e-01,-1.143130895437618165e-03,-2.918786565677657929e-01,9.081449242048483805e-03,5.366019906175163202e-03,-8.422432652578701676e-03,-4.428803154117108786e-19,-8.408259267623349866e-19,1.005856693248415777e-18,5.500000000000000028e-02
2.908773518833613903e-01,0.000000000000000000e+00,2.809242983556169970e-01,9.953053527744377613e-03,3.579080538904216740e-19,9.750933352032750689e-02,-9.988131236237107486e-04,-2.634613913564859411e-01,8.196932987424318182e-03,4.844022955576417384e-03,-7.602789331030702404e-03,-5.429499678459236424e-20,3.030531343146941775e-19,-4.008460445342828587e-19,5.999999999999999778e-02
2.625606848813278327e-01,0.000000000000000000e+00,2.535764775271023286e-01,8.984207354225479808e-03,-2.044025536148069160e-19,8.802297491942337460e-02,-8.774497174359231506e-04,-2.378113401008944139e-01,7.398642778609024889e-03,4.372738919511129710e-03,-6.862863174414288864e-03,-2.909661836367444067e-19,-3.268915266502433633e-19,1.113596827940354426e-19,6.500000000000000222e-02
2.370005971590176674e-01,0.000000000000000000e+00,2.288909407437419719e-01,8.109656415275702523e-03,2.610513089288972521e-19,7.945845453215237553e-02,-7.744055336611692202e-04,-2.146588990122097196e-01,6.678152543472872307e-03,3.947258762091404236e-03,-6.194913915993045112e-03,7.370520606903593077e-20,2.607460891378483733e-19,-2.509968341800071648e-19,7.000000000000000666e-02
2.139287470461935514e-01,0.000000000000000000e+00,2.066085201195568821e-01,7.320226926636664092e-03,3.003593695237820916e-18,7.172647800528295092e-02,-6.861437735319247727e-04,-1.937607684901552219e-01,6.027865110359289721e-03,3.563143833166758194e-03,-5.591949363626860098e-03,1.134046112564156440e-18,-4.620490164177894199e-20,-2.783475690818296487e-18,7.499999999999999722e-02
1.931029130460312770e-01,0.000000000000000000e+00,1.864952764472948554e-01,6.607636598736415547e-03,1.383195698731452177e-18,6.474632345671438305e-02,-6.099446164412185593e-04,-1.748973766891771253e-01,5.440929189798737221e-03,3.216382100154990906e-03,-5.047654040811416255e-03,6.722167319416870520e-19,1.716945724148821383e-19,-1.227067550533999798e-18,8.000000000000000167e-02
1.743044517987723807e-01,0.000000000000000000e+00,1.683400435255494321e-01,5.964408273222941703e-03,-1.724270482904407255e-18,5.844503937852973952e-02,-5.436982691429924092e-04,-1.578705581398550939e-01,4.911165064800938375e-03,2.903348095153935986e-03,-4.556324379335280686e-03,-6.612932835661828181e-19,2.040197508125577111e-19,1.594156689372486368e-18,8.500000000000000611e-02
1.573360033087069787e-01,0.000000000000000000e+00,1.519522114558421455e-01,5.383791852864838398e-03,-2.513567071527675524e-18,5.275671188173848558e-02,-4.857525096991990735e-04,-1.425014614531253943e-01,4.432997972994840233e-03,2.620766362714421933e-03,-4.112809932287040358e-03,-8.197268165912368662e-19,-1.981677786775417448e-20,2.376574119206980153e-18,8.999999999999999667e-02
1.420194194181163272e-01,0.000000000000000000e+00,1.371597256699047251e-01,4.859693748211602916e-03,6.272973449870357545e-20,4.762179688891520629e-02,-4.348001618884571188e-04,-1.286286629711236584e-01,4.001398308398350021e-03,2.365678174902481785e-03,-3.712460099133023730e-03,-2.265452996761297360e-20,-3.450019550206204386e-21,-7.505269156622233125e-20,9.500000000000000111e-02
1.281938938351083468e-01,0.000000000000000000e+00,1.238072807033848699e-01,4.386613131723469949e-03,2.724991225881639375e-19,4.298651267342025462e-02,-3.897958496383505242e-04,-1.161064657059021621e-01,3.611827888783023920e-03,2.135411274039457612e-03,-3.351075883097788272e-03,-5.644278816583176136e-20,-7.534366150453018420e-20,-3.107058484011882700e-19,1.000000000000000056e-01
1.157142741235267364e-01,0.000000000000000000e+00,1.117546897704458503e-01,3.959584353080886944e-03,8.510356199406974734e-19,3.880228812786941373e-02,-3.498942410208685273e-04,-1.048033650829961472e-01,3.260191632309059236e-03,1.927552405691080467e-03,-3.024866232470411163e-03,2.294931827796610363e-19,2.536755053676320120e-19,-8.221968689350957365e-19,1.049999999999999961e-01
1.044495379621650510e-01,0.000000000000000000e+00,1.008754130342998934e-01,3.574124927865161578e-03,-1.442187208175356301e-18,3.502526225496921386e-02,-3.144040814416982819e-04,-9.460066492591538700e-02,2.942794068740660178e-03,1.739922412132211904e-03,-2.730408549909773674e-03,-4.912860887114581896e-19,-2.348261554766094971e-19,1.355933173880762824e-18,1.100000000000000006e-01
9.428141769742683087e-02,0.000000000000000000e+00,9.105522913162446275e-02,3.226188565802373329e-03,-2.883647088143736844e-18,3.161583056509584266e-02,-2.827538432914044881e-04,-8.539122881809450838e-02,2.656300179469901074e-03,1.570553667605145351e-03,-2.464612986145225081e-03,-1.037707153789069535e-18,-1.472659867532971343e-19,2.690960196684980090e-18,1.150000000000000050e-01
8.510315876438306892e-02,0.000000000000000000e+00,8.219103601002100690e-02,2.912122754362064629e-03,5.062812431294710853e-19,2.853823430421223786e-02,-2.544659360354607812e-04,-7.707835348964509059e-02,2.397700119277416508e-03,1.417669649729941814e-03,-2.224690165837804080e-03,1.176651219977205687e-19,7.252345501844638850e-20,-4.960117114293545334e-19,1.199999999999999956e-01
7.681839895271477814e-02,0.000000000000000000e+00,7.418976849378855487e-02,2.628630458926217630e-03,4.496885995663563258e-19,2.576018870057720372e-02,-2.291372371904132506e-04,-6.957475222322891117e-02,2.164277423207577530e-03,1.279666455430643118e-03,-2.008122023303610549e-03,1.751705817318766221e-19,-1.336047632414978836e-19,-4.147670440703997447e-19,1.250000000000000000e-01
6.934015675909879772e-02,0.000000000000000000e+00,6.696742121691505456e-02,2.372735542183740994e-03,-1.501248411148511970e-19,2.325254669309915340e-02,-2.064243017202707035e-04,-6.280163747582848122e-02,1.953580345584245582e-03,1.155096083989854121e-03,-1.812635453979016646e-03,-1.149081410765353435e-19,-6.758087764896008561e-20,1.178622593064897537e-19,1.300000000000000044e-01
6.258991821125248212e-02,0.000000000000000000e+00,6.044816666806598210e-02,2.141751543186497415e-03,5.665122441204126546e-19,2.098899487826313623e-02,-1.860320441660743727e-04,-5.668789299040685042e-02,1.763396016262673690e-03,1.042651323910431154e-03,-1.636178513827436180e-03,2.105018300338843137e-19,7.131439598870886452e-20,-5.262341121006506130e-19,1.350000000000000089e-01
5.649681258049165516e-02,0.000000000000000000e+00,5.456355908967221863e-02,1.933253490819434369e-03,2.712364705019441401e-19,1.894577867857023812e-02,-1.677050074370140659e-04,-5.116932663604550208e-02,1.591727132551533580e-03,9.411520938095061743e-04,-1.476898923246847605e-03,1.010775237795595113e-19,5.310760619119954431e-20,-2.518450662997284660e-19,1.400000000000000133e-01
5.099686833197267233e-02,0.000000000000000000e+00,4.925181587435593922e-02,1.745052457616729858e-03,4.910024986931923602e-19,1.710145398968677954e-02,-1.512205661756525093e-04,-4.618799608163982190e-02,1.436770934624153435e-03,8.495331004389134518e-04,-1.333124654500516485e-03,1.980650607228014318e-19,7.251849702023824785e-20,-4.503892604193639847e-19,1.449999999999999900e-01
4.603234150329060803e-02,0.000000000000000000e+00,4.445716891516484498e-02,1.575172588125762618e-03,2.873119314531145478e-18,1.543666280304231524e-02,-1.363835839932959267e-04,-4.169160018651415361e-02,1.296900238227310194e-03,7.668326890032160868e-04,-1.203346402299185604e-03,1.001216403705176752e-18,-7.287041868851422416e-21,-2.693076710107084977e-18,1.499999999999999944e-01
4.155110946168941860e-02,0.000000000000000000e+00,4.012927910006231641e-02,1.421830361627103925e-03,-1.204462426110649627e-18,1.393393052418461127e-02,-1.230221694826304875e-04,-3.763292969106063479e-02,1.170646321559987635e-03,6.921827721817930702e-04,-1.086201756001456929e-03,-4.486802445407864060e-19,2.863716180032521595e-20,1.118413690987617923e-18,1.549999999999999989e-01
3.750612367634827832e-02,0.000000000000000000e+00,3.622270780412911728e-02,1.283415872219163421e-03,1.095073840936811139e-18,1.257748291456266439e-02,-1.109842680521904768e-04,-3.396937142061363935e-02,1.056683483743505424e-03,6.247997346536047613e-04,-9.804609090945160844e-04,3.991407568647352935e-19,5.582203054762784632e-20,-1.020049783301263087e-18,1.600000000000000033e-01
3.385491576126736096e-02,0.000000000000000000e+00,3.269643983101260670e-02,1.158475930254751875e-03,3.985951952992199810e-19,1.135308077538466770e-02,-1.001348942767872662e-04,-3.066246078274196055e-02,9.538151106343520499e-04,5.639762194824793871e-04,-8.850137572578005516e-04,1.390552005148116835e-19,2.099365015075023210e-20,-3.735612342611543400e-19,1.650000000000000078e-01
3.055915160336192607e-02,0.000000000000000000e+00,2.951345279526454424e-02,1.045698808097381182e-03,-1.664635566603504454e-18,1.024787066754588756e-02,-9.035385918419043506e-05,-2.767747784909866879e-02,8.609611001305896233e-04,5.090737114781270336e-04,-7.988582505303957462e-04,-5.828265383517533205e-19,4.858630424705146734e-20,1.559321853165300202e-18,1.700000000000000122e-01
2.758422889504772227e-02,0.000000000000000000e+00,2.664032842472245644e-02,9.439004703252674598e-04,9.354870388364745315e-20,9.250250121993000563e-03,-8.153388350680133606e-05,-2.498308277340711286e-02,7.771465138156105450e-04,4.595158406534523613e-04,-7.210898780063171266e-04,2.877006296596198977e-20,6.943177037003082481e-21,-8.908482299149544800e-20,1.750000000000000167e-01
2.489891384621483947e-02,0.000000000000000000e+00,2.404690170219269188e-02,8.520121440221501904e-04,-2.069786862089477397e-18,8.349745941203055161e-03,-7.357901492182627469e-05,-2.255098671226178283e-02,7.014913349650392631e-04,4.147823361929576830e-04,-6.508921751814051096e-04,-7.160763864190987025e-19,-1.086915911828841709e-20,1.941982317408250197e-18,1.799999999999999933e-01
2.247501326160999610e-02,0.000000000000000000e+00,2.170594416280744593e-02,7.690690988025497381e-04,-8.612835575556681234e-19,7.536904325592118023e-03,-6.640328725364482863e-05,-2.035565478956812696e-02,6.332012247784888021e-04,3.744035679800069801e-04,-5.875281546669696917e-04,-2.988460844864708441e-19,-3.772012518810917988e-20,8.077832407199656312e-19,1.849999999999999978e-01
2.028707854101294283e-02,0.000000000000000000e+00,1.959287802212755086e-02,6.942005188853903443e-04,6.478400683312258160e-20,6.803191679749213613e-03,-5.992957439333208711e-05,-1.837403798309791489e-02,5.715591793451885692e-04,3.379556187600804172e-04,-5.303325705818517357e-04,1.796496393280018350e-20,-2.602238182440629811e-22,-6.240791877632018874e-20,1.900000000000000022e-01
1.831213849460006093e-02,0.000000000000000000e+00,1.768551813363873279e-02,6.266203609613270591e-04,8.419185998675096692e-19,6.140905063210034751e-03,-5.408860267571829203e-05,-1.658533111600946769e-02,5.159179994255044463e-04,3.050558354833137029e-04,-4.787049356087281766e-04,2.942734712671263965e-19,4.084035164437734231e-20,-7.888373735218116410e-19,1.950000000000000067e-01
1.652945816845673502e-02,0.000000000000000000e+00,1.596383906652622600e-02,5.656191019305085825e-04,2.696535173494757354e-19,5.543091350106871436e-03,-4.881809364890626939e-05,-1.497075441091528895e-02,4.656934937537541251e-04,2.753588133250316336e-04,-4.321032175503394302e-04,7.235106521082772448e-20,1.776261246950021056e-21,-2.606490003833698299e-19,2.000000000000000111e-01
1.492032114818394803e-02,0.000000000000000000e+00,1.440976485827222264e-02,5.105562899117249524e-04,5.049671059204209006e-20,5.003474252228016193e-03,-4.406201531036055648e-05,-1.351335631183178329e-02,4.203583443302015207e-04,2.485527703702322612e-04,-3.900381493132938746e-04,1.556563931390171980e-20,-1.542723268293442781e-21,-4.807406682631885275e-20,2.050000000000000155e-01
1.346783305506493375e-02,0.000000000000000000e+00,1.300697923471738973e-02,4.608538203475435850e-04,6.855040614844961140e-19,4.516388441706505226e-03,-3.976992450701742794e-05,-1.219783550299111986e-02,3.794365691683126637e-04,2.243562750093236816e-04,-3.520680926594343019e-04,2.447939280503599326e-19,7.371608997743580543e-21,-6.403888012053750291e-19,2.099999999999999922e-01
1.215674417173005090e-02,0.000000000000000000e+00,1.174075430509624075e-02,4.159898666338105767e-04,-5.799702320193714541e-19,4.076720083444298169e-03,-3.589638669895033003e-05,-1.101038025526097745e-02,3.424985242694521780e-04,2.025152917658141268e-04,-3.177944018569648461e-04,-1.977621831429952537e-19,-1.199577329268091373e-20,5.452129089075370954e-19,2.149999999999999967e-01
1.097328933510734010e-02,0.000000000000000000e+00,1.059779593353894420e-02,3.754934015683978558e-04,-1.123302971866649104e-18,3.679853154207610513e-03,-3.240046195756137788e-05,-9.938523413025736331e-03,3.091563922839207800e-04,1.828005145988009339e-04,-2.868572385970244161e-04,-3.789605386143457158e-19,-1.678732414027977707e-20,1.057470440661195838e-18,2.200000000000000011e-01
9.905043415684997368e-03,0.000000000000000000e+00,9.566104163574094127e-03,3.389392521109028077e-04,-1.604197545147080087e-19,3.321620985723462878e-03,-2.924524812235297115e-05,-8.971011498676014634e-03,2.790601104438572132e-04,1.650049597247441014e-04,-2.589317942664787642e-04,-5.830498858271474262e-20,-1.106393853505737744e-20,1.494899336451241341e-19,2.250000000000000056e-01
8.940790865788434544e-03,0.000000000000000000e+00,8.634847230245840805e-03,3.059436355425960161e-04,-2.044842840547830933e-18,2.998262523715735945e-03,-2.639747363240392815e-05,-8.097686560201274031e-03,2.518936949798372921e-04,1.489417927168591781e-04,-2.337248799375214888e-04,-7.033998836979444345e-19,-1.270205420629254806e-20,1.920056138655584728e-18,2.300000000000000100e-01
8.070407967268742461e-03,0.000000000000000000e+00,7.794247837101576232e-03,2.761601301671643858e-04,1.255107837256136647e-18,2.706382844143211293e-03,-2.382713379469478945e-05,-7.309379521224351403e-03,2.273719234049773757e-04,1.344423670916792093e-04,-2.109718482887897810e-04,4.318984092630619769e-19,7.057648504162992492e-21,-1.178457340806298802e-18,2.350000000000000144e-01
7.284756542324065734e-03,0.000000000000000000e+00,7.035480504070893738e-03,2.492760382531717788e-04,3.801318159093111125e-19,2.442917512462844040e-03,-2.150716523654644318e-05,-6.597813913625880794e-03,2.052373398146101397e-04,1.213544538063219245e-04,-1.904338151530916173e-04,1.247658757799718744e-19,3.436633231423008080e-21,-3.591231039940099361e-19,2.399999999999999911e-01
6.575588011515158884e-03,0.000000000000000000e+00,6.350578908479321237e-03,2.250091030358382436e-04,-5.216030771655186945e-19,2.205100411987538037e-03,-1.941315407691252275e-05,-5.955518981939272871e-03,1.852575517457556698e-04,1.095406430899817775e-04,-1.718951515293066601e-04,-1.805676678496440510e-19,1.864217259528562880e-22,4.893549072662720964e-19,2.449999999999999956e-01
5.935456791694963471e-03,0.000000000000000000e+00,5.732352246382225840e-03,2.031045453127378487e-04,3.081827429425514088e-19,1.990434703766715170e-03,-1.752307398763379385e-05,-5.375751247139798870e-03,1.672227902062430429e-04,9.887690183942452935e-05,-1.551612197336772856e-04,1.100388852564835458e-19,-7.890507342137403254e-21,-2.879051103844343972e-19,2.500000000000000000e-01
