Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.000000000000000000e+00,0.000000000000000000e+00,9.499999999999999556e-01,5.000000000000000278e-02,0.000000000000000000e+00,9.499999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.006877258803609454e-01,0.000000000000000000e+00,8.562706472375529732e-01,4.441707864280802776e-02,0.000000000000000000e+00,8.562706472375529732e-01,6.798519951092801133e-04,-5.546330758101485590e-03,4.441707864280802776e-02,3.394635209584851441e-04,5.412133184505587419e-03,0.000000000000000000e+00,1.096819280326036618e-17,-9.706473517196757664e-18,5.000000000000000104e-03
8.118618153549450600e-01,0.000000000000000000e+00,7.718279559431429071e-01,4.003385941180213209e-02,0.000000000000000000e+00,7.718279559431429071e-01,6.504756174838551399e-04,-5.235004189408774822e-03,4.003385941180213209e-02,3.117262325433152958e-04,4.903462949324572870e-03,0.000000000000000000e+00,1.004639129961383582e-17,-2.141367991650657589e-17,1.000000000000000021e-02
7.317999851652419174e-01,0.000000000000000000e+00,6.957129741806319378e-01,3.608701098460993101e-02,0.000000000000000000e+00,6.957129741806319378e-01,6.177784811974125706e-04,-4.907682890828142172e-03,3.608701098460993101e-02,2.843542048852219155e-04,4.410905579570906579e-03,0.000000000000000000e+00,-8.157035890881970801e-18,2.426577508994672836e-17,1.499999999999999944e-02
6.596335290018473518e-01,0.000000000000000000e+00,6.271041887331890718e-01,3.252934026865823142e-02,0.000000000000000000e+00,6.271041887331890718e-01,5.863110088442228304e-04,-4.600600826499855363e-03,3.252934026865823142e-02,2.594575270670000633e-04,3.967276933338176326e-03,0.000000000000000000e+00,8.279064806632144876e-18,-4.081154842305118301e-17,2.000000000000000042e-02
5.945838086265241573e-01,0.000000000000000000e+00,5.652613629784589699e-01,2.932244564806519432e-02,0.000000000000000000e+00,5.652613629784589699e-01,5.561015533770716310e-04,-4.312720417323307777e-03,2.932244564806519432e-02,2.368189728216479667e-04,3.567937278706618306e-03,0.000000000000000000e+00,-4.007628444623885868e-18,2.909017959975699838e-17,2.500000000000000139e-02
5.359490004234470639e-01,0.000000000000000000e+00,5.095172614607464956e-01,2.643173896270059609e-02,0.000000000000000000e+00,5.095172614607464956e-01,5.271417910507081870e-04,-4.042843509177459702e-03,2.643173896270059609e-02,2.162282824553454666e-04,3.208486508521032985e-03,0.000000000000000000e+00,-7.161785620753266873e-18,4.278284427902203138e-17,2.999999999999999889e-02
4.830964920979053390e-01,0.000000000000000000e+00,4.592704491801470335e-01,2.382604291775828817e-02,0.000000000000000000e+00,4.592704491801470335e-01,4.994168117405216193e-04,-3.789845239200743433e-03,2.382604291775828817e-02,1.974950706754925907e-04,2.884959145944438700e-03,0.000000000000000000e+00,1.740721312204079020e-17,-1.165395728278296573e-16,3.500000000000000333e-02
4.354560571317234730e-01,0.000000000000000000e+00,4.139788025699728258e-01,2.147725456175066799e-02,0.000000000000000000e+00,4.139788025699728258e-01,4.729063891354737237e-04,-3.552670915393028265e-03,2.147725456175066799e-02,1.804470022093240887e-04,2.593782757391736773e-03,0.000000000000000000e+00,5.518280957101299635e-18,-6.647412686988073138e-17,4.000000000000000083e-02
3.925137025290436621e-01,0.000000000000000000e+00,3.731536604087816733e-01,1.936004212026198185e-02,0.000000000000000000e+00,3.731536604087816733e-01,4.475859311048752944e-04,-3.330331658016065857e-03,1.936004212026198185e-02,1.649280577188883749e-04,2.331739076325557627e-03,0.000000000000000000e+00,-5.656184170739291046e-18,7.570329273063782199e-17,4.499999999999999833e-02
