Name,FitNum,RedChiSq,lf,AlignMag,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,R1,R1b,R1c,R2,R2b,R2c,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err,
dG6C1p-mc,1,0.192915864123,150.784627,auto,0.0591152154068,0.0,4.41170673973,0.0,1119.77377872,0.0,0.0,1.60684807454,1.60684807454,1.60684807454,13.2491642577,13.2491642577,13.2491642577,0.000767473077178,0.0,0.0109330115366,0.0,24.9157026422,0.0,0.0,0.0948183701016,0.0948183701016,0.0948183701016,0.384619799965,0.384619799965,0.384619799965,
