Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
-10.0,600.0,11.9916373154,0.272882128691,11.9942473835,0.272957929282,11.8843490606,11.8869293264,0.107288254772,0.107318057065
-218.0,600.0,11.6074919856,0.246183644164,12.7971892896,0.278682620567,11.6488543355,12.8440119292,-0.0413623498548,-0.0468226396172
-436.0,600.0,10.1234230462,0.232053348554,14.0985579036,0.354587830073,10.0922804683,14.0509706605,0.0311425778987,0.0475872431438
-654.0,600.0,8.41653085506,0.197463205075,15.3326256719,0.432069239025,8.5032026538,15.5222722348,-0.0866717987447,-0.189646562833
-872.0,600.0,7.40282681652,0.170943324273,17.5569833475,0.532006015062,7.32947717179,17.3287062132,0.0733496447263,0.228277134325
-1090.0,600.0,6.57593385024,0.16521382569,19.7128269487,0.710465343196,6.53859858028,19.552274917,0.0373352699637,0.160552031752
-1308.0,600.0,5.90448640609,0.162292319669,21.6306256343,0.933570339664,6.01769952992,22.2818728079,-0.113213123833,-0.651247173537
-1526.0,600.0,5.58231742625,0.154511479838,24.9033759,1.15397585435,5.67471819892,25.5934751773,-0.0924007726663,-0.690099277359
-1744.0,600.0,5.58917742287,0.167493459466,30.8828037631,1.58259731149,5.44316865413,29.5032090876,0.146008768742,1.37959467553
-1962.0,600.0,5.26989616034,0.153614100731,33.8680993851,1.79619431844,5.2709219094,33.8800933663,-0.00102574905787,-0.0119939811588
-2180.0,600.0,5.18285284201,0.15384404953,39.3402080595,2.18475644116,5.11131590358,38.3243040483,0.0715369384341,1.01590401125
-2398.0,600.0,4.90575310628,0.160113302621,41.8099433952,2.71765823552,4.92233296704,42.0913590828,-0.0165798607645,-0.281415687596
218.0,600.0,9.86854383642,0.206512816778,10.8286806631,0.23377480318,10.0311266134,11.0127261731,-0.162582777008,-0.184045510048
654.0,600.0,5.79384363845,0.163985035785,9.59392377328,0.358815656801,5.85818204663,9.73470264422,-0.0643384081794,-0.140778870937
1090.0,600.0,4.0352327945,0.153467632287,8.78710665875,0.659953448732,4.04260508803,8.81880956881,-0.00737229353452,-0.0317029100578
1526.0,600.0,3.35044304242,0.153158563312,8.23452286993,1.14387153714,3.33805732551,8.14201959271,0.0123857169104,0.0925032772213
1962.0,600.0,2.97826334251,0.151641447698,7.07226600951,1.77312828379,3.02589254112,7.6291894659,-0.047629198607,-0.556923456391
2398.0,600.0,2.83508177013,0.140532300741,6.6637255755,2.38530314605,2.86857824128,7.23227271804,-0.0334964711523,-0.568547142541
-10.0,800.0,11.8323886282,0.237291731239,11.8338319089,0.237328808072,11.6751295502,11.6765482591,0.157259078045,0.157283649776
-291.0,800.0,11.8193936663,0.257103447906,13.0398587707,0.291121849581,11.7161635909,12.9229699046,0.103230075384,0.116888866031
-582.0,800.0,10.1809040279,0.220368480918,14.1955835637,0.336999876747,10.4219215887,14.5641611749,-0.241017560771,-0.368577611169
-873.0,800.0,8.93719585271,0.193140525435,16.4891840773,0.423137393418,9.02301344999,16.6771955489,-0.0858175972811,-0.188011471653
-1164.0,800.0,8.01673928294,0.183142116839,19.493866557,0.57085855674,7.98596790489,19.3979514023,0.0307713780472,0.0959151546577
-1455.0,800.0,7.31036447337,0.173716467739,22.9067928215,0.748344756981,7.29708528147,22.849588034,0.0132791919008,0.0572047875784
-1746.0,800.0,6.88922318573,0.178135550286,27.3420550795,1.02664973031,6.83770703909,27.0451517496,0.051516146644,0.296903329929
-2037.0,800.0,6.46881946557,0.188757486513,31.5817553288,1.41254571004,6.4819081064,31.6797027204,-0.0130886408257,-0.0979473915981
-2328.0,800.0,6.18043240758,0.159952685231,36.5389112526,1.51444801904,6.10974891402,35.8696728672,0.0706834935564,0.669238385341
-2619.0,800.0,5.62135306327,0.153748253148,38.0519040477,1.80153578723,5.63543071962,38.2168581282,-0.0140776563523,-0.164954080451
-2910.0,800.0,5.12053487871,0.180086500232,38.5317232862,2.56288414494,5.05934626751,37.6609233024,0.0611886111959,0.870799983802
-3201.0,800.0,4.50834803549,0.145318879157,35.134773692,2.47187436152,4.46936540684,34.4716791177,0.0389826286522,0.663094574284
291.0,800.0,9.26012168682,0.217830030708,10.1419591185,0.246652007005,9.68284770165,10.6206177297,-0.422726014833,-0.47865861118
873.0,800.0,5.64641971608,0.148657215336,9.27966430591,0.325682176065,5.59196377724,9.16036078861,0.0544559388408,0.119303517298
1455.0,800.0,3.97041945941,0.141640844234,8.51880547449,0.610167732147,3.89493256519,8.1936191393,0.0754868942154,0.325186335194
2037.0,800.0,3.20724937735,0.151053144522,7.17415740405,1.13038944957,3.25416705921,7.52526067135,-0.0469176818642,-0.351103267301
2619.0,800.0,3.06979860923,0.153351493439,8.15422021787,1.79688677951,2.97524152493,7.04625334471,0.0945570842956,1.10796687316
3201.0,800.0,2.80805553555,0.137509589956,6.21279561135,2.33903834001,2.83624223293,6.6922513779,-0.0281866973844,-0.479455766551
-10.0,1000.0,11.5146995982,0.238217528362,11.5155915289,0.238241350115,11.423475158,11.4243579663,0.091224440173,0.091233562617
-364.0,1000.0,11.6366677231,0.244589092604,12.8346005627,0.276996169018,11.7031183151,12.9098555923,-0.0664505919895,-0.0752550296257
-728.0,1000.0,10.8737147712,0.229347480554,15.2610932722,0.350897975688,10.6628385868,14.9384560841,0.21087618441,0.322637188129
-1092.0,1000.0,9.37794659392,0.193081445805,17.4658985174,0.423324118995,9.45752692164,17.6403755211,-0.0795803277155,-0.174477003624
