Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.001319089467175738e+00,1.022201427684259895e-02,9.899999999999999911e-01,1.000000000000000021e-02,0.000000000000000000e+00,2.571372827645335701e-01,0.000000000000000000e+00,-9.560232307912147620e-01,2.597346290550844178e-03,0.000000000000000000e+00,-9.656800311022371158e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.892667005683050130e-01,1.015864622998199733e-02,9.681507861932064918e-01,9.402496501234348936e-03,-1.902688010360734224e-20,2.515141435490739763e-01,-1.233494888943810616e-03,-9.349099332476493718e-01,3.492678000093113379e-03,1.533943635764195481e-03,-8.797248366805987194e-03,5.744390516952573139e-20,7.109647245971575423e-21,3.515351918952082318e-20
1.000000000000000021e-02,9.545164678898812038e-01,1.000948424149815733e-02,9.463154663973720737e-01,9.190521806199314012e-03,-2.181723517219455629e-20,2.457780064704729039e-01,-1.065343369918331923e-03,-9.138414160325918356e-01,3.412898329562890146e-03,1.499803900143906969e-03,-8.599198137181343279e-03,1.120998385104228394e-19,-3.052940885546687451e-20,5.274360399344505532e-20
1.499999999999999944e-02,9.390978325314119912e-01,1.008609029315485003e-02,9.249726042303871854e-01,8.983316323391920752e-03,-1.043164139886134063e-20,2.401798407642320443e-01,-9.199720705158955522e-04,-8.932457486962959159e-01,3.335053967782134528e-03,1.466371985682317618e-03,-8.405566084789402662e-03,-5.545850638703044924e-20,-1.043444686882375467e-19,-4.114047155959506469e-21
2.000000000000000042e-02,9.127732306771386694e-01,9.602950447680927773e-03,9.041110944019654649e-01,8.780773961509618850e-03,-2.706086133331876177e-20,2.347153710440884888e-01,-7.942983605048547320e-04,-8.731125812013794674e-01,3.259083118310256415e-03,1.433640742421026914e-03,-8.216258968987222647e-03,2.054499265813096357e-19,-9.514300505808866682e-20,8.328154172507175639e-20
2.500000000000000139e-02,9.031710189752679696e-01,9.902498509605870552e-03,8.837200817642740791e-01,8.582790920738643178e-03,1.529841098914190292e-20,2.293805757322299466e-01,-6.856563559514818138e-04,-8.534317542771775456e-01,3.184927582592730292e-03,1.401601585348489229e-03,-8.031184954352161773e-03,3.207003488421354034e-19,-2.778773225850169660e-19,7.041522343336854971e-20
2.999999999999999889e-02,8.698806793992271968e-01,9.707444539028248220e-03,8.637889558400159151e-01,8.389265556845739574e-03,-9.965422701554101365e-21,2.241716601054106472e-01,-5.917409052717387524e-04,-8.341933010030204709e-01,3.112532632022429503e-03,1.370245146453734526e-03,-7.850253504354550924e-03,-7.649407169755318082e-20,-1.370007414118425812e-19,-1.025467682542821361e-20
3.500000000000000333e-02,8.487840418056606939e-01,9.993863650677500127e-03,8.443073453249698712e-01,8.200098357660843065e-03,-2.631292433351027039e-21,2.190850327557946342e-01,-5.105587785487410331e-04,-8.153874474466167310e-01,3.041846637770897251e-03,1.339561424531549201e-03,-7.673375456567207292e-03,2.389644141763510527e-19,-2.889146421830033330e-19,6.699799501182959832e-20
4.000000000000000083e-02,8.205298664104943018e-01,9.609007150939027908e-03,8.252651127116841234e-01,8.015191916693692811e-03,-3.628502953653688009e-20,2.141172850754564927e-01,-4.403864613835314456e-04,-7.970046126146365095e-01,2.972820748465027953e-03,1.309539913728817624e-03,-7.500463082038242267e-03,3.395219325771192819e-19,-1.891443054193188042e-19,1.288942804465453057e-19
4.499999999999999833e-02,8.259084794838622567e-01,9.788677140223567968e-03,8.066523490319952305e-01,7.834450904408540861e-03,-2.323604345464541369e-20,2.092651733590504270e-01,-3.797336596317696616e-04,-7.790354078221464196e-01,2.905408609287085143e-03,1.280169713730597682e-03,-7.331430131097291768e-03,5.575611201638948950e-19,8.925599863318917077e-20,1.740265603132887240e-19
5.000000000000000278e-02,8.174632674860492498e-01,9.837531915526482804e-03,7.884593687160186271e-01,7.657782037607641090e-03,1.006024448888966593e-20,2.045256031739484670e-01,-3.273117422851754888e-04,-7.614706355727833831e-01,2.839566116941580516e-03,1.251439624092172062e-03,-7.166191867556368465e-03,4.836780837533026309e-19,-4.240588551451288397e-19,1.196749435161647654e-19
5.500000000000000028e-02,7.824529849126301562e-01,9.833898363557937866e-03,7.706767045652974657e-01,7.485094047310168232e-03,1.238904356771087947e-20,1.998956156945201623e-01,-2.820064543277352198e-04,-7.443012880288588651e-01,2.775251205686428239e-03,1.223338224882793406e-03,-7.004665092997445011e-03,-3.105308265833556245e-19,1.640709815751792395e-19,-9.635143072628868657e-20
5.999999999999999778e-02,7.713222552977423430e-01,9.738818348123680704e-03,7.532951028377667946e-01,7.316297645456815851e-03,-9.065681514964263659e-21,1.953723757381851667e-01,-2.428543217953710060e-04,-7.275185451395331793e-01,2.712423660269895880e-03,1.195853945515172210e-03,-6.846768162607254522e-03,-1.004957625222387592e-19,-1.735374598325241782e-19,-1.764202172215530649e-20
6.500000000000000222e-02,7.313333115481586155e-01,1.018055644839026101e-02,7.363055184421181121e-01,7.151305490722689208e-03,2.692378923788245557e-20,1.909531612762711272e-01,-2.090222494529928271e-04,-7.111137724856070319e-01,2.651044952179409941e-03,1.168975123379002159e-03,-6.692420993818606542e-03,-4.400808430246548523e-19,2.228197331982626311e-19,-1.462472239318658230e-19
7.000000000000000666e-02,7.253644126592613262e-01,9.674576737939330137e-03,7.196991102395506879e-01,6.990032153684004081e-03,-7.845000087222724277e-21,1.866353542234331087e-01,-1.797898790967889849e-04,-6.950785188916266399e-01,2.591078096095054788e-03,1.142690053677936470e-03,-6.541545068848185138e-03,3.405328907982216435e-19,-3.701525644618348749e-19,9.971541406923820072e-20
7.499999999999999722e-02,7.147532514927292802e-01,9.852441321295602947e-03,7.034672364502702058e-01,6.832394081540195049e-03,-1.827681552437244702e-20,1.824164323357212458e-01,-1.545343349451368199e-04,-6.794045138482721624e-01,2.532487523853881647e-03,1.116987031680681574e-03,-6.394063432064141586e-03,4.377872574004581845e-19,-1.196223975551342478e-18,1.366760440098091461e-19
8.000000000000000167e-02,6.966256156659611509e-01,9.597119354583462728e-03,6.876014501628632258e-01,6.678309562572367492e-03,-5.031392453891909642e-20,1.782939620704685479e-01,-1.327170331232577953e-04,-6.640836647825792971e-01,2.475238973603229985e-03,1.091854388430187495e-03,-6.249900682995352189e-03,4.645537075243338951e-19,-2.809390164777955483e-19,1.770509940479601353e-19
8.500000000000000611e-02,6.680840130454561709e-01,1.006209778875485558e-02,6.720934949441488282e-01,6.527698690485201315e-03,-3.907595736638313340e-20,1.742655922808496738e-01,-1.138722759504947241e-04,-6.491080542077138915e-01,2.419299392127273549e-03,1.067280520815779487e-03,-6.108982965676823876e-03,1.102215952887625990e-18,-7.723448164311278008e-19,3.369227886558638447e-19
8.999999999999999667e-02,6.567243699565080695e-01,1.004037534684255537e-02,6.569353005473165252e-01,6.380483328758232604e-03,-4.809211298888830968e-20,1.703290486351217159e-01,-9.759738952805120671e-05,-6.344699367796095002e-01,2.364636848604820350e-03,1.043253916789196921e-03,-5.971237954930222469e-03,6.720480341447468225e-19,7.385679573067335879e-20,2.305590388884215749e-19
9.500000000000000111e-02,6.418912349063065070e-01,9.600762878693470947e-03,6.421189787164433005e-01,6.236587075117150381e-03,6.948412820472402167e-20,1.664821286654471488e-01,-8.354419580914774373e-05,-6.201617362840745606e-01,2.311220458295455086e-03,1.019763176398337046e-03,-5.836594840098274437e-03,-1.163261071791102865e-18,1.197394659222708151e-18,-3.848306884387278740e-19
1.000000000000000056e-01,6.388080851278141736e-01,9.970441999327962421e-03,6.276368190849648254e-01,6.095935226210678903e-03,1.912851671647686265e-21,1.627226973638618013e-01,-7.141163857920333475e-05,-6.061760425740291280e-01,2.259020314845116163e-03,9.967970292232846037e-04,-5.704984306673751247e-03,5.946859474701828624e-19,-5.250348507031109075e-19,1.579691796305161234e-19
1.049999999999999961e-01,6.126204957239415050e-01,1.044742447010924870e-02,6.134812851664125377e-01,5.958454742573379703e-03,-3.098481560262230139e-20,1.590486832542124251e-01,-6.093940721358902111e-05,-5.925056084742670315e-01,2.208007430087982701e-03,9.743443487172734081e-04,-5.576338516208272436e-03,3.477168913598133875e-20,6.024928673702481455e-19,4.143839169616067303e-20
1.100000000000000006e-01,5.977033446517102666e-01,9.609422662994891035e-03,5.996450104350450339e-01,5.824074213933039951e-03,2.692080282707241849e-20,1.554580748782814215e-01,-5.190242320522245187e-05,-5.791433466679059006e-01,2.158153680363806420e-03,9.523941638887553933e-04,-5.450591084825517560e-03,-3.417777176687017312e-19,2.086461181981961356e-19,-1.198039804271334521e-19
1.150000000000000050e-01,6.084922485430050987e-01,1.046454295763363934e-02,5.861207944946691395e-01,5.692723824918206020e-03,3.492011983133789750e-20,1.519489176427638033e-01,-4.410607271783863491e-05,-5.660823265771037782e-01,2.109431758508753790e-03,9.309356687002647880e-04,-5.327677060622820412e-03,-5.307467033158928255e-19,4.845949189294340706e-19,-1.789137316447300947e-19
1.199999999999999956e-01,5.826852581402329756e-01,1.002888563225121099e-02,5.729015993335462298e-01,5.564335321207023767e-03,-7.439226778658182579e-21,1.485193109808245204e-01,-3.738208422607766624e-05,-5.533157712483086632e-01,2.061815130786825642e-03,9.099582295083672714e-04,-5.207532900200919843e-03,-1.082553750802914723e-19,-1.828099683312599282e-19,-2.141334836077926194e-20
1.250000000000000000e-01,5.775629267709692094e-01,1.028657023806578072e-02,5.599805456634927570e-01,5.438841976152007998e-03,5.083683060633781245e-21,1.451674057881924274e-01,-3.158496395097571660e-05,-5.408370542508547096e-01,2.015277998127509677e-03,8.894513908265392959e-04,-5.090096444528311413e-03,5.129590737683771345e-19,-2.080358185585119759e-19,1.327039470193497915e-19
1.300000000000000044e-01,5.565138812514112132e-01,9.363719925379810488e-03,5.473509093414271609e-01,5.316178557910894963e-03,5.269761951355148368e-20,1.418914020991467462e-01,-2.658891361873354719e-05,-5.286396965964110795e-01,1.969795261123570996e-03,8.694048796514004937e-04,-4.975306894318331716e-03,-4.349348157240694584e-19,2.466782926211025074e-19,-1.715529442497554221e-19
