Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.005238000172023805e+00,9.798697241510386652e-03,9.899999999999999911e-01,1.000000000000000021e-02,0.000000000000000000e+00,7.367998608577106534e-01,0.000000000000000000e+00,6.612306443594837546e-01,7.442422836946572563e-03,0.000000000000000000e+00,6.679097417772564098e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.255061851816809293e-01,1.036901978304868681e-02,9.184825346270240054e-01,7.696585337003717178e-03,-2.009490108593464191e-19,6.854765795358710445e-01,-1.280602189442053666e-04,6.113429017632411311e-01,3.942459344089801511e-03,2.249101107126795160e-03,7.130365217780018465e-03,-2.677107586915458850e-19,7.425038033293604978e-21,-2.556250245097281906e-21
1.000000000000000021e-02,8.391455121890509794e-01,1.000574501862526097e-02,8.511387407014503470e-01,7.133587979270475735e-03,-2.108536189264698353e-19,6.353385582837410839e-01,-4.425019976485840625e-04,5.663832962796432335e-01,3.655862869945991286e-03,2.083134999704603328e-03,6.606791265426681381e-03,-2.872969757757486137e-19,3.004469184448857810e-20,4.439130376437508078e-21
1.499999999999999944e-02,7.858588388898406496e-01,9.817739338439030947e-03,7.887326121525581879e-01,6.611721827438648939e-03,2.693432257913984145e-19,5.888630219270057919e-01,-6.975459393701909441e-04,5.247353497160816005e-01,3.390003605795337011e-03,1.929455976658393758e-03,6.121692118531747544e-03,3.360817215212754906e-19,4.423554843351477854e-20,2.877184843454676673e-20
2.000000000000000042e-02,7.294509208944836010e-01,1.055740498026914130e-02,7.309021215916875480e-01,6.127987335680951456e-03,-2.249679494505023012e-19,5.457829709638127857e-01,-9.016257206444578190e-04,4.861545453969625674e-01,3.143391301900943201e-03,1.787150470075033956e-03,5.672237396219512173e-03,-3.160641889375548950e-19,6.654898719495301303e-20,1.536193242395464249e-20
2.500000000000000139e-02,6.784192995062098275e-01,1.021261009600469769e-02,6.773117846453700075e-01,5.679603487242354184e-03,-3.991830797762507496e-19,5.058508092429917502e-01,-1.062098990568734712e-03,4.504144861925105658e-01,2.914642377304375517e-03,1.655372712446730957e-03,5.255805041656089714e-03,-5.520854835636043347e-19,-4.338705186807202500e-20,1.752075254158810222e-20
2.999999999999999889e-02,6.225278576413757481e-01,1.011075789395296867e-02,6.276507142240612680e-01,5.263991506650311097e-03,3.232394590860242195e-19,4.688369414362127952e-01,-1.185377564594923376e-03,4.173055441705298407e-01,2.702471595862860915e-03,1.533340278432138029e-03,4.869966211108424023e-03,3.915605871221643236e-19,1.127276859091784461e-19,4.764642814869551875e-20
3.500000000000000333e-02,5.901983692531614922e-01,1.010290989037865642e-02,5.816308171176609587e-01,4.878760218170364801e-03,5.111169294336003939e-19,4.345284703952119187e-01,-1.277042378920882452e-03,3.866336120405058363e-01,2.505685203522606437e-03,1.420329291340904649e-03,4.512470999541002246e-03,6.560216240811897182e-19,6.478138164044821015e-20,3.425297812465118129e-20
4.000000000000000083e-02,5.330677968599861760e-01,1.023341751191373696e-02,5.389851228072815026e-01,4.521692456804128277e-03,-2.356279679835717904e-19,4.027279880897325914e-01,-1.341944898214528009e-03,3.582189482773184275e-01,2.323174529716809378e-03,1.315669997826701470e-03,4.181235224920214558e-03,-3.415861804257341970e-19,1.121123548261229280e-19,2.784045485776603213e-20
4.499999999999999833e-02,5.082387491805476776e-01,9.566166845754751902e-03,4.994662348007427033e-01,4.190732457014261468e-03,-1.470869441824458640e-18,3.732524534817269202e-01,-1.384296544308468227e-03,3.318951088166579577e-01,2.153910023239794837e-03,1.218742681911142009e-03,3.874328192249135248e-03,-1.662061945129137944e-18,-1.240718477944274634e-19,-3.501860348932694024e-19
