Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,9.897006367054023146e-01,9.774512526063641391e-03,9.899999999999998801e-01,9.999999999999998473e-03,0.000000000000000000e+00,1.941549737868022152e-01,0.000000000000000000e+00,-9.707748689340108816e-01,1.961161351381840619e-03,0.000000000000000000e+00,-9.805806756909200492e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.934206495911370727e-01,1.025894928233284098e-02,9.732856529793921796e-01,9.696677211532441637e-03,1.618355130756582786e-21,1.907140185198427373e-01,-7.314054214780733301e-04,-9.544177036643947121e-01,2.763788986974795824e-03,7.230215788085388737e-04,-9.335951466327919307e-03,1.870370388982550396e-19,-2.783901967164049774e-19,3.575700290132084440e-20
1.000000000000000021e-02,9.920176555790736206e-01,1.049693619940916291e-02,9.567486013513566423e-01,9.531959385252546449e-03,3.210048161503837606e-22,1.874331645274118219e-01,-6.324549030155435930e-04,-9.382093246731519898e-01,2.716190093687609591e-03,7.110004116978042550e-04,-9.177491362897801513e-03,3.423808081139780788e-19,-4.348699354276698491e-19,6.814879965849400383e-20
1.499999999999999944e-02,9.293946692271159993e-01,9.932252663001159970e-03,9.404925278440742220e-01,9.370035061844663588e-03,-1.701572311455956722e-21,1.842136189056501894e-01,-5.470894365773083280e-04,-9.222752265918979786e-01,2.669487706769781924e-03,6.991470301389096035e-04,-9.021700783324947126e-03,8.847351612553552099e-20,-5.089767467398064307e-19,1.942997330908772617e-20
2.000000000000000042e-02,9.359748534907152973e-01,1.014103166713905060e-02,9.245126587326819578e-01,9.210857459256840268e-03,-2.166660621891865651e-21,1.810535745093978799e-01,-4.734406747782810422e-04,-9.066109025864188542e-01,2.623654739405584940e-03,6.874637896131026871e-04,-8.868537436453339737e-03,6.102580726810156358e-19,-7.044182790585392686e-19,1.242611834942750997e-19
2.500000000000000139e-02,9.295552725053960463e-01,1.028904059425336456e-02,9.088043013241776658e-01,9.054380531391462844e-03,-2.113681014255901390e-21,1.779513602362918501e-01,-4.098970906062079163e-04,-8.912119012505493876e-01,2.578665976785271107e-03,6.759520999831409704e-04,-8.717959407254881679e-03,3.100537985771599371e-19,-5.462649340471069077e-19,6.416629986287228380e-20
2.999999999999999889e-02,8.886228551620688476e-01,1.031981579194367338e-02,8.933628426193241934e-01,8.900558928756031538e-03,-4.659837718172190174e-21,1.749054241978099111e-01,-3.550688654276408420e-04,-8.760738286073688208e-01,2.534498069222617268e-03,6.646127554558596247e-04,-8.569925118077376808e-03,1.448450507140786759e-19,-8.148329371018015535e-19,3.372113083384287069e-20
3.500000000000000333e-02,8.820656843520880974e-01,1.022211876386993137e-02,8.781837479640309807e-01,8.749347998426590736e-03,-1.127516198251664598e-21,1.719143191985241514e-01,-3.077573861313304430e-04,-8.611923496380236021e-01,2.491129302801312582e-03,6.534460264505900003e-04,-8.424393374477969973e-03,3.207930948391776235e-19,-5.581438977575183400e-19,6.530846438719096468e-20
4.000000000000000083e-02,8.689279472838276064e-01,9.982351495312499767e-03,8.632625597229263148e-01,8.600703782388852831e-03,-6.725571463065407529e-21,1.689766901811912136e-01,-2.669289389019575813e-04,-8.465631894400134083e-01,2.448539401113338301e-03,6.424517387054124243e-04,-8.281323403183738288e-03,1.004263216230762607e-18,-1.099802521858458276e-18,2.077114072721992132e-19
4.499999999999999833e-02,8.714413816389143808e-01,9.796348748371553825e-03,8.485948959747311449e-01,8.454583014505934538e-03,6.109168002171246073e-21,1.660912633677342765e-01,-2.316920222433543788e-04,-8.321821340685319202e-01,2.406709353818489196e-03,6.316293413810478673e-04,-8.140674883287476668e-03,8.378006615600654201e-19,-4.120437626021690210e-20,1.613299789410355435e-19
5.000000000000000278e-02,8.382568022101941629e-01,9.930873245874051805e-03,8.341764492293504141e-01,8.310943116332169048e-03,-9.958560814054638945e-21,1.632568368633633138e-01,-2.012777813109515419e-04,-8.180450311073271807e-01,2.365621268344801284e-03,6.209779656758171841e-04,-8.002407971638512280e-03,4.670531737116992202e-19,-8.429285878839467353e-19,1.035664139259728590e-19
5.500000000000000028e-02,8.363181834633024447e-01,9.815984825823626317e-03,8.200029851662165026e-01,8.169742191955320365e-03,2.990444922967305028e-21,1.604722725230317559e-01,-1.750231341175933683e-04,-8.041477900087682373e-01,2.325258241550828570e-03,6.104964752625688601e-04,-7.866483323250329784e-03,1.649038022294855354e-20,9.069222825730831714e-20,2.484086412827591060e-22
