Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,9.975430107292200255e-01,1.007652014045863804e-02,9.900000000000001021e-01,1.000000000000000194e-02,0.000000000000000000e+00,6.483812330336632401e-01,0.000000000000000000e+00,7.481321919619196015e-01,6.549305384178416567e-03,0.000000000000000000e+00,7.556890827898178099e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.386850907570910563e-01,9.945256671675244478e-03,9.330955715280758733e-01,8.297238872765049650e-03,-3.786178467041113156e-20,6.130489865725609056e-01,-1.776761251348307584e-04,7.034520952891011314e-01,3.573958398338789814e-03,1.825539245533769903e-03,7.882268660899487481e-03,-3.907350471329867676e-20,-3.644595835694101882e-20,-1.623862706254210352e-20
1.000000000000000021e-02,8.813539597573886164e-01,1.018592622108348972e-02,8.788095861400503361e-01,7.816052673074495860e-03,-7.273910163759582008e-20,5.775508417502137615e-01,-5.933745960162977590e-04,6.623807512753572269e-01,3.369278096260301669e-03,1.717946515286591317e-03,7.422906699542010205e-03,-6.536784435841114630e-20,-4.445783954794610842e-20,-3.960319768844909824e-20
1.499999999999999944e-02,8.419568455374933924e-01,1.014443906096416416e-02,8.276818148122287999e-01,7.362678036232269026e-03,-2.249900817814477294e-19,5.440978464928475367e-01,-9.340904046258972915e-04,6.237161949152757456e-01,3.176119109488881320e-03,1.616777995699854179e-03,6.990362515591309195e-03,-2.198996126586406477e-19,4.601317394106665758e-20,-1.071487095805645209e-19
2.000000000000000042e-02,7.708918839156154723e-01,1.002748050379849085e-02,7.795285279636929854e-01,6.935518488439686158e-03,-1.321046912028332137e-19,5.125734136598780744e-01,-1.210242682713234298e-03,5.873163398606374708e-01,2.993856568488804677e-03,1.521640799495382109e-03,6.583065055972450556e-03,-1.097267120022969559e-19,-5.718837312935740432e-20,-7.971706619070548345e-20
2.500000000000000139e-02,7.413852027563534453e-01,1.000053924144142341e-02,7.341766835128874513e-01,6.533068163401132417e-03,-1.267140000008528455e-19,4.828674525255339245e-01,-1.430922305596362288e-03,5.530476122573927400e-01,2.821897233788019186e-03,1.432166691187623537e-03,6.199535755394204595e-03,-1.248977926617430624e-19,2.108124383915823642e-20,-5.943531860998149607e-20
2.999999999999999889e-02,6.974212288828973705e-01,9.531057239574269174e-03,6.914633054813981161e-01,6.153906502659910877e-03,-2.962775057199568739e-19,4.548760255742639314e-01,-1.604055183495804119e-03,5.207844258987888164e-01,2.659677526360911936e-03,1.348010926137889649e-03,5.838383230328669272e-03,-2.390008600393365138e-19,5.509662583360864578e-20,-1.849286260113084980e-19
3.500000000000000333e-02,6.653349646645605464e-01,1.037485817198237348e-02,6.512348985183253891e-01,5.796693566975705432e-03,2.668998688177364369e-19,4.285010205335670896e-01,-1.736545878511812704e-03,4.904086917062910334e-01,2.506662380740488395e-03,1.268850637400186420e-03,5.498298068547369591e-03,1.772761235528339626e-19,2.505195152070681870e-21,1.995481014677997658e-19
4.000000000000000083e-02,6.301971099377533525e-01,9.975358347964450798e-03,6.133468964678431279e-01,5.460165587752729630e-03,-2.161988929760849892e-19,4.036498379081153720e-01,-1.834403823389461506e-03,4.618093588252494830e-01,2.362344095855265294e-03,1.194383345806120317e-03,5.178047938287292339e-03,-1.713016836579739576e-19,-7.227457986039278917e-20,-1.376335736942403770e-19
4.499999999999999833e-02,5.934646423405819382e-01,1.043402459876160634e-02,5.776631430017049595e-01,5.143130748452240386e-03,-7.122399572834493726e-19,3.802350935401659360e-01,-1.902854232479914923e-03,4.348819851291806926e-01,2.226241191944244250e-03,1.124325582616967495e-03,4.876472996486528461e-03,-4.676262417797361936e-19,2.240672655788068071e-20,-5.372278893821874932e-19
5.000000000000000278e-02,5.435876158758097265e-01,9.748800917475953023e-03,5.440554024525634524e-01,4.844465186043356991e-03,-1.580648395159674549e-19,3.581743356975314874e-01,-1.946435545120168888e-03,4.095283350981027692e-01,2.097897280445293333e-03,1.058411615104327269e-03,4.592481576952002487e-03,-1.331387833352012960e-19,3.571599161518185694e-20,-9.377955309387273943e-20
5.500000000000000028e-02,5.057330312351334678e-01,1.027736938517685543e-02,5.124028990937762318e-01,4.563109202723901123e-03,8.278262971147653563e-20,3.373897761756253777e-01,-1.969085021379107445e-03,3.856560031944470945e-01,1.976879952483685636e-03,9.963922663575213497e-04,4.325046140656462097e-03,1.001429108408118110e-19,2.900516913289893684e-20,2.275536273766245692e-20
5.999999999999999778e-02,4.771547661161117393e-01,9.224954130361884969e-03,4.825918832118075708e-01,4.298063678342793799e-03,-3.707791935630920244e-19,3.178080348895562790e-01,-1.974213916129966863e-03,3.631780610021169697e-01,1.862779690502975932e-03,9.380338214373737512e-04,4.073199471566235283e-03,-2.530042452557820105e-19,6.098781164960956347e-20,-2.713801107707179786e-19
6.500000000000000222e-02,4.588597918102789719e-01,1.026470975143593985e-02,4.545152224134140218e-01,4.048386674190798847e-03,2.971837112050392498e-19,2.993598974280013425e-01,-1.964773486617127623e-03,3.420127265250810233e-01,1.755208806638788172e-03,8.831170127457789280e-04,3.836031102528690562e-03,2.274789542924061316e-19,1.981076018889543466e-21,1.961134553439164332e-19
7.000000000000000666e-02,4.222200754870946149e-01,9.594008477550711872e-03,4.280720167020578004e-01,3.813190219106702122e-03,3.131963344584139621e-19,2.819800850418674454e-01,-1.943312938294985753e-03,3.220830541628651456e-01,1.653800410646493564e-03,8.314360781466034050e-04,3.612683956803525945e-03,1.651434625004530536e-19,2.934436227122136731e-21,2.713269813159835003e-19
7.499999999999999722e-02,3.984788193792782596e-01,9.751827370445675242e-03,4.031672359400368388e-01,3.591637269098982635e-03,-1.002290962216137191e-19,2.656070365424171853e-01,-1.912030281304274472e-03,3.033166439874266929e-01,1.558207409497418434e-03,7.827978859657193063e-04,3.402351191760277435e-03,-2.840256515789760791e-20,4.859200859275376995e-20,-1.080171604821334809e-19
8.000000000000000167e-02,3.696606116942870446e-01,1.012833725143569459e-02,3.797113783963932399e-01,3.382938832006139162e-03,-2.887218135551515297e-19,2.501827015924523723e-01,-1.872816953361753061e-03,2.856453690487622543e-01,1.468101540190980357e-03,7.370211215429845831e-04,3.204273232183610549e-03,-2.210065674994728088e-19,-7.704554722878046444e-20,-1.905252657313930728e-19
8.500000000000000611e-02,3.531453117034870637e-01,9.852970803041554218e-03,3.576201491536826760e-01,3.186351248997592971e-03,-8.872004248850091846e-20,2.356523448816277844e-01,-1.827296962196427090e-03,2.690051195267449957e-01,1.383172436824071276e-03,6.939355304823571682e-04,3.017734981435426633e-03,4.430661065448862294e-20,5.975457849959444682e-20,-1.558018999364869980e-19
