Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.003169245756616812e+00,9.655037626278988733e-03,9.900000000000002132e-01,1.000000000000000368e-02,0.000000000000000000e+00,3.447046643075908912e-01,0.000000000000000000e+00,-9.280510192896678223e-01,3.481865296036271672e-03,0.000000000000000000e+00,-9.374252720097654701e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.659138839862110304e-01,1.001478231339945207e-02,9.583232750255570309e-01,8.817298924050280193e-03,4.964088557278270758e-20,3.341676873218308863e-01,-1.701796846282386177e-03,-8.981735534675532318e-01,3.873347867699086268e-03,2.622831184289719283e-03,-7.967196527608360820e-03,-1.193971664232582379e-20,-2.065028219645641042e-19,-5.738925083552087096e-20
1.000000000000000021e-02,9.247693008877445608e-01,9.528527558605805886e-03,9.262946710313055831e-01,8.522762872229623296e-03,5.787106143853670287e-20,3.229086951022634433e-01,-1.432834438350104713e-03,-8.681888971906600583e-01,3.742447310156773402e-03,2.535952624093621571e-03,-7.701619901502395997e-03,-7.364278854122463043e-20,-1.809967845968805004e-19,-8.908708875748070741e-20
1.499999999999999944e-02,8.921729107510086854e-01,9.494530613136605013e-03,8.953364845413396278e-01,8.238050806298823081e-03,6.327072828734299497e-20,3.120378620199834030e-01,-1.200659623260238312e-03,-8.392019372094237095e-01,3.616111128887249809e-03,2.451874619241066564e-03,-7.444827689260136161e-03,-1.149803106736529071e-19,2.501214403765020908e-19,-1.102011293252961561e-19
2.000000000000000042e-02,8.681317990283488051e-01,1.021339771080453408e-02,8.654129453263423866e-01,7.962836779188407418e-03,7.295249777131110945e-20,3.015406603885458225e-01,-1.000399759048676250e-03,-8.111799115688307360e-01,3.494162077799662855e-03,2.370517776003336179e-03,-7.196538020554311445e-03,-1.772514067809271722e-19,-1.364484195539604037e-19,-1.436584376235166037e-19
2.500000000000000139e-02,8.499169494675364867e-01,9.431745041229237098e-03,8.364894776286616596e-01,7.696805649334397155e-03,-6.532984346785850601e-20,2.914032515576431281e-01,-8.278220615002759852e-04,-7.840910765908347679e-01,3.376431936743980178e-03,2.291802797549848548e-03,-6.956477199356669167e-03,1.656416262145204626e-19,-8.803729161972305015e-21,1.312147539970654928e-19
2.999999999999999889e-02,8.266251374912035876e-01,9.753681094696061912e-03,8.085326607499707663e-01,7.439652506317805114e-03,6.715667746551429041e-20,2.816124364995041818e-01,-6.792502113726143478e-04,-7.579046831848003096e-01,3.262760938259919811e-03,2.215651510376674422e-03,-6.724379304159770233e-03,-4.435310613465883780e-20,1.446342253966882339e-19,-8.811351052078530062e-20
3.500000000000000333e-02,7.774387828794092625e-01,9.793827094738740899e-03,7.815101905157958440e-01,7.191082368433338208e-03,-5.538588921375939003e-20,2.721556112169919994e-01,-5.514913608608724158e-04,-7.325909523024288772e-01,3.152997114071037169e-03,2.141987026902303880e-03,-6.499986108088641468e-03,-1.765393687140706176e-19,-5.034419116374436610e-19,-6.488774197613743560e-21
4.000000000000000083e-02,7.442152455558419533e-01,9.657383562170012217e-03,7.553908420190587059e-01,6.950809885188036219e-03,9.809924748780762741e-20,2.630207266849041714e-01,-4.417727094787606240e-04,-7.081210500733147173e-01,3.046995712050386794e-03,2.070733876395730675e-03,-6.283046978096321414e-03,-3.199290152096280862e-19,-6.879024049794339182e-20,-2.234783158384615655e-19
4.499999999999999833e-02,7.495673036402704659e-01,9.599334790638141060e-03,7.301444336008604541e-01,6.718559045240991325e-03,-6.713755711080587778e-20,2.541962527740619926e-01,-3.476863949900348659e-04,-6.844670627810099939e-01,2.944618674924306956e-03,2.001818108734299603e-03,-6.073318757032355499e-03,2.182936847437417852e-19,1.949934173407201852e-19,1.526996144761781073e-19
5.000000000000000278e-02,6.987281636077558034e-01,9.437250204483497301e-03,7.057417920283579615e-01,6.494062890195067932e-03,-8.927327468910812826e-20,2.456711456785768410e-01,-2.671416094437146062e-04,-6.616019718149078743e-01,2.845734173117128209e-03,1.935167374886718463e-03,-5.870565631844453826e-03,3.229087351885736474e-19,-9.518104870208511977e-20,2.151699475102405956e-19
5.500000000000000028e-02,6.849214738594195939e-01,1.038585782499766227e-02,6.821547188305296938e-01,6.277063234556136059e-03,1.942038452021508856e-19,2.374348184280489493e-01,-1.983229932302748438e-04,-6.394996287114765865e-01,2.750216185111806731e-03,1.870710987495792206e-03,-5.674558990710584436e-03,-3.010705000745019380e-19,6.410898308271593331e-19,-3.189934672318127848e-19
5.999999999999999778e-02,6.675921760997345356e-01,9.887583970705849171e-03,6.593559577539014338e-01,6.067310392098942962e-03,7.211962187909204548e-20,2.294771141199297704e-01,-1.396544842173871219e-04,-6.181347303798645498e-01,2.657944119557689461e-03,1.808379964481453836e-03,-5.485077271499267174e-03,4.562904220213865757e-20,8.038154296450373138e-21,-5.998579908672032005e-20
6.500000000000000222e-02,6.574279045781343811e-01,9.614940972851346995e-03,6.373191633015677926e-01,5.864562908813941017e-03,3.032991965083828726e-20,2.217882815537976504e-01,-8.976790688981393321e-05,-5.974827945909741977e-01,2.568802474097211380e-03,1.748107058191969735e-03,-5.301905803611667647e-03,-1.222578896288644852e-19,-1.944057484285040342e-19,-7.776456655695589782e-20
7.000000000000000666e-02,6.357629031858602620e-01,9.998940145151277714e-03,6.160188703197699844e-01,5.668587302549412711e-03,-4.221632157229356812e-20,2.143589529896728907e-01,-4.747568015123841928e-05,-5.775201357950897618e-01,2.482680526525312629e-03,1.689826772289572095e-03,-5.124836644956604417e-03,-1.427900855189343100e-19,-5.559764829507674532e-19,-8.001984787829747090e-21
7.499999999999999722e-02,5.944380259578008197e-01,1.007890839475497451e-02,5.954304645975628807e-01,5.479157809418472476e-03,-1.730280556851085796e-19,2.071801237877197166e-01,-1.174710388519463054e-05,-5.582238413214184458e-01,2.399472054458626560e-03,1.633475368260293905e-03,-4.953668415552661339e-03,2.782626776273096772e-19,-4.170904897187530919e-19,2.879326809140714287e-19
8.000000000000000167e-02,5.869339763939114274e-01,1.040668001152707592e-02,5.755301544462209096e-01,5.296056136998733913e-03,1.318501354049632094e-19,2.002431337173149750e-01,1.831224485426995370e-05,-5.395717480027194535e-01,2.319075080177485614e-03,1.578990863181082768e-03,-4.788206129026488858e-03,-4.345188416962785140e-19,7.419118838181911645e-21,-3.020440683613538371e-19
8.500000000000000611e-02,5.593603802068854991e-01,9.882122761739468506e-03,5.562949432258934568e-01,5.119071224317485805e-03,-1.955174946971141207e-20,1.935396497500319335e-01,4.347841366334452432e-05,-5.215424192592443831e-01,2.241391637727424817e-03,1.526313020153483978e-03,-4.628261023081727335e-03,1.708900463034370640e-20,-3.933962328572549185e-19,2.720420650881006046e-20
8.999999999999999667e-02,5.368384007989589479e-01,1.023476804745311781e-02,5.377026027883423653e-01,4.947999008588537667e-03,-9.003396744167379792e-20,1.870616501743678217e-01,6.442462882563142288e-05,-5.041151226689764009e-01,2.166327559737673755e-03,1.475383332620264481e-03,-4.473650389846856208e-03,2.345237303059794024e-19,1.630769229070710677e-19,1.831527016959077824e-19
9.500000000000000111e-02,5.429968572011485417e-01,9.644568403112979693e-03,5.197316478052982358e-01,4.782642198640422830e-03,4.382829950740128975e-20,1.808014098901370992e-01,8.173480934372776582e-05,-4.872698080444434199e-01,2.093792281731801218e-03,1.426145003613114989e-03,-4.324197406863956698e-03,-1.851782656503689060e-19,1.566886812108449394e-19,-1.155344115590405741e-19
