Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.011667596582396245e+00,9.712727133207196134e-03,9.899999999999998801e-01,1.000000000000000021e-02,0.000000000000000000e+00,2.415674126280512313e-01,0.000000000000000000e+00,9.600756142909727675e-01,2.440074875030820347e-03,0.000000000000000000e+00,9.697733477686595188e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.759068898489642319e-01,1.006544670940897994e-02,9.727986377654964656e-01,9.761786247270719252e-03,-7.427252604602808970e-21,2.379690596114266976e-01,6.982373941195668329e-05,9.432434986287657752e-01,1.655608960246923896e-03,2.840096844849875676e-04,9.649476639180223220e-03,3.014781518803900705e-20,-4.634955084707080506e-20,-1.524433031322087613e-20
1.000000000000000021e-02,9.728160142047747039e-01,1.016911411877675225e-02,9.558816546120977309e-01,9.592154758946579499e-03,-9.515264040948098012e-21,2.338922887990056987e-01,-6.534238303744282703e-05,9.268250018872650209e-01,1.627830179524509873e-03,2.786688922304124730e-04,9.481547443962731053e-03,5.279491560967763151e-20,-8.282398837312268379e-20,-2.309572520562378216e-20
1.499999999999999944e-02,9.321333008927628061e-01,1.029077554246508527e-02,9.392588570118378666e-01,9.425455828563536476e-03,2.253722331583044614e-21,2.298779540838269964e-01,-1.797389066499341988e-04,9.106941503760267453e-01,1.600395470128353464e-03,2.734761596367933493e-04,9.316555638154639177e-03,1.473452330961477739e-20,8.944263185908328863e-25,-1.383428080219521212e-21
2.000000000000000042e-02,9.303662429581951443e-01,9.687189684693014655e-03,9.229251292386636552e-01,9.261640826047957270e-03,-1.348615973298960436e-20,2.259261330044791405e-01,-2.762596772386009727e-04,8.948456494083477653e-01,1.573317767924021105e-03,2.684213983327035972e-04,9.154447821111551600e-03,9.177592810770124750e-20,-1.457448578033412633e-19,-3.699851459763207787e-20
2.500000000000000139e-02,9.239908996946357700e-01,1.011563453492816088e-02,9.068754445021598443e-01,9.100661658357680345e-03,-1.970326142118775144e-20,2.220367416516444981e-01,-3.574000205778792038e-04,8.792743366275549421e-01,1.546607376624836543e-03,2.634956541710103137e-04,8.995171808242630532e-03,6.004410200460954756e-19,-1.671864313927313548e-19,-1.713960963135007606e-19
2.999999999999999889e-02,8.889501394189953665e-01,1.027125764468258054e-02,8.911048634085826370e-01,8.942470785730462571e-03,2.127249193089063583e-21,2.182095596291283024e-01,-4.253114926670856699e-04,8.639751741395532703e-01,1.520272150261786333e-03,2.586910300422825930e-04,8.838676601853693790e-03,1.830119617856660973e-20,1.558952102749894027e-24,-2.411264147570494478e-21
3.500000000000000333e-02,8.871004472130907814e-01,1.000231606202365425e-02,8.756085324436717610e-01,8.787021250984536000e-03,1.009377570806389406e-21,2.144442513957005580e-01,-4.818491612345511695e-04,8.489432415784667896e-01,1.494317847989850212e-03,2.540005435544629353e-04,8.684912332087200981e-03,1.448272353736540526e-19,2.857990428187314508e-19,-3.539956252017536050e-20
4.000000000000000083e-02,8.761411740457405450e-01,1.020540938874518917e-02,8.603816824813451669e-01,8.634266702956092457e-03,-2.064150233088596752e-20,2.107403846275220927e-01,-5.286123855809536946e-04,8.341737299486278179e-01,1.468748439793076494e-03,2.494180042311435960e-04,8.533830204170896397e-03,1.488220263969869437e-19,-2.383449976574415288e-19,-5.873041490383259429e-20
4.499999999999999833e-02,8.446775359987533927e-01,9.896614726236055426e-03,8.454196273185365929e-01,8.484161414918528835e-03,2.663077392037681455e-21,2.070974460117720184e-01,-5.669799887793641659e-04,8.196619361398659320e-01,1.443566369849118205e-03,2.449379075447055405e-04,8.385382451145253352e-03,3.447452643888720639e-19,2.301790925098719311e-19,-8.399627458055124006e-20
