Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,9.980931200861070662e-01,9.965871354296289633e-03,9.899999999999999911e-01,9.999999999999998473e-03,0.000000000000000000e+00,4.128526391142477991e-01,0.000000000000000000e+00,-8.998070339669503870e-01,4.170228677921695125e-03,0.000000000000000000e+00,-9.088959939060104604e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.670872085804022023e-01,9.715591521460561347e-03,9.496117561938461904e-01,8.327473034196054141e-03,8.127755227000734296e-21,3.967118103040835342e-01,-1.863369755466317895e-03,-8.627762303185000370e-01,3.923800499410724438e-03,3.209506268697524291e-03,-7.361852777601067196e-03,-5.651538325956309596e-20,8.893422725840046830e-20,-3.487303568372313190e-20
1.000000000000000021e-02,9.095270286796695025e-01,9.782715854227833421e-03,9.088275287799785218e-01,7.969981677852996937e-03,9.806103534323796487e-21,3.795711930080562513e-01,-1.531676087813854106e-03,-8.257684777715913471e-01,3.753619320235861406e-03,3.072691808327805522e-03,-7.046611083413413697e-03,-5.097277045132453096e-20,8.840574505595887292e-20,-3.417653356986778203e-20
1.499999999999999944e-02,8.816794608650673215e-01,9.670665953586897109e-03,8.697948702768374396e-01,7.627823637394552658e-03,-1.507580903491421018e-19,3.631797405496461351e-01,-1.246199020062654580e-03,-7.903441297630936502e-01,3.590957926313520770e-03,2.941621645998523070e-03,-6.744789399386664532e-03,-1.640447712421125160e-19,-2.429669398408320104e-19,9.060186198593977733e-20
2.000000000000000042e-02,8.294812231811046210e-01,9.819470193419041482e-03,8.324385619439023110e-01,7.300342643608825552e-03,1.280873217642988237e-20,3.475036267641360976e-01,-1.000892622305184568e-03,-7.564359481747694458e-01,3.435466567384017674e-03,2.816066655417352217e-03,-6.455826148223734080e-03,-4.111791269216718661e-20,8.673444284752373958e-20,-3.295849277122376878e-20
2.500000000000000139e-02,7.960643217876167688e-01,1.008614908371682252e-02,7.966866138710555489e-01,6.986910653110793568e-03,6.518860172151485252e-20,3.325106874933810852e-01,-7.904859656149368103e-04,-7.239794847957778945e-01,3.286813934510835877e-03,2.695804467003073794e-03,-6.179182346382526905e-03,-4.108635927872555200e-19,2.526290559212490044e-19,-2.602367235007417136e-19
2.999999999999999889e-02,7.492186087427336050e-01,1.027005690854066768e-02,7.624701270882359161e-01,6.686926301635327981e-03,-1.561507350380745551e-19,3.181703230789480474e-01,-6.103849387376745648e-04,-6.929129743492062898e-01,3.144685916257333822e-03,2.580620419516676221e-03,-5.914340473028792053e-03,-1.251644194907554264e-19,-2.866707567245675207e-19,1.143742634729310837e-19
3.500000000000000333e-02,7.223185912165245304e-01,1.008683426520275324e-02,7.297231609331239488e-01,6.399813795629163971e-03,-1.478711907852383527e-19,3.044534079095095880e-01,-4.565859561675784028e-04,-6.631772300670221165e-01,3.008784483000257436e-03,2.470307463026743828e-03,-5.660803762429030342e-03,1.231313413362303671e-19,-5.753835614691094718e-19,2.191887489878969573e-19
4.000000000000000083e-02,7.073992594442986004e-01,9.306447653840050488e-03,6.983826061000344421e-01,6.125021846692818746e-03,1.756277783258915556e-20,2.913322068079248206e-01,-3.256006419986670099e-04,-6.347155423774799576e-01,2.878826667063488342e-03,2.364666036311305602e-03,-5.418095499523868826e-03,-2.556023765779181904e-20,8.158910380093168695e-20,-3.105083709391875778e-20
4.499999999999999833e-02,6.804491868822035716e-01,1.043064779861474327e-02,6.683880631278830142e-01,5.862022647636611593e-03,5.511512529938959593e-20,2.787802975888427626e-01,-2.143900946219498278e-04,-6.074735807456155268e-01,2.754543628473060408e-03,2.263503923571028725e-03,-5.185758322001730349e-03,1.774707724542580174e-19,-1.390460875661744687e-19,2.078812681039334663e-20
5.000000000000000278e-02,6.437379921499769564e-01,9.989099031573949600e-03,6.396817260953486795e-01,5.610310888889641877e-03,1.345556507034891437e-19,2.667724991941301527e-01,-1.203075145791569528e-04,-5.813992986836442611e-01,2.635679797340606013e-03,2.166636094639613416e-03,-4.963353531611320278e-03,-3.603758650242706386e-19,1.880007273385552047e-19,-3.133918834814996747e-19
5.500000000000000028e-02,6.169072106478264983e-01,9.337027222561831291e-03,6.122082713009818766e-01,5.369402813989357370e-03,-1.906131135236129763e-19,2.552848048804675085e-01,-4.104813258969049238e-05,-5.564428419279232596e-01,2.521992084948363692e-03,2.073884532278234306e-03,-4.750460416950116546e-03,2.985338256262092867e-19,-3.936113392640076167e-19,3.466937336416599994e-19
5.999999999999999778e-02,5.970024141807843687e-01,1.012904317114521335e-02,5.859147507155870738e-01,5.138835312875946956e-03,-1.603632442599142280e-19,2.442943199924646480e-01,2.539449014834490670e-05,-5.325564597625965790e-01,2.413249156536843507e-03,1.985078049621847359e-03,-4.546675589536439653e-03,-7.456340659549225837e-20,-3.191551320030649753e-19,1.422259526676670816e-19
6.500000000000000222e-02,5.674398069965157498e-01,1.001922812017385506e-02,5.607504900029084416e-01,4.918165051717335659e-03,9.324937542934800217e-20,2.337792039063003313e-01,8.076659940470861266e-05,-5.096944194559169805e-01,2.309230759609680501e-03,1.900052100393343326e-03,-4.351612334601204744e-03,3.025926378474864634e-19,-1.403811156736981559e-20,3.624031176224370452e-20
7.000000000000000666e-02,5.369117392637756669e-01,1.012820573675456311e-02,5.366669909135173278e-01,4.706967638003371757e-03,-1.897227453852620774e-19,2.237186157745122972e-01,1.265875301869876012e-04,-4.878129237640638771e-01,2.209727102287142170e-03,1.818648584111377722e-03,-4.164899977720623765e-03,1.337683671877731324e-19,-4.845006697115588255e-19,2.701158494875830886e-19
7.499999999999999722e-02,5.130613637970882213e-01,9.922328721077563335e-03,5.136178378648136311e-01,4.504836819660739365e-03,5.925232501334626013e-20,2.140926637425108747e-01,1.641787510762035497e-04,-4.668700314477653990e-01,2.114538276865322343e-03,1.740715648177933953e-03,-3.986183268138278855e-03,-1.573758721226972623e-19,5.961452139752065326e-20,-1.373992881083831926e-19
8.000000000000000167e-02,5.100299358335417255e-01,9.862970103136935174e-03,4.915586085282357409e-01,4.311383716961918015e-03,2.317664719570432590e-20,2.048823573427384359e-01,1.946892094326592090e-04,-4.468255807398175961e-01,2.023473724288539759e-03,1.666107488439439290e-03,-3.815121779396456539e-03,-6.318338956242710990e-21,6.779177358870928148e-20,-2.839878181880162506e-20
8.500000000000000611e-02,4.749778648292031225e-01,1.071888460770861057e-02,4.704467882520700917e-01,4.126236086021848638e-03,1.305443700399603846e-19,1.960695628033380655e-01,2.191174478091878258e-04,-4.276411156954213477e-01,1.936351735724335405e-03,1.594684149560069483e-03,-3.651389327697854639e-03,-6.727058797072665004e-20,3.332726658558677156e-19,-1.744949307918051177e-19
8.999999999999999667e-02,4.656472250029038418e-01,9.626129198828336370e-03,4.502416881558630180e-01,3.949037612705407971e-03,2.722024361749239770e-20,1.876369610357081774e-01,2.383309021390469270e-04,-4.092798153530121108e-01,1.852998987857660705e-03,1.526311326328051417e-03,-3.494673408255204606e-03,1.944178605429766015e-19,-1.307175644353251624e-19,5.925479977605349119e-20
9.500000000000000111e-02,4.453081026359768102e-01,9.461660698146428031e-03,4.309043667391356802e-01,3.779447235793676266e-03,-1.473976457027633399e-19,1.795680080893720665e-01,2.530827400957315668e-04,-3.917064256295913482e-01,1.773250108890890098e-03,1.460860166825107788e-03,-3.344674649743900781e-03,1.969676150886037760e-19,-7.051567225508772523e-20,2.525455574105365719e-19
1.000000000000000056e-01,4.110808849956389954e-01,1.020572920366278995e-02,4.123975548538716396e-01,3.617138498287467054e-03,2.101926902837059710e-19,1.718468978839575168e-01,2.640265524707407553e-04,-3.748871938722078134e-01,1.696947272565013610e-03,1.398207078226436882e-03,-3.201106286855495957e-03,-2.476078129167355863e-19,1.059569652634658452e-19,-3.448698339695886056e-19
1.049999999999999961e-01,3.818482305008130129e-01,1.047295360617505645e-02,3.946855838968337804e-01,3.461798925759599927e-03,3.096538313478962446e-19,1.644585270470332317e-01,2.717291706561606032e-04,-3.587898059857950739e-01,1.623939817808407824e-03,1.338233535858411550e-03,-3.063693650852640157e-03,-3.178775971206433915e-19,4.107315502988692791e-19,-4.865419822191016578e-19
1.100000000000000006e-01,3.988993001005583516e-01,9.711115925517738168e-03,3.777343170836167108e-01,3.313129430696063176e-03,-2.535466139099405217e-19,1.573884617031174604e-01,2.766818486158838654e-04,-3.433833260564013723e-01,1.554083891870326663e-03,1.280825896019415757e-03,-2.932173677942602388e-03,2.712406650467819801e-19,-3.054449294268742411e-19,4.034126856846080101e-19
1.150000000000000050e-01,3.712360032384453001e-01,1.012659593293829818e-02,3.615110836723738341e-01,3.170843741800128280e-03,-3.983870022919351156e-21,1.506229060740343351e-01,2.793100174282829996e-04,-3.286381383886679552e-01,1.487242115022717427e-03,1.225875212966034966e-03,-2.806294435219861862e-03,-1.386866692877032701e-19,-4.046956468505291473e-19,-5.924951027295615672e-20
1.199999999999999956e-01,3.489616735296621752e-01,9.925486819530935159e-03,3.459846160109328328e-01,3.034667857267267597e-03,-1.518424501763039581e-19,1.441486727639789411e-01,2.799817940348370152e-04,-3.145258918767172562e-01,1.423283265111746371e-03,1.173277060378114965e-03,-2.685814663874734609e-03,-3.310680808667950815e-20,-2.776772133902567796e-19,1.518723319830434627e-19
1.250000000000000000e-01,3.160045154065369011e-01,1.021018309632694757e-02,3.311249892860049227e-01,2.904339521068055596e-03,1.716385584498176350e-19,1.379531546141254394e-01,2.790154027422065796e-04,-3.010194466278376391e-01,1.362081980413366606e-03,1.122931357539307161e-03,-2.570503339317871568e-03,-4.982560573333344155e-20,1.521132845969346564e-19,-2.117040637568397707e-19
1.300000000000000044e-01,3.183725591562050483e-01,9.743396180549474331e-03,3.169035638589433046e-01,2.779607721313114184e-03,4.168821242953862731e-20,1.320242980222363360e-01,2.766856478732588774e-04,-2.880928227598062996e-01,1.303518479403116851e-03,1.074742200406472508e-03,-2.460139247839577929e-03,2.079609588446586625e-19,-3.416327721463335975e-20,4.955051328054098019e-20
1.350000000000000089e-01,3.064701647149250530e-01,1.020696040066750195e-02,3.032929300767936431e-01,2.660232209801827175e-03,1.081256578163427252e-19,1.263505776316701801e-01,2.732295583661204798e-04,-2.757211512933043784e-01,1.247478296186200130e-03,1.028617697684328829e-03,-2.354510579390965523e-03,1.333838346336340223e-22,1.387120170761204590e-19,-1.189025305774230044e-19
