Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
dT5N3-mc,1,0.417082927267,150.784267,avg,298.15,0.998660196585,0.00133980341461,0.0,7.8619512786,0.0,6416.94569746,0.0,0.0,8.5974457568,6408.34825171,0.0,0.0,0.0,0.0,0.116313615495,0.000156046450774,0.0,3.91862995096,0.0,16.1784531583,12.2598232074,0.0,0.0,0.0,0.0,2.34143031711,2.34143031711,2.34143031711,4.98725413649,4.98725413649,4.98725413649,4.13261375803e-05,4.13261375803e-05,0.0,0.0912787114956,0.0,257.561438554,0.0,0.0,0.434991539786,257.216493196,0.0,0.0,0.0,0.0,0.00588493840307,6.26334887979e-06,0.0,0.0382643102623,0.0,0.0299770257948,0.0237809874552,0.0,0.0,0.0,0.0,0.0165033186035,0.0165033186035,0.0165033186035,0.143172542994,0.143172542994,0.143172542994
