Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
1050.0,600.0,3.585716176,0.156877929,6.40721570922,0.637316586563,3.60595801245,6.48944816981,-0.0202418364516,-0.0822324605845
1225.0,600.0,3.153156648,0.139963331,5.19044867459,0.723386868727,3.3768532474,6.3466028003,-0.223696599399,-1.15615412571
1400.0,600.0,3.13949566,0.142975088,5.72607202084,0.921395011556,3.21661146138,6.2230405186,-0.0771158013769,-0.496968497762
1575.0,600.0,3.148025805,0.14804563,6.48043954207,1.16817254922,3.10175707674,6.11535035812,0.046268728264,0.365089183958
1750.0,600.0,3.017972999,0.122898833,6.02571203694,1.16839237762,3.01746726777,6.02090407822,0.000505731231131,0.00480795871819
1925.0,600.0,2.902121937,0.132675673,5.34898452951,1.498359814,2.95424960727,5.93768330576,-0.0521276702727,-0.588698776257
2100.0,600.0,2.925380449,0.133086386,6.12226592613,1.7633946145,2.90589114043,5.86403258756,0.0194893085715,0.258233338572
0.0,1000.0,7.908903291,0.171070576,7.908903291,0.171070576,7.75267397573,7.75267397573,0.156229315267,0.156229315267
-291.0,1000.0,7.928654876,0.194246123,8.3744363789,0.210695078942,7.98145180772,8.4317042076,-0.0527969317217,-0.0572678286968
-583.0,1000.0,7.706813169,0.186822869,9.4206704697,0.250321907122,7.65693472651,9.35383889327,0.0498784424884,0.0668315764274
-875.0,1000.0,7.192373344,0.194515908,10.6590951216,0.343442150063,7.16349292969,10.60810314,0.0288804143091,0.0509919815145
-1166.0,1000.0,6.914969952,0.169681486,12.6938439581,0.40037296838,6.73951807329,12.2798554249,0.175451878714,0.413988533132
-1458.0,1000.0,6.571737345,0.180914478,14.8777927134,0.565495962411,6.41331397766,14.382598655,0.158423367345,0.495194058405
-1750.0,1000.0,6.118384342,0.171936752,16.6961801336,0.698493055,6.09738404967,16.610866446,0.0210002923251,0.0853136875709
-2041.0,1000.0,5.649182449,0.170372815,18.0827914711,0.880091613362,5.6628797292,18.1535472512,-0.0136972802027,-0.0707557800946
-2333.0,1000.0,5.080599605,0.15211933,18.2316503069,0.980087957944,5.06341855222,18.1209546909,0.0171810527846,0.110695615994
-2625.0,1000.0,4.445292996,0.15185484,16.7166884711,1.19822959687,4.42131074536,16.5274535246,0.0239822506377,0.189234946438
-2916.0,1000.0,3.723163852,0.149733849,12.7258053944,1.42292915214,3.88859096797,14.2978685414,-0.165427115969,-1.57206314697
-3208.0,1000.0,3.642890204,0.153342568,13.7126861825,1.73143141773,3.50954527934,12.207053435,0.133344924662,1.50563274741
-3500.0,1000.0,3.249302456,0.149573938,10.4142325189,1.9818546785,3.25917123393,10.5449938264,-0.00986877792518,-0.130761307509
291.0,1000.0,7.153008188,0.192278907,7.53310715372,0.208561277124,6.88619129035,7.24369593436,0.266816897651,0.289411219361
583.0,1000.0,5.798739208,0.165086073,6.86406315817,0.221197013266,5.79204361707,6.85509180954,0.00669559092929,0.00897134863465
875.0,1000.0,4.889310705,0.164626139,6.59275014957,0.290668026672,4.86803176983,6.55517952967,0.0212789351655,0.0375706199016
1166.0,1000.0,4.29337211,0.143552976,6.5080370404,0.338721285839,4.21393079264,6.32059080337,0.0794413173598,0.187446237024
1458.0,1000.0,3.756453595,0.151630768,6.07788011784,0.473961995907,3.77405887682,6.13291007395,-0.0176052818153,-0.0550299561082
1750.0,1000.0,3.455209802,0.141938902,5.87703356485,0.576626789375,3.48087568598,5.98130121852,-0.0256658839823,-0.104267653678
2041.0,1000.0,3.319681085,0.146669106,6.04933053563,0.757645814151,3.28257597561,5.85765737708,0.0371051093852,0.191673158554
2333.0,1000.0,3.159726585,0.131437498,5.85567865595,0.846837210052,3.14408969383,5.75493190181,0.0156368911746,0.100746754143
2625.0,1000.0,3.136150407,0.138846505,6.38673522973,1.09558570352,3.04519929967,5.66907414847,0.0909511073278,0.717661081258
2916.0,1000.0,2.877025126,0.145032782,4.68490169746,1.37825464918,2.97298414817,5.59680565883,-0.0959590221679,-0.911903961367
3208.0,1000.0,2.888766169,0.136995018,5.19767261453,1.54684691492,2.91865285132,5.5351310347,-0.0298866823212,-0.337458420173
3500.0,1000.0,2.830787587,0.1444597,4.86891050463,1.914091025,2.87707623862,5.4822351386,-0.0462886516203,-0.613324633969
-312.0,1250.0,7.665111555,0.177826939,7.97665604916,0.188905585752,7.79692167137,8.11667795686,-0.131810116366,-0.140021907706
-625.0,1250.0,7.628606294,0.190758636,8.86965531601,0.238448295,7.66008730015,8.90900657369,-0.0314810061491,-0.0393512576864
-937.0,1250.0,7.245614306,0.168236319,9.8197936228,0.262768333564,7.31589388504,9.92956330855,-0.0702795790401,-0.109769685747
-1250.0,1250.0,6.931832108,0.187142119,11.19925401,0.374284238,6.92682077192,11.1892313379,0.0050113360755,0.010022672151
-1562.0,1250.0,6.329413846,0.161663924,12.0523176163,0.414102167192,6.52843222135,12.5621032166,-0.199018375346,-0.509785600292
-1875.0,1250.0,5.975776218,0.159673598,13.4263497451,0.5189391935,6.06663481048,13.7216401706,-0.0908585924818,-0.295290425566
-2187.0,1250.0,5.358992731,0.176750454,13.6073797295,0.717801297019,5.49934536808,14.1773658464,-0.140352637076,-0.569986116885
-2500.0,1250.0,4.880862942,0.148236685,13.7466738861,0.741183425,4.86891327519,13.6869255521,0.0119496668102,0.0597483340512
-2812.0,1250.0,4.262705403,0.13776172,12.3511981623,0.834932478446,4.28951983476,12.5137123932,-0.0268144317553,-0.162514230829
-3125.0,1250.0,3.923193298,0.142474238,11.7905876232,1.0329382255,3.83275778132,11.1349301273,0.0904355166752,0.655657495895
-3437.0,1250.0,3.520530891,0.143057564,9.99306024302,1.224615688,3.50796234819,9.88546974397,0.0125685428129,0.107590499052
-3750.0,1250.0,3.38840632,0.142104246,9.90437134628,1.42104246,3.28492678741,8.86957602037,0.103479532591,1.03479532591
312.0,1250.0,6.641198599,0.173469313,6.88895315217,0.184276478955,6.79814019114,7.05567223061,-0.156941592141,-0.166719078442
625.0,1250.0,5.883004233,0.168725375,6.68765273976,0.21090671875,5.89404016411,6.70144765364,-0.0110359311054,-0.0137949138818
937.0,1250.0,4.960267835,0.142828253,6.25031060409,0.223083471213,5.07317475127,6.42665993467,-0.112906916267,-0.176349330583
1250.0,1250.0,4.391249542,0.154967893,6.11808887803,0.309935786,4.43694309438,6.20947598279,-0.04569355238,-0.09138710476
1562.0,1250.0,4.011580928,0.138562875,6.115188226,0.354928826483,3.98090066135,6.03660071806,0.0306802666534,0.0785875079415
1875.0,1250.0,3.531409125,0.142321942,5.48215669282,0.4625463115,3.65883049554,5.89627614709,-0.127421370545,-0.414119454271
2187.0,1250.0,3.518527989,0.139810599,6.1330680713,0.567784845969,3.43206233991,5.78192240993,0.0864656490935,0.351145661368
2500.0,1250.0,3.352278086,0.136691041,6.10374960613,0.683455205,3.26892491259,5.68698373907,0.0833531734119,0.416765867059
2812.0,1250.0,3.071415932,0.139853807,5.13114987485,0.847611990462,3.1500791357,5.60790396612,-0.0786632037041,-0.476754091276
3125.0,1250.0,3.19414856,0.133521241,6.5050132727,0.96802899725,3.06119545731,5.54110327821,0.132953102687,0.96390999448
3437.0,1250.0,2.995079764,0.133823026,5.49504087649,1.14556527088,2.99384312652,5.48445488849,0.00123663747818,0.0105859880023
3750.0,1250.0,3.128576261,0.132147893,7.30607075628,1.32147893,2.94155251297,5.43583327601,0.187023748027,1.87023748027
-375.0,1500.0,7.634593584,0.184253539,7.94523004513,0.195769385188,7.56205936062,7.86816243279,0.0725342233799,0.0770676123411
-750.0,1500.0,7.584392261,0.187859767,8.81438777476,0.23482470875,7.44242084615,8.63692350619,0.141971414853,0.177464268566
-1125.0,1500.0,7.044379572,0.182762558,9.50811234039,0.285566496875,7.08976874041,9.57903291603,-0.0453891684066,-0.0709205756353
-1500.0,1500.0,6.612523122,0.192087153,10.560636038,0.384174306,6.62767144191,10.5909326779,-0.0151483199138,-0.0302966398275
-1875.0,1500.0,5.911506276,0.179564016,10.9850938854,0.460132791,6.07101779258,11.3938421467,-0.15951151658,-0.408748261236
