offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-1.741206030150754032e+03,6.000000000000000000e+02,7.086717847150818095e+00,0.000000000000000000e+00,4.532289453153526892e+01,0.000000000000000000e+00,9.990109670861427871e-01
-1.685929648241205996e+03,6.000000000000000000e+02,7.089627809472149877e+00,0.000000000000000000e+00,4.295962099364173525e+01,0.000000000000000000e+00,9.990012206073245471e-01
-1.630653266331658415e+03,6.000000000000000000e+02,7.105728042838856950e+00,0.000000000000000000e+00,4.078106950369071626e+01,0.000000000000000000e+00,9.989899631097305388e-01
-1.575376884422110834e+03,6.000000000000000000e+02,7.135350416631650816e+00,0.000000000000000000e+00,3.877052841753620527e+01,0.000000000000000000e+00,9.989769702530354456e-01
-1.520100502512562798e+03,6.000000000000000000e+02,7.178939367950139427e+00,0.000000000000000000e+00,3.691283366289594170e+01,0.000000000000000000e+00,9.989620131737174669e-01
-1.464824120603015217e+03,6.000000000000000000e+02,7.237064758034882139e+00,0.000000000000000000e+00,3.519425659722085697e+01,0.000000000000000000e+00,9.989448680639159139e-01
-1.409547738693467636e+03,6.000000000000000000e+02,7.310434827692138704e+00,0.000000000000000000e+00,3.360238712846093279e+01,0.000000000000000000e+00,9.989253193368493600e-01
-1.354271356783920055e+03,6.000000000000000000e+02,7.399909436155424736e+00,0.000000000000000000e+00,3.212601751164051933e+01,0.000000000000000000e+00,9.989031479112490119e-01
-1.298994974874372019e+03,6.000000000000000000e+02,7.506513602703600796e+00,0.000000000000000000e+00,3.075503074107001567e+01,0.000000000000000000e+00,9.988781211057236042e-01
-1.243718592964823983e+03,6.000000000000000000e+02,7.631451015516288905e+00,0.000000000000000000e+00,2.948029565289782994e+01,0.000000000000000000e+00,9.988499899322947906e-01
-1.188442211055276857e+03,6.000000000000000000e+02,7.776116698707094876e+00,0.000000000000000000e+00,2.829356966760354197e+01,0.000000000000000000e+00,9.988184896107326072e-01
-1.133165829145728821e+03,6.000000000000000000e+02,7.942107389021860975e+00,0.000000000000000000e+00,2.718740947343719938e+01,0.000000000000000000e+00,9.987833406719103246e-01
