Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
hpTT-GTG_G6-C1p,1,120,115,5,73.59577581385457,0.6399632679465616,0.9988076435893403,0.9987553472555395,-48.14217771386257,-34.73103478942603,73.59577581385457,61722.96735766878,0.7999770421371863
