0.000000000000000000e+00,0.000000000000000000e+00,4.401770124420523643e+03,1.232883903624274025e+00,9.976331197921702639e-04,8.102651005712709176e-06,0.000000000000000000e+00,6.722318519933730308e+00,1.178835709280747102e+00,3.892708142089843750e+04,1.959480436103045592e-03,0.000000000000000000e+00,2.246082642725759273e-03
0.000000000000000000e+00,0.000000000000000000e+00,4.371663336868863553e+03,1.341390915506410320e+00,6.302020101941470213e-04,1.597680829349682250e-05,0.000000000000000000e+00,7.243205238035414162e+00,1.267008925399471186e+00,4.192550760119268671e+04,2.107320933201058729e-03,0.000000000000000000e+00,2.531567340511874965e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.604794092275202274e+03,1.257547284908588248e+00,7.889031828540463359e-04,2.191076015954475180e-05,0.000000000000000000e+00,6.705993689774539135e+00,1.166955449813245504e+00,3.876371203441917896e+04,1.943826850725413787e-03,0.000000000000000000e+00,2.471159307305979391e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.197299517580308020e+03,1.317247892396997688e+00,5.360797976385208406e-04,2.822618588493396827e-05,0.000000000000000000e+00,6.921808998124820533e+00,1.193285506833561493e+00,3.991629526042006910e+04,1.995639069308869414e-03,0.000000000000000000e+00,2.693725233272963558e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.795571031816303730e+03,1.417124446229667933e+00,1.107117866287316964e-03,3.230915000859457446e-05,0.000000000000000000e+00,7.330905211461628213e+00,1.245511972244718990e+00,4.211524554887413979e+04,2.099040437408915011e-03,0.000000000000000000e+00,3.003551461992009022e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.077620502777397633e+03,1.358587962091712065e+00,1.422540564103696179e-03,2.822708359938973238e-05,0.000000000000000000e+00,6.915807961597661091e+00,1.151027415138043963e+00,3.951605229394882917e+04,1.963477703619348914e-03,0.000000000000000000e+00,2.965536313404228737e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.627036203764379025e+03,1.457719625089900939e+00,1.198092908625492115e-03,2.171992385156868479e-05,0.000000000000000000e+00,7.304196487139727800e+00,1.181379530397169475e+00,4.144045979534089565e+04,2.052863233899028007e-03,0.000000000000000000e+00,3.246684710981708084e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.050134403204545379e+03,1.408944714076597160e+00,2.157557229936863004e-03,7.627493278814283897e-06,0.000000000000000000e+00,6.954228634426982580e+00,1.086869687154543795e+00,3.910576931441389024e+04,1.932564286307926916e-03,0.000000000000000000e+00,3.181220402482118608e-03
0.000000000000000000e+00,0.000000000000000000e+00,6.057378985248506069e+02,1.432642605503646527e+00,1.580808262224053622e-03,-1.080058648025514629e-05,0.000000000000000000e+00,6.973647448922585035e+00,1.043969499501661513e+00,3.880206586915254593e+04,1.913569367298277460e-03,0.000000000000000000e+00,3.247247060657750505e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.611069323420524597e+02,1.737904791080401301e+00,2.833378168936100464e-03,-4.001458270490875928e-05,0.000000000000000000e+00,8.353146070130430090e+00,1.189004996944244663e+00,4.591443060444481671e+04,2.261467340770384644e-03,0.000000000000000000e+00,3.928093869554078604e-03
