Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
hpTT-GTG_G6-C1p,1,120,115,5,814.617839844,7.08363338995,0.986802030513,0.986223172202,240.353598068,253.764740992,814.617839844,61722.9673577,2.66150960734
