Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
hpTT-GTG_G6-C1p,1,7.0836333752873974,150.784627,avg,298.15,0.9454113334993256,0.0545886665006744,0.0,4.601413918566873,0.0,1177.2508059314755,0.0,0.0,64.26455163264347,1112.9862542988321,0.0,0.0,0.0,0.0,0.015560678081383289,0.0008984836929814446,0.0,1.6896449170440508,0.0,14.986649867716899,13.297004950672848,0.0,0.0,0.0,0.0,2.5848051695908643,2.5848051695908643,2.5848051695908643,7.818488681089511,7.818488681089511,7.818488681089511,0.001574973166689114,0.001574973166689114,0.0,0.031154727749074435,0.0,62.04133077901979,0.0,0.0,3.814850532208731,58.6808522365984,0.0,0.0,0.0,0.0,0.0009237076981354174,4.7371464491313716e-05,0.0,0.04704048693181101,0.0,0.03517089076758544,0.03123805137002716,0.0,0.0,0.0,0.0,0.16159748242260807,0.16159748242260807,0.16159748242260807,0.7671658805515299,0.7671658805515299,0.7671658805515299
