1.026066912586370145e-02,2.618693949742996116e-02,2.629036861062049866e+02,2.171546567464505140e-01,1.269576683957972241e-01
9.844488218811994762e-03,6.141972461726134813e-02,2.415815313458442688e+02,1.897150281727554566e-01,-3.291223217014974112e-01
1.074940886455143067e-02,1.416898035517040189e-01,2.601545524597167969e+02,1.830448262312261987e-01,-8.713097338199745634e-01
1.253395048163672906e-02,2.728027261553645499e-01,3.103966160714626312e+02,1.883932793989324395e-01,-1.576769030200945609e+00
1.580709199558787831e-02,4.929550952263456187e-01,4.139170742928981781e+02,2.106274065710373455e-01,-2.745295891120811849e+00
1.685515999690003625e-02,6.909759806849287145e-01,4.790761945843696594e+02,2.005412274425737995e-01,-3.871293412387443844e+00
1.859745308582837556e-02,9.521602509852392648e-01,5.884921570718288422e+02,1.998522216178396094e-01,-5.552091315668862492e+00
1.871039393426226008e-02,1.172264090247687740e+00,6.836495578587055206e+02,1.858298938437200343e-01,-7.235208384407974869e+00
2.625227416667526639e-02,2.041641123853052520e+00,1.170982303977012634e+03,2.515394248503238228e-01,-1.324594918236488361e+01
1.886147696307853214e-02,1.954461410212359640e+00,1.133074290007352829e+03,1.900508082620811223e-01,-1.269307132585188214e+01
9.696725065305538543e-03,1.637444350410814264e+00,9.694661460816860199e+02,1.260160535620441780e-01,-9.264540518124652735e+00
2.715688838536540507e-03,1.616441989064939300e+00,9.639758183360099792e+02,9.788663969352012773e-02,-5.208685363532577384e+00
1.024758784715357370e-02,1.439735380524892125e-02,2.726950148902833462e+02,2.275454700354085924e-01,4.286221713176315840e-01
1.510296985098246413e-02,1.555261027877256202e-02,4.414004608094692230e+02,3.672450977658275328e-01,1.636314130373478726e+00
1.946097815616571608e-02,1.024901360771680453e-01,6.336723479628562927e+02,5.319776367628498148e-01,3.735688286338445518e+00
2.990809985047688732e-02,5.168600095468476319e-01,1.006036747217178345e+03,9.115343141183829268e-01,7.228328395409138629e+00
2.082782573074632576e-02,8.134464119764510670e-01,6.855828472375869751e+02,6.992824118263809563e-01,5.450589466670766825e+00
2.025030719747130184e-02,1.466639325171624098e+00,6.416721625328063965e+02,7.436788710668948976e-01,5.468573444360870894e+00
1.362202597217179387e-02,1.631348780470931681e+00,4.155021512508392334e+02,5.452867474944248505e-01,3.753433686136209868e+00
3.172827429547103034e-02,5.831656401115182575e+00,9.357841532230377197e+02,1.381181275989419754e+00,8.910260981519655843e+00
1.178184339020887234e-02,3.151175772683563636e+00,3.371656352281570435e+02,5.563934225927344990e-01,3.368957996741568373e+00
7.160536579638479039e-03,2.678000817477649065e+00,1.997645177841186523e+02,3.660693671820388073e-01,2.087176443468140796e+00
3.388207560805965753e-03,1.717054935881619171e+00,9.245767839998006821e+01,1.870868494041364738e-01,1.006686228659176452e+00
5.440151176653621259e-03,3.641699967254774073e+00,1.455851525366306305e+02,3.237011520194465475e-01,1.646635350932690756e+00
1.467450922929351351e-02,1.488187793871108278e-02,4.058899961039423943e+02,3.335237778248145157e-01,1.404718397904763272e+00
1.462068464973751043e-02,6.200832005460612389e-02,3.977848664373159409e+02,2.845378701333756144e-01,5.636494741273299081e-01
1.478121698091583447e-02,1.469458677600190000e-01,4.110181877762079239e+02,2.402223347539026443e-01,-2.831798013308599593e-01
1.894649065934688598e-02,3.147939702664123707e-01,5.637561753392219543e+02,2.584601625832064209e-01,-1.316306039865280386e+00
2.419583228959109114e-02,5.758119547746920475e-01,8.067576974928379059e+02,2.825942185715866195e-01,-2.574312816524066960e+00
2.314251887693508786e-02,7.462240891869268422e-01,9.122858326584100723e+02,2.418486562263362227e-01,-2.377258523563731352e+00
1.521052814399345351e-02,6.815915534611934889e-01,7.569083793163299561e+02,1.549132626261081613e-01,6.151228001267268208e-01
1.232492813317603332e-02,8.234198295403446499e-01,8.043803140074014664e+02,1.380935653337196922e-01,7.211491594216130174e+00
9.856679744534316279e-03,9.436206534747988428e-01,7.331126767620444298e+02,1.259491868438376849e-01,1.667948633368888878e+01
2.209825537857688232e-02,2.471040110595847938e+00,1.349820103168487549e+03,2.849050996493627252e-01,5.334913542263041109e+01
1.385275457838548024e-02,1.670422845790739519e+00,5.897810963839292526e+02,1.707167005306083618e-01,3.155057641794453005e+01
9.944787723627664805e-03,1.415633741188190520e+00,3.156727761104702950e+02,1.259296819864163808e-01,1.928102740593913111e+01
1.531825803324068924e-02,8.650198402632531050e-03,4.269472010750323534e+02,3.635054956491389766e-01,1.726815758883269991e+00
2.124759190262848207e-02,2.992875607343232353e-02,6.142994493544101715e+02,5.861093077633193760e-01,3.652672027056893533e+00
3.415994300573540338e-02,3.102585950453244923e-01,1.009571777701377869e+03,1.111772794613815174e+00,7.680464227137552946e+00
2.177362016009068077e-02,5.961504527834594613e-01,6.349132855534553528e+02,8.258578962211152730e-01,5.573651798506578992e+00
1.589640168313925447e-02,9.568827006048642447e-01,4.500345134437084198e+02,6.948402898936567595e-01,4.360823083883898832e+00
1.587670592252220236e-02,1.778916317499556143e+00,4.356075455546379089e+02,7.931694360940561017e-01,4.564826126354364355e+00
7.463124493445505610e-03,1.404695106202914268e+00,1.991811382323503494e+02,4.233117718310439592e-01,2.230376278580220806e+00
7.049616126967121581e-03,2.076985752944187968e+00,1.836247319951653481e+02,4.511827227545242569e-01,2.177837404295847712e+00
1.114325660610683381e-02,4.879065468256731819e+00,2.843652595411986113e+02,8.001669644953925964e-01,3.547117478925209344e+00
9.758556735050404052e-03,6.099560706651200981e+00,2.445744768977165222e+02,7.819560364839878153e-01,3.189715927539368057e+00
3.458378374092745729e-03,2.988394232920021043e+00,8.538797265663743019e+01,3.077151699372113747e-01,1.158605019175999340e+00
4.434689522394221969e-03,5.159199563704453873e+00,1.080021423995494843e+02,4.361124012495244950e-01,1.518155896779426417e+00
1.859376673348901721e-02,1.242100214227570033e-02,5.090649610608816147e+02,4.658183362651827086e-01,2.973955880395816820e+00
2.116911036321244763e-02,7.729030372350115252e-02,5.833711715638637543e+02,4.337934605653157583e-01,2.456842991161063416e+00
2.353114532397312941e-02,2.095925006514455236e-01,6.777077687978744507e+02,3.883645236227160069e-01,2.069626392435166107e+00
1.822893311646242923e-02,2.734062183645373789e-01,5.681491031795740128e+02,2.473166313182378340e-01,1.934230757154104863e+00
2.104750020710357064e-02,4.619973002483563906e-01,7.237434752136468887e+02,2.460758349923785615e-01,4.772074697017864686e+00
1.743099502948511001e-02,5.414046145402638954e-01,6.513410481140017509e+02,1.913955037588296881e-01,9.467569656829963876e+00
1.600732065481405217e-02,6.903206409070888894e-01,5.848204067349433899e+02,1.795114358821011946e-01,1.602876595164197937e+01
2.261841587702893841e-02,1.337364098664594270e+00,7.128493049144744873e+02,2.747922632153951827e-01,2.929674076957575224e+01
1.863210995203448683e-02,1.564584905978540386e+00,4.936465514274314046e+02,2.589677847401588018e-01,2.480341498769266906e+01
1.388011279527887748e-02,1.731942699890003823e+00,3.231756342034786940e+02,2.308638588528843794e-01,1.736349008044212283e+01
1.026590984896736530e-02,1.939477435483833778e+00,2.205002531651407480e+02,2.093772863820849428e-01,1.181738627986831780e+01
1.238905794882921158e-02,3.525314901845032267e+00,2.538900901004672050e+02,3.121012981878132364e-01,1.316811023368586753e+01
2.105194986127344528e-02,9.097072011825177440e-03,5.763368325270712376e+02,5.484317425699271054e-01,3.561422474568552765e+00
1.892027960245375520e-02,3.977589697706220007e-02,5.219186575710773468e+02,5.990970157219385195e-01,4.070352349676173986e+00
1.933823149025727661e-02,2.387024588897523614e-01,5.317357603013515472e+02,7.506994038414511738e-01,4.920668964741638618e+00
2.711856432088390403e-02,9.887714314045165098e-01,7.311049565672874451e+02,1.271825353234120826e+00,7.606740160954713836e+00
2.931397595337608894e-02,2.365015473272285895e+00,7.696731476783752441e+02,1.638475179789256053e+00,8.754076918973646926e+00
9.305684771085051543e-03,1.418653173865620065e+00,2.381682845205068588e+02,6.127989660407330286e-01,2.913140909624005292e+00
1.954190654557005219e-02,5.090515838197075205e+00,4.891714549101889133e+02,1.500852544463299187e+00,6.361543620887267991e+00
6.458193177567609147e-03,2.678299517858254486e+00,1.585935016963630915e+02,5.731287168764659379e-01,2.173550288992336377e+00
3.936376194720584386e-03,2.465150592008320096e+00,9.513810531049966812e+01,4.002888385515953051e-01,1.364348302006243463e+00
3.623988422234999431e-03,3.288279209548692350e+00,8.637413329631090164e+01,4.189916903304131690e-01,1.288489679854582848e+00
3.334263140780316728e-03,4.240039651701483336e+00,7.857731328904628754e+01,4.352982666521378885e-01,1.213479353633965641e+00
1.415034848317954421e-03,2.453321177340764603e+00,3.301128532923758030e+01,2.072681217782633423e-01,5.255955384703547839e-01
1.549993789090289148e-02,9.265013801420958137e-03,4.051614705771207809e+02,4.651864394890085075e-01,3.745644603060558797e+00
1.783152287881645259e-02,6.545696885283326660e-02,4.736517134904861450e+02,4.203114637478712057e-01,4.188943243720983034e+00
1.985766786999725031e-02,1.842554900138590745e-01,5.439643973112106323e+02,3.713508030737452392e-01,5.615903722382484808e+00
1.907807902662625107e-02,3.104878462173498721e-01,5.324851136207580566e+02,3.019783762874844735e-01,8.162295778399299095e+00
2.206973146391002019e-02,5.714933365194592163e-01,5.998250543922185898e+02,3.331652239634461665e-01,1.479826339974066585e+01
1.851136379049084582e-02,7.685668256270595800e-01,4.620495871342718601e+02,3.046671984012180312e-01,1.637775609975975755e+01
1.833268750303196706e-02,1.271109986775079470e+00,4.146811015279963613e+02,3.636336054422777408e-01,1.776971919350173579e+01
1.901866784956121950e-02,2.252253208801547668e+00,4.005529947094619274e+02,4.794322355266353863e-01,1.828246393083230714e+01
1.547049191980184694e-02,3.097726968230212652e+00,3.125475622862577438e+02,5.041538494974898699e-01,1.423066473723154246e+01
1.308112367383881813e-02,4.297782975249682558e+00,2.585546772778034210e+02,5.492571813894833177e-01,1.142968316886985747e+01
4.922259305443368524e-03,2.557167967443866097e+00,9.619214590638875961e+01,2.629108767920246281e-01,4.093603555622781442e+00
5.194727495978461972e-03,4.113406074239422949e+00,1.010447189733386040e+02,3.473719635942565387e-01,4.137232105705990648e+00
1.957682688438725643e-02,9.296006466029134441e-03,5.111704582870006561e+02,6.072321145002766984e-01,4.785849051801196019e+00
1.928156281503050004e-02,6.329711421165867824e-02,5.003275835346430540e+02,7.625883672287079307e-01,5.203302557107980064e+00
2.321944902814933667e-02,4.174915081482574730e-01,5.950215655043721199e+02,1.175742504535524979e+00,6.865686231198066203e+00
1.486090550721354091e-02,7.896507156676682015e-01,3.734933528229594231e+02,9.466876283009681980e-01,4.698123659294707544e+00
1.707040461317606977e-02,2.042613331342485239e+00,4.196412451490759850e+02,1.344273106859243727e+00,5.672329687503117057e+00
1.530354873425027358e-02,3.534342679943087706e+00,3.687918025180697441e+02,1.466259795537790289e+00,5.296498898251489784e+00
6.657041887393246385e-03,2.682449648450020874e+00,1.578306318223476410e+02,7.649885009674806113e-01,2.386269758097975924e+00
5.114565642546705683e-03,3.344910701520347196e+00,1.195249209553003311e+02,6.957931177585607863e-01,1.887982377509656695e+00
2.293949651706003387e-03,2.305312061859652317e+00,5.297713487688452005e+01,3.652176719885708578e-01,8.687692654028272843e-01
1.937140040823665584e-03,2.865337585696793088e+00,4.429443095996975899e+01,3.572287650658228508e-01,7.503225150690217005e-01
2.066622864531766652e-03,4.344832435097578660e+00,4.685328808240592480e+01,4.374033140244043549e-01,8.162566849381649448e-01
7.328098090748163228e-04,2.127247358763153073e+00,1.649170947819948196e+01,1.765530629088701842e-01,2.944764035706579075e-01
1.529032376406390392e-02,1.019761282690458473e-02,3.757038056403398514e+02,6.034472478500385595e-01,4.938640853561179433e+00
2.127803822994560681e-02,5.901780464013688110e-02,5.244987735450267792e+02,7.024491148581545330e-01,7.274618452187775475e+00
2.315495626074475302e-02,1.649091665878782698e-01,5.700223561227321625e+02,6.501828968450724666e-01,9.081807197352777195e+00
1.921403423251988665e-02,2.510117698333452219e-01,4.665724029690027237e+02,4.834711365311279985e-01,9.207539926045257062e+00
2.081796735688096547e-02,4.425103020631798167e-01,4.912053944766521454e+02,5.072829187983045607e-01,1.234279941013824633e+01
3.069554243127310678e-02,1.031128557296074444e+00,6.938954366147518158e+02,7.884046440347988183e-01,2.149131329966437676e+01
2.208616604161732500e-02,1.176540334278025401e+00,4.763787012100219727e+02,6.420526788073523949e-01,1.702201450687783790e+01
1.717716324399223837e-02,1.457442165474079454e+00,3.566466623693704605e+02,5.926639689861008531e-01,1.377340731121938155e+01
1.633871133152305782e-02,2.190887043959313107e+00,3.301371309161186218e+02,6.853867107796681735e-01,1.314528380030722055e+01
1.365492510827321336e-02,2.840782991391695322e+00,2.713202200829982758e+02,7.019753228229712594e-01,1.082664380854358654e+01
8.225759198300432520e-03,2.590628007891138118e+00,1.617719551548361778e+02,5.172329203084563565e-01,6.372722752126170676e+00
6.936787733007209432e-03,3.221054430867217988e+00,1.357442705780267715e+02,5.297999326293896249e-01,5.242071566217360257e+00
1.940776863321601320e-02,1.160526552458082672e-02,4.765691032260656357e+02,7.854543440085643979e-01,6.248691629926388380e+00
1.558350146369163677e-02,3.866933893845511672e-02,3.817663975656032562e+02,7.635784147906390373e-01,5.022501999569787934e+00
2.884333868882483012e-02,3.292851970824464680e-01,7.022166201472282410e+02,1.732522919736870337e+00,9.513047230106524310e+00
2.372420627629253514e-02,7.539879419164259300e-01,5.724132758975028992e+02,1.735462295747008277e+00,8.065334649082593899e+00
1.610465698930376235e-02,1.113870416533110808e+00,3.843523983061313629e+02,1.421117611159029570e+00,5.643065575137618417e+00
1.702339219375824039e-02,2.219949060419553977e+00,4.016095194816589355e+02,1.793328592833805857e+00,6.134184079800094835e+00
1.932364795255823303e-02,4.320939811046209833e+00,4.506692727208137512e+02,2.405105427732709078e+00,7.139658793458048436e+00
9.151823278796064262e-03,3.277807787829383646e+00,2.112795792520046234e+02,1.332649430591950068e+00,3.459889127472538295e+00
6.391541950236513323e-03,3.481426492732635047e+00,1.462774935364723206e+02,1.078886421502879056e+00,2.467745455497891260e+00
4.734231330067828307e-03,3.764196761912228961e+00,1.074540798366069794e+02,9.185036257975770502e-01,1.861647698355470615e+00
3.397250962516323684e-03,3.813565021180626680e+00,7.657629883289337158e+01,7.516850656929773278e-01,1.358567727455289420e+00
2.889708187686038533e-03,4.454183473576677876e+00,6.471291208267211914e+01,7.239829805811244245e-01,1.172748593746668622e+00
