Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.965540849112700661e-01,3.445915088730000259e-03,0.000000000000000000e+00,1.299965282927368626e-01,0.000000000000000000e+00,9.880389399133894246e-01,4.495059576885312340e-04,0.000000000000000000e+00,3.416471160823635576e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.869868924063200932e-01,0.000000000000000000e+00,9.835952086834249819e-01,3.391683722895077070e-03,-8.357841489369126759e-24,1.283113612156431549e-01,2.312341051792028468e-05,9.751900989838852007e-01,2.649340995893207664e-04,1.105232168700645147e-05,3.386056581837197047e-03,6.969996378645169302e-22,3.808612619276649753e-22,-1.001342864377657116e-22
1.000000000000000021e-02,9.741524165897772480e-01,0.000000000000000000e+00,9.708048371444403246e-01,3.347579445336873114e-03,-1.973328698753907513e-23,1.266424555538779861e-01,1.966896311195494979e-05,9.625090754366465440e-01,2.614905194303347009e-04,1.090815604125338579e-05,3.342025276248232826e-03,4.086395559067865752e-22,8.648088356269007243e-22,-7.366816064304806594e-23
1.499999999999999944e-02,9.614848363654311392e-01,0.000000000000000000e+00,9.581807876866512697e-01,3.304048678779844365e-03,4.374788095831775700e-24,1.249952798085851441e-01,1.648926150998895741e-05,9.499929483617465253e-01,2.580916582887689335e-04,1.076589426075295178e-05,3.298566540616884764e-03,3.656745032549467017e-22,-7.245058809690079045e-21,-4.369939403863642819e-23
2.000000000000000042e-02,9.489819814719936408e-01,0.000000000000000000e+00,9.457208975087300074e-01,3.261083963263629142e-03,-4.160343465122279307e-23,1.233695493733694415e-01,1.356399201433785106e-05,9.376395737640760286e-01,2.547368869203336527e-04,1.062551268611929593e-05,3.255672933480978533e-03,-1.363725564795428611e-22,1.777918021470078897e-21,-2.401941147516892516e-23
2.500000000000000139e-02,9.366417098724195700e-01,0.000000000000000000e+00,9.334230319336754844e-01,3.218677938744106404e-03,-3.276922182688926996e-23,1.217649834895674771e-01,1.087431735969735395e-05,9.254468355089874310e-01,2.514256398641322187e-04,1.048698465999259817e-05,3.213337105763683105e-03,1.143847636255647651e-21,-5.031196738157551234e-21,-1.835479515573897459e-22
2.999999999999999889e-02,9.244619073840999457e-01,0.000000000000000000e+00,9.212850840432672550e-01,3.176823340832650357e-03,3.188766860119171581e-23,1.201813051871940125e-01,8.402776903500586316e-06,9.134126449613683141e-01,2.481573584388842486e-04,1.035028403452427287e-05,3.171551803976050115e-03,1.621375780161682243e-21,-1.403193148948759708e-20,-1.811623295857373301e-22
3.500000000000000333e-02,9.124404873164135843e-01,0.000000000000000000e+00,9.093049743168570842e-01,3.135512999556549097e-03,-7.901544846807264264e-24,1.186182412256037433e-01,6.133186253403593408e-06,9.015349406291264245e-01,2.449314906965276172e-04,1.021538514994699626e-05,3.130309868972848929e-03,4.021345887311629923e-21,-1.852257869443541322e-20,-5.370591175844726126e-22
4.000000000000000083e-02,9.005753901135766792e-01,0.000000000000000000e+00,8.974806502754413273e-01,3.094739838135322427e-03,-8.197771219855498386e-23,1.170755220357322796e-01,4.050544210086026020e-06,8.898116878117940942e-01,2.417474913735660779e-04,1.008226281947549542e-05,3.089604234724744984e-03,-1.107974093657456821e-21,3.399660002754962215e-21,6.309221138194724964e-23
4.499999999999999833e-02,8.888645830012956717e-01,0.000000000000000000e+00,8.858100861295249429e-01,3.054496871770679377e-03,-6.876565562025017416e-23,1.155528816636578610e-01,2.140946492370830810e-06,8.782408782527841851e-01,2.386048218397857404e-04,9.950892309449236458e-06,3.049427927104573187e-03,-1.834103932957354476e-21,-3.972486552074109943e-21,1.719552154669550290e-22
5.000000000000000278e-02,8.773060596390785948e-01,0.000000000000000000e+00,8.742912824326236620e-01,3.014777206454914964e-03,-6.500089703589512999e-23,1.140500577156642048e-01,3.915057502265257053e-07,8.668205297971325329e-01,2.355029500454545880e-04,9.821249329907807339e-06,3.009774062692411808e-03,1.553725679321799156e-21,-9.233849698370071422e-21,-2.699851624456317297e-22
5.500000000000000028e-02,8.658978397761007972e-01,0.000000000000000000e+00,8.629222657383087691e-01,2.975574037792062809e-03,6.990400220379385637e-23,1.125667913044739454e-01,-1.209722592306568581e-06,8.555486860526619886e-01,2.324413504667595691e-04,9.693310014770399461e-06,2.970635847593755714e-03,-1.032418260074278469e-20,3.244743634298686598e-20,1.428861715337284752e-21
5.999999999999999778e-02,8.546379689121131884e-01,0.000000000000000000e+00,8.517010882622774171e-01,2.936880649835815586e-03,8.068813281385902597e-23,1.111028269967974935e-01,-2.673809089454535630e-06,8.444234160560416536e-01,2.294195040494352675e-04,9.567050910333767689e-06,2.932006576274839502e-03,3.723203048804063767e-21,-2.534751812900138827e-20,-4.084792266885006219e-22
6.500000000000000222e-02,8.435245179624698553e-01,0.000000000000000000e+00,8.406258275485287701e-01,2.898690413941137217e-03,-7.822256114443660219e-24,1.096579127620258276e-01,-4.011014015018430512e-06,8.334428139428360360e-01,2.264368981510219781e-04,9.442448964030800406e-06,2.893879630411946846e-03,-9.492623013887974516e-21,2.095849529849879544e-20,1.241057093377909625e-21
7.000000000000000666e-02,8.325555829278001863e-01,0.000000000000000000e+00,8.296945861401682221e-01,2.860996787631979801e-03,-2.027777766719501002e-23,1.082317999220936966e-01,-5.230846457836530827e-06,8.226049986220687060e-01,2.234930264823983966e-04,9.319481509705492084e-06,2.856248477757064412e-03,6.922689148776839750e-21,-3.271671046288303810e-20,-9.312724638551337922e-22
7.499999999999999722e-02,8.217292845678377811e-01,0.000000000000000000e+00,8.189054912543549669e-01,2.823793313482806776e-03,2.210194380278015416e-22,1.068242431024069294e-01,-6.342119110016545825e-06,8.119081134548252754e-01,2.205873890478838955e-04,9.198126258199529023e-06,2.819106671017643836e-03,3.159573813866557078e-21,3.763636430468900879e-21,-1.927816760871716386e-22
8.000000000000000167e-02,8.110437680790820725e-01,0.000000000000000000e+00,8.082566944610691806e-01,2.787073618012934385e-03,-1.504398179415841761e-22,1.054350001837547762e-01,-7.352999061906415496e-06,8.013503259365788445e-01,2.177194920843243317e-04,9.078361284153042691e-06,2.782447846749432248e-03,-2.638351516952967889e-21,5.931324090868510164e-21,1.953922206079157584e-22
8.500000000000000611e-02,8.004972027773976651e-01,0.000000000000000000e+00,7.977463713667987122e-01,2.750831410598927711e-03,1.936798972669701168e-22,1.040638322553140566e-01,-8.271054894706250521e-06,7.909298273843341498e-01,2.148888479999609344e-04,8.960165018341116410e-06,2.746265724267534739e-03,-1.672762175265818425e-22,8.649937728373681580e-20,2.173576482216540525e-22
8.999999999999999667e-02,7.900877817844704776e-01,0.000000000000000000e+00,7.873727213020725868e-01,2.715060482397939779e-03,-1.164934558421286391e-22,1.027105035685737244e-01,-9.103300340610838350e-06,7.806448326275299276e-01,2.120949753123114285e-04,8.843516236846410522e-06,2.710554104568650615e-03,-3.518028856450622159e-21,-6.718591294650154468e-21,3.453705058600794877e-22
9.500000000000000111e-02,7.798137217178776615e-01,0.000000000000000000e+00,7.771339670125925192e-01,2.679754705285138788e-03,5.800142321704017546e-23,1.013747814921153734e-01,-9.856234760587839658e-06,7.704935797024582422e-01,2.093373985852629176e-04,8.728394052373864424e-06,2.675306869267616346e-03,8.244606942270382400e-21,-4.249310729712805785e-20,-1.026243686797021636e-21
1.000000000000000056e-01,7.696732623856959998e-01,0.000000000000000000e+00,7.670283543548898075e-01,2.644908030806164111e-03,-1.173001330409301895e-22,1.000564364673438567e-01,-1.053588067179912061e-05,7.604743295511228185e-01,2.066156483666164718e-04,8.614777903259573328e-06,2.640517979549054494e-03,2.135835945796769398e-21,-1.535072047174396131e-20,-3.993235172832096670e-22
1.049999999999999961e-01,7.596646664851528508e-01,0.000000000000000000e+00,7.570541519960104493e-01,2.610514489142454382e-03,4.162271637266963501e-22,9.875524196507610986e-02,-1.114781853955002744e-05,7.505853657240485477e-01,2.039292611242773576e-04,8.502647548618100931e-06,2.606181475132178342e-03,-6.014047073099602444e-21,5.451072271906080980e-20,1.211083968876578596e-21
1.100000000000000006e-01,7.497862193046401780e-01,0.000000000000000000e+00,7.472096511165509103e-01,2.576568188089288936e-03,1.194553105497323886e-22,9.747097444287596002e-02,-1.169721903335546533e-05,7.408249940863697036e-01,2.012777791828527921e-04,8.391983058241874100e-06,2.572291473248367131e-03,-1.649696467570991128e-20,5.297633886590554898e-20,2.290994536208571219e-21
1.150000000000000050e-01,7.400362284301924554e-01,0.000000000000000000e+00,7.374931651181440007e-01,2.543063312048495471e-03,4.640252699786129995e-23,9.620341330325551943e-02,-1.218887293150845233e-05,7.311915425282961012e-01,1.986607506601959210e-04,8.282764804247542352e-06,2.538842167633542819e-03,6.108314412573147815e-21,-3.398174884292563966e-20,-7.568700071584489293e-22
1.199999999999999956e-01,7.304130234556079904e-01,0.000000000000000000e+00,7.279030293345747360e-01,2.509994121033244392e-03,1.565848699318702471e-22,9.495234085261543278e-02,-1.262721884621371145e-05,7.216833606791400735e-01,1.960777294032611383e-04,8.174973457708598369e-06,2.505827827532826953e-03,6.595841764365876227e-21,-4.065042160805752729e-20,-7.098821822056751124e-22
1.250000000000000000e-01,7.209149556957609173e-01,0.000000000000000000e+00,7.184376007460767655e-01,2.477354949684172202e-03,7.444402539046486365e-23,9.371754226084626216e-02,-1.301636892720549872e-05,7.122988196244670611e-01,1.935282749243995380e-04,8.068589976987062087e-06,2.473242796716565179e-03,-3.920674301805868081e-20,3.340860891000629021e-20,5.233526500551196244e-21
1.300000000000000044e-01,7.115403979048084970e-01,0.000000000000000000e+00,7.090952576985061206e-01,2.445140206302380288e-03,-1.929211744521248275e-23,9.249880552179426396e-02,-1.336013269207522902e-05,7.030363116280499147e-01,1.910119523378287594e-04,7.963595604009754446e-06,2.441081492513352044e-03,-1.502949399894704414e-20,3.295304800637784759e-20,1.957975870447580861e-21
1.350000000000000089e-01,7.022877439969825719e-01,0.000000000000000000e+00,6.998743996250921251e-01,2.413344371890420795e-03,8.991501264231350271e-23,9.129592141427415874e-02,-1.366203911934257225e-05,6.938942498563512862e-01,1.885283322956668754e-04,7.859971858316110480e-06,2.409338404851169100e-03,-6.541934570590433371e-21,2.634986316396624354e-20,9.514138741545359556e-22
1.400000000000000133e-01,6.931554087716752521e-01,0.000000000000000000e+00,6.907734467724662153e-01,2.381961999209065029e-03,-3.871195097514506923e-23,9.010868346383714422e-02,-1.392535713081712658e-05,6.848710681072226469e-01,1.860769909248281937e-04,7.757700528867262290e-06,2.378008095314323306e-03,1.053974435598174966e-20,-5.045870951132656966e-20,-1.425762357476767930e-21
1.449999999999999900e-01,6.841418276417233768e-01,0.000000000000000000e+00,6.817908399298793221e-01,2.350987711844049980e-03,1.185368466443679382e-22,8.893688790513544495e-02,-1.415311458094437399e-05,6.759652205417377990e-01,1.836575097633324778e-04,7.656763671318987674e-06,2.347085196210533554e-03,-6.257479556231853943e-21,-5.845247272423216632e-20,9.428565608866828896e-22
1.499999999999999944e-01,6.752454563650227559e-01,0.000000000000000000e+00,6.729250401617378197e-01,2.320416203284986992e-03,3.765384022231681510e-22,8.778033364488926904e-02,-1.434811586177886770e-05,6.671751814192979912e-01,1.812694756975013436e-04,7.557143598803420069e-06,2.316564409650162873e-03,5.734574071113379452e-21,5.640340823754184442e-21,-3.747158362536590965e-22
1.549999999999999989e-01,6.664647707807485055e-01,0.000000000000000000e+00,6.641745285447294700e-01,2.290242236019009951e-03,2.424878652540698449e-22,8.663882222560824464e-02,-1.451295822449127982e-05,6.584994448372645248e-01,1.789124808991909496e-04,7.458822880046182401e-06,2.286440506640314597e-03,-5.925670068719826733e-21,8.776077796629193350e-20,1.024219561114490226e-21
1.600000000000000033e-01,6.577982665475645696e-01,0.000000000000000000e+00,6.555378059069318919e-01,2.260460640632656025e-03,-2.465038322678034849e-22,8.551215778971607562e-02,-1.465004691092415407e-05,6.499365244725392454e-01,1.765861227634003632e-04,7.361784333065119254e-06,2.256708326187181930e-03,-4.446829761343083010e-21,8.842248228929456916e-21,3.364422356873887154e-22
1.650000000000000078e-01,6.492444588860197818e-01,0.000000000000000000e+00,6.470133925710928047e-01,2.231066314926938125e-03,1.049395647296746329e-22,8.440014704435452875e-02,-1.476160918196542062e-05,6.414849533272630744e-01,1.742900038460314170e-04,7.266011019215079270e-06,2.227362774411680273e-03,-3.630329918167098507e-22,6.740622067860748859e-20,1.536082985811974328e-22
1.700000000000000122e-01,6.408018823247877416e-01,0.000000000000000000e+00,6.385998281017425393e-01,2.202054223045169304e-03,3.131018495905639017e-22,8.330259922681114426e-02,-1.484970732317967505e-05,6.331432834782975139e-01,1.720237318024273748e-04,7.171486239898954822e-06,2.198398823677844525e-03,3.811849311037124952e-22,1.260591299011775117e-19,2.656476368682085674e-22
