Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.965540849112700661e-01,3.445915088729999392e-03,0.000000000000000000e+00,9.670846612553659627e-01,0.000000000000000000e+00,-2.405562348348774526e-01,3.344014817415474905e-03,0.000000000000000000e+00,-8.318026807138996113e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.251838388167932248e-01,0.000000000000000000e+00,9.250826514975321047e-01,1.011873192611523106e-04,3.441077878159454126e-18,8.977008660654706151e-01,5.296764223992240801e-04,-2.234078750847168504e-01,1.663201988586055738e-04,4.856897696215365626e-04,2.494513470555753936e-04,3.337737613486522597e-18,1.527457135309043916e-21,-8.369991607904457422e-19
1.000000000000000021e-02,8.586944062475683204e-01,0.000000000000000000e+00,8.586004952514363353e-01,9.391099613194976757e-05,6.567905811699816819e-18,8.331858648224201858e-01,4.964356239424434335e-04,-2.073550953245837658e-01,1.543613101185704395e-04,4.507865004517603311e-04,2.315178757756996132e-04,6.371670083558582775e-18,1.907417379483065148e-21,-1.593510813951031108e-18
1.499999999999999944e-02,7.969833163595111403e-01,0.000000000000000000e+00,7.968961575744635262e-01,8.715878504757300447e-05,4.972660553213988011e-18,7.733073527412526182e-01,4.652771836382629052e-04,-1.924557966275430854e-01,1.432631133248330249e-04,4.183913639547120708e-04,2.148733171707376184e-04,4.826730504558692775e-18,1.157152591607387537e-21,-1.195845754768782646e-18
2.000000000000000042e-02,7.397071669742080191e-01,0.000000000000000000e+00,7.396262749422892746e-01,8.089203191874654671e-05,1.192604971529640286e-17,7.177321203944271311e-01,4.360710688448689938e-04,-1.786270936074454974e-01,1.329628088121975337e-04,3.883242680541889843e-04,1.994253364799958121e-04,1.157062562034521751e-17,2.555591232686653486e-21,-2.889881455562724598e-18
2.500000000000000139e-02,6.865472358451747414e-01,0.000000000000000000e+00,6.864721600092869025e-01,7.507583588783167097e-05,1.087501641528834111e-20,6.661509049775860003e-01,4.086951915945606813e-04,-1.657920568023920627e-01,1.234030355983603165e-04,3.604179100711968711e-04,1.850879150063999249e-04,1.121878916678729318e-20,-2.731376327711378149e-22,4.978831221468593013e-23
2.999999999999999889e-02,6.372077060772272095e-01,0.000000000000000000e+00,6.371380282721220700e-01,6.967780510518159617e-05,8.603682733147094797e-18,6.182766693833527949e-01,3.830350811056103949e-04,-1.538792847319408186e-01,1.145305562556197073e-04,3.345170104325805222e-04,1.717812174895384509e-04,8.350799304577929780e-18,1.508601386549814636e-21,-2.070639560271280382e-18
3.500000000000000333e-02,5.914140200062814046e-01,0.000000000000000000e+00,5.913493521299174605e-01,6.466787636399308893e-05,-3.683814034246601834e-20,5.738430049151569401e-01,3.589834098193632342e-04,-1.428225066631495788e-01,1.062959604873012773e-04,3.104774486349544654e-04,1.594311476230367590e-04,-4.378563679646636292e-20,8.846538766358539794e-21,-2.341747032334770217e-20
4.000000000000000083e-02,5.489113513795603749e-01,0.000000000000000000e+00,5.488513332318601945e-01,6.001814770013710789e-05,1.967314030502186919e-17,5.326026487925914488e-01,3.364395488342832594e-04,-1.325602139217121334e-01,9.865339001197862381e-05,2.881654613034355036e-04,1.479689355234599726e-04,1.908754574028874625e-17,3.481437822638075113e-21,-4.764273220128065923e-18
4.499999999999999833e-02,5.094631873344197537e-01,0.000000000000000000e+00,5.094074846113922916e-01,5.570272302743442891e-05,-1.611010315562924314e-21,4.943261081986469185e-01,3.153091509213155918e-04,-1.230353176969284923e-01,9.156028322552266284e-05,2.674568978796160439e-04,1.373307548507546176e-04,-1.732566429125404938e-21,-2.560216880124636844e-22,-2.913227647283347638e-22
5.000000000000000278e-02,4.728500122849853549e-01,0.000000000000000000e+00,4.727983147170452538e-01,5.169756794012164545e-05,1.825492864538207138e-20,4.588003832120219339e-01,2.955037594152688080e-04,-1.141948314366553335e-01,8.497713821689788422e-05,2.482365298026003773e-04,1.274573674520598375e-04,1.886497037044186036e-20,-3.131831972261425606e-22,2.161647109571552563e-22
5.500000000000000028e-02,4.388680863924558362e-01,0.000000000000000000e+00,4.388201060165750067e-01,4.798037588082597435e-05,1.457436888980276594e-20,4.258277815175786629e-01,2.769404413836086326e-04,-1.059895760650896579e-01,7.886729281866046166e-05,2.303974093321325576e-04,1.182937935471915000e-04,1.480216810284845024e-20,-1.011173007938832575e-21,-8.696391789308521935e-22
5.999999999999999778e-02,4.073283118227846167e-01,0.000000000000000000e+00,4.072837813788548478e-01,4.453044392977013692e-05,1.293161557536373948e-17,3.952248183002081694e-01,2.595414435698605981e-04,-9.837390638359377881e-02,7.319672046929335087e-05,2.138402744520413333e-04,1.097890056229647152e-04,1.255125497944443339e-17,1.907625696015254186e-21,-3.113318416042186025e-18
6.500000000000000222e-02,3.780551804813203076e-01,0.000000000000000000e+00,3.780138519237978834e-01,4.132855752241704856e-05,1.013112292317636209e-20,3.668211951988378794e-01,2.432338697030359952e-04,-9.130545713198699731e-02,6.793384074900702307e-05,1.984729965395891772e-04,1.018956443298989781e-04,1.025469571087002013e-20,-8.746221574671408691e-22,-7.443291009643839536e-22
7.000000000000000666e-02,3.508857973703663480e-01,0.000000000000000000e+00,3.508474404869124097e-01,3.835688345395208738e-05,-4.614990473966478808e-20,3.404588526401575721e-01,2.279493778517867201e-04,-8.474490729783909493e-02,6.304934353489038002e-05,1.842100677271946748e-04,9.456975480151994721e-05,-5.524043823738868455e-20,1.118646508695328824e-20,-3.089217130009153351e-20
7.499999999999999722e-02,3.256689741339149902e-01,0.000000000000000000e+00,3.256333752633387979e-01,3.559887057617135370e-05,2.612257097393982001e-17,3.159910902775304731e-01,2.136238965808952717e-04,-7.865576136221653913e-02,5.851602579729630612e-05,1.709721251057612834e-04,8.777054192659055221e-05,2.534583253276725121e-17,4.899594505168375951e-21,-6.322799923776179423e-18
8.000000000000000167e-02,3.022643877460526873e-01,0.000000000000000000e+00,3.022313485884207118e-01,3.303915763196534875e-05,2.700782091668520066e-17,2.932817506411703468e-01,2.001973587478401311e-04,-7.300414626496928849e-02,5.430864012728065925e-05,1.586855091199178443e-04,8.146014321357860602e-05,2.620429131361936106e-17,4.315259797682839270e-21,-6.538953653335554129e-18
8.500000000000000611e-02,2.805417996611404563e-01,0.000000000000000000e+00,2.805111361734249908e-01,3.066348771545294495e-05,-1.634976893090885951e-21,2.722044614565446996e-01,1.876134518454057576e-04,-6.775862295988628603e-02,5.040375415264590904e-05,1.472818537001499345e-04,7.560341798138373146e-05,6.623583950751804487e-21,-1.064965314372465666e-20,3.340137639072155826e-20
