Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
dT5N3-mc,1,0.4362968651793141,70.960783,auto,298.2,0.9987667001215732,0.0012332998784268323,0.0,17.214583097747006,0.0,6366.148397651706,0.0,0.0,7.851370044871022,6358.2970276068345,0.0,0.0,0.0,0.0,0.12736630604403354,0.00015727481677218604,0.0,3.9684350881612933,0.0,16.235064438023283,12.26662934986199,0.0,0.0,0.0,0.0,2.3239901946202175,2.3239901946202175,2.3239901946202175,5.196856698521003,5.196856698521003,5.196856698521003,9.760127906876979e-06,9.760127906876979e-06,0.0,0.16679596677204003,0.0,110.96493537042147,0.0,0.0,0.1502661983478727,110.82809970366513,0.0,0.0,0.0,0.0,0.0024376447037229155,2.7413738298828836e-06,0.0,0.015340002097992755,0.0,0.011341382579440479,0.010329022487785867,0.0,0.0,0.0,0.0,0.013480553656701965,0.013480553656701965,0.013480553656701965,0.053399738595145955,0.053399738595145955,0.053399738595145955
