Name,FitNum,RedChiSq,lf,AlignMag,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,R1,R1b,R1c,R2,R2b,R2c,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err,
dG15N1-mc,1,0.436296865158,70.960783,auto,0.00123330036687,0.0,38.0782031782,0.0,6366.15214876,0.0,0.0,2.56873681065,2.56873681065,2.56873681065,5.23193720769,5.23193720769,5.23193720769,9.76006295999e-06,0.0,0.18032657542,0.0,110.967443738,0.0,0.0,0.0189095866856,0.0189095866856,0.0189095866856,0.0893743808101,0.0893743808101,0.0893743808101,
