Name,FitNum,RedChiSq,lf,AlignMag,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,R1,R1b,R1c,R2,R2b,R2c,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err,
dT5N3-mc,1,0.436296865158,70.960783,auto,0.00123330036687,0.0,17.2145966189,0.0,6366.15214876,0.0,0.0,2.32398977194,2.32398977194,2.32398977194,5.19684889896,5.19684889896,5.19684889896,9.76006295999e-06,0.0,0.166798816979,0.0,110.967443738,0.0,0.0,0.013480613726,0.013480613726,0.013480613726,0.0534007271621,0.0534007271621,0.0534007271621,
