Name,FitNum,RedChiSq,lf,AlignMag,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,R1,R1b,R1c,R2,R2b,R2c,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,ddG12,ddG21,dG13,ddG13,ddG31,ddG23,ddG32,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,ddG12_err,ddG21_err,dG13_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,
dG15N1-mc,1,0.436296865158,70.960783,auto,0.00123330036687,0.0,38.0782031782,0.0,6366.15214876,0.0,0.0,2.56873681065,2.56873681065,2.56873681065,5.23193720769,5.23193720769,5.23193720769,9.76006295999e-06,0.0,0.18032657542,0.0,110.967443738,0.0,0.0,0.0189095866856,0.0189095866856,0.0189095866856,0.0893743808101,0.0893743808101,0.0893743808101,7.85137778062,6358.30077098,0.0,0.0,0.0,0.0,0.127366180554,0.000157274724179,0.0,3.96843350817,16.2350581555,12.2666246473,0.0,0.0,0.0,0.0,0.0,0.150268909695,110.830604923,0.0,0.0,0.0,0.0,0.00243768388409,2.74143256943e-06,0.0,0.0155694785502,0.0160002603102,0.0134564574872,0.0,0.0,0.0,0.0,0.0,
