Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
-10.0,150.0,74.91396768,4.109463502,75.2371391030853,4.127727784231111,73.87332140587493,74.19186773440856,1.0406462741250664,1.0452713686767368
-48.0,150.0,74.83443332,3.981924196,82.27215858942131,4.3896732336704,74.33757268124954,81.72441942126281,0.49686063875046216,0.5477391681585004
-96.0,150.0,65.45431188,3.079438733,91.36311521586127,4.340776838036801,65.7292011148223,91.75059908126677,-0.27488923482229666,-0.38748386540549973
-144.0,150.0,53.75015461,2.168288897,101.25841077565579,4.1665839444751995,54.814403969715315,103.30347234528473,-1.064249359715312,-2.045061569628942
-192.0,150.0,45.29050796,1.421289684,115.88934496091697,3.7499307022656,45.97183879691185,117.68696824102518,-0.6813308369118474,-1.797623280108212
-240.0,150.0,39.46164351,1.121670809,134.85043333193275,3.993148080039999,39.77709801064892,135.9734513542429,-0.31545450064891867,-1.1230180223101627
-288.0,150.0,34.87971303,0.868043028,155.3487418521112,4.0679968464192,35.73235686206961,159.34457190672222,-0.8526438320696101,-3.9958300546110195
-336.0,150.0,32.54400344,0.736318417,184.79608067575631,4.430869706139202,33.32126619233929,189.4733370142332,-0.7772627523392899,-4.677256338476894
-384.0,150.0,31.52646678,0.436072924,223.71779450641992,3.2939204387263996,32.11378717750632,228.15417786102364,-0.5873203975063177,-4.43638335460372
-432.0,150.0,31.52401469,0.46630267,274.7458252284542,4.334003536047999,31.785002981435273,277.17155480437015,-0.2609882914352717,-2.425729575915966
-480.0,150.0,32.83476701,0.567072206,346.53071093773116,6.37389159544,32.00806622993805,337.23859416983487,0.8267007800619481,9.292116767896289
-528.0,150.0,33.07115844,0.5833265,415.57223496682684,7.810975165600002,32.30949429207043,405.3732473603908,0.7616641479295652,10.198987606436049
10.0,150.0,71.58669956,4.133294248,71.89508312477419,4.151664444657778,70.04694144966038,70.34848164505527,1.5397581103396192,1.546601479718916
48.0,150.0,57.57601892,2.612345714,63.24648255486131,2.8798499151135997,57.71599355237685,63.40079058959355,-0.13997463237684826,-0.15430803473223875
96.0,150.0,40.19863744,1.576117792,55.76271652523725,2.2216956396032,40.470652293313364,56.146148662467766,-0.2720148533133653,-0.38343213723051406
144.0,150.0,27.29966623,0.700081562,50.431152304647796,1.3452767295391999,27.37799168475784,50.58166249851046,-0.07832545475784158,-0.15051019386266518
192.0,150.0,18.58082114,0.661052,45.418507255028985,1.7441195967999998,18.890860892106907,46.236516136987845,-0.31003975210690626,-0.8180088819588605
240.0,150.0,13.15490915,0.452420392,41.198459010332776,1.6106165955199996,13.582586934383647,42.72099192273856,-0.427677784383647,-1.5225329124057865
288.0,150.0,9.869695895,0.459427096,38.14179755064721,2.1530591426943997,10.22113912653921,39.78880111093257,-0.35144323153921064,-1.6470035602853557
336.0,150.0,8.186017166,0.138640965,38.21946247333388,0.8342858709840004,8.032826797056474,37.297624109179324,0.153190368943525,0.9218383641545529
384.0,150.0,6.41804876,0.269717798,34.05884815054793,2.0373403589728,6.55963405275493,35.12832681790157,-0.1415852927549306,-1.0694786673536427
432.0,150.0,5.628323548,0.328508477,34.06091347824942,3.0532891886287996,5.540434907021819,33.24404129354181,0.08788864097818117,0.8168721847076057
480.0,150.0,5.058185903,0.525175006,34.32193929505115,5.9029670674400005,4.814707441213316,31.58524138456882,0.24347846178668409,2.736697910482331
528.0,150.0,4.41004474,0.252181037,31.788458078346707,3.376804957844801,4.28490857370931,30.112834757247853,0.12513616629069002,1.675623321098854
-10.0,250.0,71.0682052,2.870238442,71.17839369234271,2.8748308235072,68.84720055205013,68.95383543695611,2.2210046479498686,2.2245582553865972
-80.0,250.0,74.85500866,2.885596321,82.2948408442373,3.1810813842703993,73.79435089993406,81.12557172954061,1.0606577600659364,1.1692691146966894
-160.0,250.0,70.23025748,2.582850001,98.09528813362127,3.6407853614096006,70.35104410548635,98.26554896090681,-0.12078662548634611,-0.1702608272855457
-240.0,250.0,62.95921746,1.744426809,118.95454594821578,3.3520905561743994,63.89266095399553,120.7482509662776,-0.933443493995533,-1.7937050180618144
-320.0,250.0,57.89634442,1.164940379,149.14858387698095,3.0735786959535996,58.67462538549915,151.2020003763539,-0.7782809654991496,-2.0534164993729576
-400.0,250.0,55.01254687,1.012071341,190.21164929353282,3.60297397396,55.4334873884545,191.71019753923085,-0.42094051845450053,-1.4985482456980321
-480.0,250.0,52.7577974,1.195463754,239.1325964436792,5.6024213367456,53.129433181678834,240.87423037093888,-0.37163578167883315,-1.7416339272596701
-560.0,250.0,50.67884312,1.040016173,293.9242919341244,6.2584013226448025,49.8509310614851,288.9422483308051,0.8279120585149045,4.982043603319312
-640.0,250.0,43.65711811,0.934951741,315.3478823927079,7.0622514708176,43.55422008240557,314.57063185147064,0.10289802759442779,0.7772505412372652
-720.0,250.0,34.50089288,0.362861556,302.41412187759016,3.372580446086399,34.398328620242225,301.4608486216975,0.10256425975777717,0.9532732558926682
-800.0,250.0,23.82808747,0.543150595,245.29563290813127,6.105012687800001,24.95656700274812,257.9797428562201,-1.1284795327481199,-12.68410994808886
-880.0,250.0,16.89705551,0.648687288,198.99452709295477,8.686182261235203,17.481952173842966,206.82652738047761,-0.5848966638429651,-7.832000287522845
10.0,250.0,66.36400121,2.687035704,66.46666297595871,2.6913349611264,65.68691565817609,65.78849408725188,0.6770855518239074,0.6781688887068356
80.0,250.0,51.02048033,1.623283418,56.019656813245305,1.7895076400031997,51.2645159599716,56.28868169172599,-0.24403562997159867,-0.26902487848068546
160.0,250.0,35.00189677,0.703234298,48.43739087680525,0.9912790664608002,34.73261339986837,48.057809038267706,0.2692833701316317,0.3795818385375469
240.0,250.0,22.66850165,0.703231667,41.5319064477198,1.3513299713071998,22.915369214893584,42.006287160419305,-0.2468675648935843,-0.47438071269950655
320.0,250.0,15.09542579,0.605421325,36.222640163588984,1.5973436238799998,15.570329129498518,37.47562513452187,-0.4749033394985176,-1.2529849709328857
400.0,250.0,10.53890772,0.388789328,31.885493919532788,1.3840900076800002,11.12217524582313,33.96192631146313,-0.5832675258231301,-2.076432391930343
480.0,250.0,8.331807389,0.547041683,30.93463685612881,2.5636561432112,8.38176912947964,31.168777556712598,-0.04996174047963997,-0.23414070058378655
560.0,250.0,6.642889315,0.395544435,28.933536317156275,2.380228192056001,6.635091366982076,28.88661138516362,0.007797948017923773,0.04692493199265613
640.0,250.0,5.793197346,0.176079707,29.338970509757537,1.3300356747952,5.4837777913327646,27.001738961623104,0.3094195546672358,2.337231548134433
720.0,250.0,4.713435688,0.145317326,25.557579752265422,1.3506373547743997,4.698187946052509,25.41586113950866,0.015247741947490567,0.14171861275676179
800.0,250.0,4.459816452,0.303388153,27.59626666581117,3.410082839720001,4.146977770418317,24.079959884833052,0.3128386815816828,3.5163067809781197
880.0,250.0,3.492837033,0.178721564,19.506679998533897,2.3931532305856007,3.7485588719996534,22.930897711474863,-0.2557218389996536,-3.4242177129409654
-10.0,350.0,65.13585733,2.090963067,65.18723321558709,2.0926699756261224,62.54219501266608,62.59145362289208,2.5936623173339157,2.5957795926950027
-111.0,350.0,71.01029177,1.956622772,77.93116285143296,2.153419091786221,70.05937945388621,76.88460816269192,0.9509123161137865,1.0465546887410397
-222.0,350.0,69.86770728,1.672370563,97.09150887915906,2.3451959575052412,70.16309404191672,97.50573516086602,-0.295386761916717,-0.4142262817069593
-333.0,350.0,66.60048442,1.920389259,124.89649454282183,3.6587569695408253,66.53736117671541,124.77623110913247,0.0631232432845934,0.12026343368935954
-444.0,350.0,60.92066265,1.412280838,155.41762749414903,3.6850269219181073,61.832447825525215,157.79672436242802,-0.9117851755252175,-2.3790968682789924
-555.0,350.0,54.94474234,1.364609207,187.56985926826653,4.795905133417756,54.988900347012375,187.72505213331962,-0.04415800701237771,-0.15519286505309537
-666.0,350.0,44.95426593,1.14966257,199.76026488210002,5.312435883460573,44.539023285845666,197.8414845541047,0.41524264415433265,1.9187803279953073
-777.0,350.0,32.10387493,0.620285279,179.48017316595832,3.6772992480235995,32.23439926578601,180.25397363823208,-0.13052433578600642,-0.7738004722737628
-888.0,350.0,21.46051338,0.548382725,145.4396874834296,4.078373806652245,21.740548767292506,147.52233694776032,-0.2800353872925072,-2.0826494643307285
-999.0,350.0,14.49681,0.509480535,114.67503029042143,4.66019141998396,14.562104797926674,115.27227834243479,-0.06529479792667381,-0.5972480520133558
-1110.0,350.0,9.990617878,0.465364835,88.34433661449289,5.145985350946941,10.123885281823268,89.81800212648473,-0.13326740382326818,-1.4736655119918396
-1221.0,350.0,7.3367475,0.260596461,69.8467980429286,3.4320894284587835,7.446680070263033,71.29462435183254,-0.10993257026303294,-1.4478263089039416
10.0,350.0,61.52242663,1.793642974,61.57085277624015,1.7951071723461225,60.07794932676943,60.12519630786409,1.4444773032305704,1.4456564683760647
111.0,350.0,45.34217352,1.565265414,49.68135574463092,1.722699170456278,45.41366666750571,49.76003964373187,-0.07149314750570568,-0.07868389910095175
222.0,350.0,29.47101943,1.010698117,40.44249152712313,1.4173205333120655,30.279984706805696,41.576918393333656,-0.8089652768056972,-1.134426866210525
333.0,350.0,19.58703514,0.442365782,35.32570340804696,0.8428025101648817,19.85098411903548,35.82858331227644,-0.2639489790354794,-0.5028799042294807
444.0,350.0,13.38455132,0.24978308,31.38291336291733,0.6517523637459594,13.485911610329376,31.64739007932321,-0.10136029032937621,-0.26447671640588055
555.0,350.0,9.627107712,0.492258809,28.301494793003634,1.730038561181429,9.6847461721092,28.50406457290986,-0.057638460109199485,-0.20256977990622715
666.0,350.0,7.504013731,0.151713701,26.707693790204917,0.7010485774143349,7.367412769555348,26.076479146682363,0.1366009614446515,0.6312146435225543
777.0,350.0,5.923512812,0.307559061,24.272514385607096,1.8233331372324002,5.9036688772492045,24.154871602830482,0.01984393475079571,0.11764278277661333
888.0,350.0,5.148831453,0.348988296,24.128177691578273,2.595458719518563,4.9449739703706985,22.612070455622934,0.20385748262930115,1.5161072359553387
999.0,350.0,4.190491312,0.269740728,20.403680117174996,2.4673041262426776,4.293802644543564,21.348663394125165,-0.10331133254356395,-0.9449832769501683
1110.0,350.0,4.151684043,0.21388823,23.777644590892866,2.3651673172081646,3.838060873411489,20.3096123825288,0.31362316958851144,3.4680322083640647
1221.0,350.0,3.717702308,0.375856659,22.18350017267168,4.950081290511991,3.509220524927706,19.437767859335864,0.2084817830722936,2.7457323133358145
-10.0,500.0,54.90868385,2.107690822,54.92976716454568,2.1085338983288,52.87702275092385,52.8972934010299,2.031661099076153,2.0324737635157817
-159.0,500.0,62.00526815,2.058584774,68.05297589104579,2.2667571006859757,60.82632696206697,66.75481545442422,1.1789411879330274,1.298160436621572
-318.0,500.0,62.6890831,1.799861789,87.15651447619841,2.527898683203344,61.293601636161405,85.19656634216297,1.3954814638385926,1.959948134035443
-477.0,500.0,56.28843988,1.632726296,105.5148326716329,3.118696621610336,55.57333463342318,104.14889869846257,0.7151052465768188,1.3659339731703284
-636.0,500.0,44.37406422,1.105403722,112.6103822172557,2.8939292577364473,44.71876725342829,113.51280924352243,-0.34470303342828856,-0.9024270262667216
-795.0,500.0,31.30030393,0.931753403,104.86777741156307,3.2873191811243005,31.678361016318046,106.20160061780177,-0.3780570863180479,-1.333823206238705
-954.0,500.0,20.23251095,0.611723653,85.8777708603081,2.8386815896949926,20.695738161969803,88.02736006127434,-0.46322721196980154,-2.1495892009662327
-1113.0,500.0,13.23505139,0.366079514,67.91260011897054,2.180031327913064,13.472907039366728,69.32904858797875,-0.2378556493667272,-1.416448469008202
-1272.0,500.0,9.331639624,0.277633727,55.48458234288499,2.0744614395854724,9.219231846702348,54.64467862501469,0.11240777729765128,0.8399037178702997
-1431.0,500.0,7.223031655,0.206310905,48.36364913075918,1.8962126055348203,6.762589363848355,44.1317037733236,0.4604422911516446,4.231945357435578
-1590.0,500.0,5.360036755,0.354598412,37.31157290078218,3.9404393935087993,5.30857086874255,36.7396633863349,0.051465886257449966,0.5719095144472846
-1749.0,500.0,4.651072089,0.224175422,34.63753633636181,2.967186782293689,4.415312433694411,31.517020595698412,0.23575965530558918,3.1205157406634
10.0,500.0,53.22559767,1.621979048,53.24600775007368,1.6226278396192,51.29348083909239,51.3131180724337,1.93211683090761,1.9328896776399773
159.0,500.0,38.39125299,1.210801598,42.051017062005954,1.3332426987961519,37.870131239165445,41.47719739524001,0.5211217508345527,0.5738196667659423
318.0,500.0,24.67200876,0.627647143,33.761685633965776,0.8815279017549281,25.00594111130185,34.23069228563982,-0.3339323513018506,-0.469006651674043
477.0,500.0,16.64673927,0.57591769,29.79458606926214,1.1000695943520402,16.39278518065636,29.309504299941427,0.2539540893436403,0.4850817693207148
636.0,500.0,11.01322778,0.29525773,25.272246190718747,0.7729800130163198,11.230606919235901,25.841341299172107,-0.21737913923590213,-0.5690951084533609
795.0,500.0,7.754980862,0.199977133,21.79752309535225,0.7055393229373002,8.188359648982471,23.32652679370511,-0.43337878698247145,-1.5290036983528594
954.0,500.0,6.497606402,0.290070044,22.141440761877803,1.3460595966604165,6.349325310224129,21.453347693611178,0.14828109177587034,0.6880930682666246
1113.0,500.0,5.080983108,0.247484607,19.354503790471103,1.473789643515132,5.191493737595027,20.01260298851734,-0.11051062959502733,-0.6580991980462372
1272.0,500.0,4.358704734,0.374452826,18.327131112637954,2.797887550891137,4.43381162544351,18.888324998662807,-0.07510689144351002,-0.5611938860248529
1431.0,500.0,3.970172491,0.310313919,18.46647742863196,2.8521088833414363,3.9188313628378966,17.994598860684434,0.051341128162103455,0.47187856794752747
1590.0,500.0,3.621010121,0.209113564,17.986813333120583,2.3237535685935997,3.556725354365907,17.27245529237589,0.06428476663409288,0.7143580407446919
1749.0,500.0,3.258511384,0.434067467,16.205597274738984,5.745318729481869,3.2944430534587608,16.681188995421813,-0.035931669458760584,-0.4755917206828286
-10.0,700.0,43.48935511,1.62959415,43.49778142788249,1.6299267202346936,42.115865057448744,42.124011071238876,1.3734900525512543,1.373770356643611
-159.0,700.0,48.05199142,1.313230387,50.41765294295984,1.3809850347831572,46.77284345000704,49.07250876923342,1.2791479699929624,1.3451441737264176
-318.0,700.0,49.24469777,1.226809833,58.953489243344265,1.4799933382087593,47.53799737607063,56.894567684852206,1.7067003939293741,2.0589215584920595
-477.0,700.0,45.05455207,1.361504747,64.95366010752396,1.9937125298166594,44.12407229377962,63.59111679456143,0.9304797762203805,1.3625433129625293
-636.0,700.0,38.27501761,1.052849751,68.05469014419461,1.9219793691234608,37.42972970297798,66.51161534484856,0.8452879070220192,1.5430747993460443
-795.0,700.0,29.94804665,0.549594002,65.73826698265052,1.2584861430490812,29.346231005441787,64.36020127125168,0.6018156445582115,1.3780657113988326
-954.0,700.0,21.52188995,0.549873422,57.409235736818395,1.5711970941162283,21.814402799428315,58.24505598312488,-0.29251284942831646,-0.8358202463064828
-1113.0,700.0,15.99516537,0.487776825,50.86971805802706,1.7209254162825005,15.936739247642139,50.66358485573629,0.05842612235786149,0.20613320229077203
-1272.0,700.0,11.73729294,0.347676865,43.2281995819514,1.4957087114084895,11.785588747500977,43.435968540072096,-0.04829580750097762,-0.2077689581206954
