Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
432.0,150.0,5.56384527074,1.17560484276,38.3847628149,10.9265416505,5.15861377105,34.6183791641,0.405231499695,3.76638365076
480.0,150.0,4.82261211591,1.12382236931,37.7520358995,12.631763431,4.39035554065,32.8934719936,0.432256575262,4.85856390594
528.0,150.0,4.09589805473,1.16012297063,34.9362229292,15.5345106259,3.82916596604,31.3645735689,0.266732088687,3.57164936036
-10.0,250.0,74.0390004237,2.13683827583,74.1548918675,2.14025721707,72.2542253105,72.3672611141,1.78477511315,1.78763075334
-80.0,250.0,78.0692384898,2.34799982952,85.8989872683,2.58843501206,77.4749518747,85.2438457038,0.594286615134,0.655141564524
-160.0,250.0,73.9144577137,2.2180523659,103.531654622,3.12656661497,73.7851223704,103.349343522,0.129335343337,0.182311099967
-240.0,250.0,66.0430672868,2.06538431553,125.427486913,3.96884250072,66.8897355202,127.05444459,-0.84666823342,-1.62695767734
-320.0,250.0,61.2171049676,1.99904348141,158.882549861,5.27427632135,61.4174769288,159.411211244,-0.200371961219,-0.528661382481
-400.0,250.0,57.7278983685,1.91098122477,201.397787121,6.80309316018,58.1111871964,202.762295348,-0.383288827931,-1.36450822744
-480.0,250.0,56.3857119161,1.892356847,258.322515582,8.86834112778,55.9326068148,256.199083835,0.453105101348,2.12343174696
-560.0,250.0,53.5639111672,1.72754727678,314.263670941,10.3956884928,52.7251999823,309.216642515,0.838711184906,5.04702842629
-640.0,250.0,45.7563061523,1.93471841708,335.094194611,14.6140890353,46.1917032698,338.383010277,-0.435397117479,-3.28881566659
-720.0,250.0,36.0934962824,1.63359555329,322.139551178,15.1832905105,36.3806036336,324.808041742,-0.28710735117,-2.66849056472
-800.0,250.0,24.5437232059,1.28882738116,259.417324551,14.4864197642,26.1318111697,277.267433264,-1.58808796377,-17.8501087127
-880.0,250.0,17.5220302284,1.30968741151,214.717503188,17.5372383151,18.0214447515,221.404863418,-0.499414523118,-6.68736023035
10.0,250.0,69.2350575957,2.33616531227,69.3432627309,2.33990317677,68.9000677468,69.0077368983,0.334989848898,0.335525832656
80.0,250.0,52.4554565734,1.85430419657,57.6623540837,2.0441849463,53.564832345,58.8853299343,-1.10937577159,-1.2229758506
160.0,250.0,35.4935970765,1.67524891941,49.3736094677,2.3614308768,36.051301178,50.1597491692,-0.557704101521,-0.786139701504
240.0,250.0,22.8447592624,1.1892605369,42.4176182131,2.28528304771,23.5595135374,43.7910900279,-0.714754274958,-1.37347181476
320.0,250.0,15.2258673277,1.2847252586,37.5392684721,3.38961912229,15.7985811595,39.050316646,-0.572713831822,-1.51104817388
400.0,250.0,10.6605875532,1.19122851763,33.8381606186,4.24077352276,11.0953431331,35.3858904831,-0.434755579924,-1.54772986453
480.0,250.0,8.17909816003,1.08458651601,32.4070408752,5.08280624863,8.19354830356,32.4747600278,-0.0144501435286,-0.0677191526323
560.0,250.0,6.69040026722,1.13969603612,32.1976317492,6.85823486696,6.34294662657,30.1067947212,0.347453640646,2.09083702795
640.0,250.0,5.83709047551,1.09103469647,33.5604070745,8.24123968326,5.1208387253,28.1501278541,0.716251750207,5.41027922036
720.0,250.0,4.54458652356,1.16955836368,28.9113643151,10.8703432554,4.28536102065,26.5020188008,0.259225502909,2.40934551424
800.0,250.0,4.01733010575,1.09020935763,28.7006661053,12.2539531798,3.69824579225,25.1141584216,0.319084313498,3.58650768372
880.0,250.0,3.28883458653,1.2249751746,24.1293202647,16.402907578,3.27364181511,23.9258829782,0.0151927714236,0.20343728647
