Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
-10.0,200.0,10.0097509673,0.192196969987,10.0289653692317,0.19267746241196754,9.804688209050495,9.82338995408657,0.2050627582495057,0.20557541514513034
-73.0,200.0,9.33666406638,0.157169282667,10.270927542945195,0.17810816035031107,9.207624726882841,10.124696937443527,0.12903933949715807,0.14623060550166755
-146.0,200.0,7.62170268683,0.160968212562,10.444853673928593,0.24674817303628976,7.652176658944516,10.491567225782934,-0.030473972114515746,-0.04671355185434045
-219.0,200.0,6.29428214378,0.145506166153,11.054761448121308,0.31997169702460077,6.214574876345994,10.879483174352242,0.07970726743400647,0.17527827376906657
-292.0,200.0,5.31125624056,0.133486948972,11.678912544085236,0.4180277294007151,5.187705155659277,11.291999966610131,0.12355108490072286,0.38691257747510477
-365.0,200.0,4.60631758508,0.129747522076,12.20789424993012,0.5618878627903776,4.495990984910483,11.730111117071004,0.11032660016951734,0.4777831328591162
-438.0,200.0,4.12031711602,0.131285051001,12.735680663745502,0.7609412841068963,4.026566232980349,12.192291170559379,0.09375088303965118,0.5433894931861225
-511.0,200.0,3.73991273836,0.126446661096,12.983090501956898,0.9518936258972154,3.6989651270173183,12.674835860078904,0.04094761134268188,0.3082546418779941
-584.0,200.0,3.50873838715,0.116865234959,13.610375375935941,1.1133049743134176,3.4626924396610788,13.171723261777476,0.046045947488921435,0.43865211415846517
-657.0,200.0,3.19632348982,0.128625797386,12.609868353312276,1.5166557177827382,3.2866180870312407,13.674552265314386,-0.09029459721124056,-1.0646839120021099
-730.0,200.0,3.18138603327,0.121095420429,14.60404209368172,1.7343891590943525,3.1512108915242973,14.171858626028893,0.03017514174570257,0.4321834676528269
-803.0,200.0,3.13461005334,0.120433603321,16.201984565371113,2.0618503864162676,3.043953796315288,14.649929047450215,0.0906562570247118,1.5520555179208984
73.0,200.0,8.65017255687,0.161472590954,9.492978202080726,0.18298477688384662,8.617372319231393,9.455808152782716,0.0328002376386074,0.03717004929801071
219.0,200.0,5.22082757326,0.132228366244,8.694208011183566,0.29077348307971207,5.316980490883046,8.905650680859583,-0.09615291762304601,-0.21144266967601766
365.0,200.0,3.65187638171,0.123898754316,8.074567313585911,0.5365590429097277,3.738459366067201,8.449525750217816,-0.08658298435720102,-0.3749584366319052
511.0,200.0,3.11486261803,0.11564294962,8.27769756985965,0.8705630158131005,3.0864488307356286,8.06379786876294,0.028413787294371495,0.21389970109671097
657.0,200.0,2.75492948803,0.122346315398,7.4052923645559865,1.4426129327787829,2.7829740400909655,7.735971987931041,-0.028044552060965344,-0.33067962337505463
803.0,200.0,2.58002673737,0.134312726403,6.7073934147186165,2.299464096382801,2.62378234156633,7.456499203570736,-0.04375560419633029,-0.7491057888521198
-10.0,400.0,9.76422635861,0.210590649953,9.768876506212493,0.2107222691092206,9.607887894496063,9.612440330558485,0.15633846411393648,0.15643617565400803
-145.0,400.0,9.36477313667,0.180699419565,10.28997602014873,0.2044444526672133,9.286312975195797,10.201205703080808,0.07846016147420265,0.08877031706792238
-290.0,400.0,7.9113540777,0.155360546227,10.84821221874381,0.23702193333756685,7.954465504571184,10.91398408936416,-0.04311142687118341,-0.06577187062034895
-435.0,400.0,6.65493755256,0.152570793515,11.776959513848473,0.3330095960329742,6.6209145430879675,11.702698979580532,0.034023009472032406,0.07426053426794077
-580.0,400.0,5.65154642685,0.129860714373,12.647733405113119,0.40289286634223254,5.618021077111452,12.543721007549273,0.03352534973854837,0.10401239756384584
-725.0,400.0,4.96757299271,0.139612661403,13.652155544247135,0.598262068590199,4.905739343721455,13.38718869682357,0.06183364898854471,0.26496684742356535
-870.0,400.0,4.45227103473,0.120839321106,14.520369583974338,0.6924848345130711,4.388219332210524,14.153313296223667,0.06405170251947556,0.3670562877506711
-1015.0,400.0,4.0709011874,0.125126987227,15.31909729700344,0.9308079273266003,3.9931003360349435,14.740344057528604,0.0778008513650561,0.5787532394748354
-1160.0,400.0,3.63711250812,0.135202074639,14.680471164653166,1.2722515223529898,3.676355304954708,15.049745882867771,-0.039242796834708216,-0.369274718214605
-1305.0,400.0,3.3632620371,0.119153930661,14.425174096719562,1.387417197935684,3.414475426991763,15.021498007363949,-0.05121338989176305,-0.5963239106443865
-1450.0,400.0,3.20540184211,0.128208256163,14.787701772405427,1.8129448723049213,3.196454821056029,14.661185302814118,0.00894702105397105,0.12651646959130858
-1595.0,400.0,2.97041156933,0.115353971117,13.248612430555333,1.949500135935287,3.0170781672986484,14.037285227881426,-0.04666659796864847,-0.7886727973260932
145.0,400.0,8.213696481,0.177533255427,8.987640697694594,0.20086223477295423,8.248506413243073,9.027024872596483,-0.03480993224307305,-0.03938417490188861
435.0,400.0,5.06695440157,0.146879114788,8.310938164445457,0.3205866178864956,5.001454247394256,8.167973843557803,0.06550015417574429,0.14296432088765343
725.0,400.0,3.73127120818,0.121917070617,8.354409225382254,0.5224336971361287,3.5421028860809627,7.543793407637551,0.18916832209903722,0.8106158177447025
1015.0,400.0,2.95453690993,0.113751058781,7.014568096055127,0.8461834621100982,2.9638480955925925,7.083833133275496,-0.009311185662592703,-0.0692650372203687
1305.0,400.0,2.64508631895,0.117847413578,6.06280336355454,1.3722042355072084,2.703204635576573,6.739527593762176,-0.058118316626573296,-0.6767242302076362
1595.0,400.0,2.64349991378,0.114497918847,7.723754371814152,1.9350327188141196,2.5697502424608563,6.477373403134486,0.07374967131914367,1.2463809686796665
