offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-7.085427135678392006e+02,1.000000000000000000e+02,4.287338221883059575e+00,7.723658496616719882e-02,1.191192141574834409e+02,3.954766308236716821e+00,9.894677026187231883e-01
-6.984924623115578015e+02,1.000000000000000000e+02,4.470355982611833312e+00,7.126439587823740762e-02,1.249969788962837498e+02,3.548195263188215876e+00,9.878669998943558905e-01
-6.884422110552764025e+02,1.000000000000000000e+02,4.792176720891077046e+00,7.368366090779020217e-02,1.371281401420284851e+02,3.565940501841893706e+00,1.007747735912315701e+00
-6.783919597989950034e+02,1.000000000000000000e+02,4.992188551443801359e+00,7.729219102762632798e-02,1.426973887990720868e+02,3.634399793054064354e+00,1.002141045640846606e+00
-6.683417085427136044e+02,1.000000000000000000e+02,5.042650310098508726e+00,6.947877838562140085e-02,1.409519489018828153e+02,3.172961293633359325e+00,9.924564920569303172e-01
-6.582914572864322054e+02,1.000000000000000000e+02,5.308894633422343468e+00,6.965753353969357520e-02,1.486990635790571673e+02,3.088250329364752744e+00,9.972071555607019411e-01
-6.482412060301508063e+02,1.000000000000000000e+02,5.631187113713440162e+00,8.787419976897074825e-02,1.582197196237646608e+02,3.780494482982633464e+00,9.978429332314394662e-01
-6.381909547738692936e+02,1.000000000000000000e+02,5.991740692308190397e+00,7.894761938895319964e-02,1.685704271553742331e+02,3.294387010122585835e+00,1.006047352427170694e+00
-6.281407035175878946e+02,1.000000000000000000e+02,6.115236102830725606e+00,1.036838285973119417e-01,1.684862977091792686e+02,4.194640677750109070e+00,9.845916580753645286e-01
-6.180904522613064955e+02,1.000000000000000000e+02,6.460819349535389833e+00,8.832959752965105493e-02,1.768800914364041432e+02,3.462836506511975720e+00,9.938239448578956026e-01
-6.080402010050250965e+02,1.000000000000000000e+02,6.962776762477228765e+00,9.679173206689140052e-02,1.904430287243697819e+02,3.675306792775854259e+00,9.930943869646363664e-01
-5.979899497487436975e+02,1.000000000000000000e+02,7.424729155972636718e+00,9.009903836040057679e-02,2.014086931410449210e+02,3.311968390704109311e+00,9.993902875345914705e-01
-5.879396984924622984e+02,1.000000000000000000e+02,7.870667182119480465e+00,9.836582373224261877e-02,2.108038331527605465e+02,3.498607638511336937e+00,9.895588615820485323e-01
-5.778894472361807857e+02,1.000000000000000000e+02,8.476341187257624199e+00,1.243182488439232847e-01,2.247577790334787835e+02,4.276003410736008092e+00,9.980943399919905978e-01
-5.678391959798993867e+02,1.000000000000000000e+02,8.957132560721264625e+00,1.327865331161303397e-01,2.332838557946036531e+02,4.414373466173041827e+00,1.006440744827208356e+00
-5.577889447236179876e+02,1.000000000000000000e+02,9.557505723709807555e+00,1.079595939152773187e-01,2.446930528609752002e+02,3.466890319478093563e+00,1.005396481224357430e+00
-5.477386934673365886e+02,1.000000000000000000e+02,1.000324998587691283e+01,1.414415712684733428e-01,2.501148963640076488e+02,4.384938725988634545e+00,9.860955851864757760e-01
-5.376884422110551895e+02,1.000000000000000000e+02,1.077226234160867513e+01,1.386059957102052653e-01,2.643861396403579533e+02,4.145828148903659027e+00,1.009367774174896093e+00
-5.276381909547737905e+02,1.000000000000000000e+02,1.152008981760318740e+01,1.888125746055929755e-01,2.765613520056164134e+02,5.445393557476384316e+00,9.914429574408512025e-01
-5.175879396984923915e+02,1.000000000000000000e+02,1.243195262102418042e+01,1.568321894517067938e-01,2.919011209663828481e+02,4.358323813130797753e+00,1.015493249998184799e+00
-5.075376884422109924e+02,1.000000000000000000e+02,1.276913433661222541e+01,2.043812323754704285e-01,2.901761174122447642e+02,5.469129474748573472e+00,9.934908553877804804e-01
-4.974874371859295934e+02,1.000000000000000000e+02,1.373285791674849676e+01,1.461052585357851541e-01,3.041137585052487680e+02,3.762119093815778470e+00,1.000131051589794540e+00
-4.874371859296481944e+02,1.000000000000000000e+02,1.415708586582974071e+01,2.429314069445719926e-01,3.030033799280807898e+02,6.014860418690431310e+00,9.948096745906661598e-01
-4.773869346733667953e+02,1.000000000000000000e+02,1.515903494157924847e+01,2.200496250712100366e-01,3.150511850078722773e+02,5.234942850665690095e+00,1.000274423733018114e+00
-4.673366834170853963e+02,1.000000000000000000e+02,1.615898180185241628e+01,2.264556509276241247e-01,3.253962071351053282e+02,5.172328040193097110e+00,9.974552120000539368e-01
-4.572864321608039972e+02,1.000000000000000000e+02,1.650317475589681848e+01,2.715180327067545085e-01,3.197803398617818402e+02,5.949255536417855872e+00,9.957025028080026541e-01
-4.472361809045225982e+02,1.000000000000000000e+02,1.718389102076907093e+01,2.545687312848928241e-01,3.208923851888753802e+02,5.346457624261423014e+00,1.016229776235489490e+00
-4.371859296482411992e+02,1.000000000000000000e+02,1.794898662750654239e+01,2.741424230360039460e-01,3.227844195296984822e+02,5.513868692472416733e+00,9.926498349933446930e-01
-4.271356783919598001e+02,1.000000000000000000e+02,1.823043590171973705e+01,2.669805667452262998e-01,3.143464415327015331e+02,5.137904520014740406e+00,1.005879245555920010e+00
-4.170854271356782874e+02,1.000000000000000000e+02,1.918713282550715249e+01,3.348669915089557692e-01,3.181749312016054319e+02,6.160221665646464118e+00,1.002308248351892139e+00
-4.070351758793968884e+02,1.000000000000000000e+02,1.908657893034369479e+01,3.271995457937718621e-01,3.021729766525853051e+02,5.748164218284202320e+00,1.009818448977422234e+00
-3.969849246231154893e+02,1.000000000000000000e+02,2.032290787021242195e+01,3.579706496656144821e-01,3.090864946937665536e+02,5.999481784644779658e+00,1.011808492344957067e+00
-3.869346733668340903e+02,1.000000000000000000e+02,1.963778181400959610e+01,3.421743102001319481e-01,2.837079022030474107e+02,5.465154753059104031e+00,9.896609425098066293e-01
-3.768844221105526913e+02,1.000000000000000000e+02,2.083532682920401413e+01,3.329982954888783264e-01,2.883758268526190136e+02,5.062968276360422237e+00,1.018836560658403778e+00
-3.668341708542712922e+02,1.000000000000000000e+02,2.108563413427167177e+01,4.013406103628450183e-01,2.779158765562653457e+02,5.802073199498474665e+00,9.903858723180943846e-01
-3.567839195979898932e+02,1.000000000000000000e+02,2.058590666039708594e+01,2.842578535253348915e-01,2.571747692524064632e+02,3.902711527981061135e+00,1.000059967307042497e+00
-3.467336683417084942e+02,1.000000000000000000e+02,2.092106683053816241e+01,3.192761219042395404e-01,2.483981486723910450e+02,4.157748929121440895e+00,9.986999271229155539e-01
-3.366834170854270951e+02,1.000000000000000000e+02,2.085431130069031624e+01,3.969805943360890654e-01,2.345787208580216259e+02,4.896982836639825365e+00,9.802539165132293508e-01
-3.266331658291456961e+02,1.000000000000000000e+02,2.136723763423505318e+01,3.222558923704156864e-01,2.279947950308742008e+02,3.760379033869381882e+00,9.979031755531807546e-01
-3.165829145728642970e+02,1.000000000000000000e+02,2.147015658234353452e+01,4.246530166489994595e-01,2.166092982083667948e+02,4.680726911449329286e+00,1.008771583403888394e+00
-3.065326633165828980e+02,1.000000000000000000e+02,2.152244799886759097e+01,3.633424118751618082e-01,2.049598081761012054e+02,3.777390326290142930e+00,9.993313580651970174e-01
-2.964824120603014990e+02,1.000000000000000000e+02,2.165150296825591525e+01,4.745614791269012755e-01,1.943917919319154635e+02,4.646043282214558090e+00,1.000495933295381112e+00
-2.864321608040199862e+02,1.000000000000000000e+02,2.186841851632479461e+01,3.997108562435686130e-01,1.848756449993408921e+02,3.679073932770306143e+00,9.835891915380025052e-01
-2.763819095477385872e+02,1.000000000000000000e+02,2.286323037050429008e+01,4.232459925604871165e-01,1.822311045928103965e+02,3.656293459784730526e+00,9.904012452128151400e-01
-2.663316582914571882e+02,1.000000000000000000e+02,2.352118552446432176e+01,3.735472066962740034e-01,1.761764471042734783e+02,3.023212880820242088e+00,1.013121678657149527e+00
-2.562814070351757891e+02,1.000000000000000000e+02,2.343917224485674566e+01,4.607176454541436761e-01,1.642519977009622778e+02,3.486718493478756287e+00,9.958078800462913938e-01
-2.462311557788943901e+02,1.000000000000000000e+02,2.390043074214207053e+01,5.021826420870955099e-01,1.566822650692628258e+02,3.546905057306700471e+00,9.849021862072214750e-01
