offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
0.000000000000000000e+00,2.528571428571428442e+03,2.111371666439508488e+01,4.065232779206855995e-01,2.111371666439508488e+01,4.065232779206855995e-01,9.938474281518795417e-01
0.000000000000000000e+00,2.597959183673469397e+03,2.161801681106812723e+01,3.593404688033345340e-01,2.161801681106812723e+01,3.593404688033345340e-01,9.918313548274587665e-01
0.000000000000000000e+00,2.667346938775509898e+03,2.119772498849272324e+01,4.263527782391310361e-01,2.119772498849272324e+01,4.263527782391310361e-01,1.004139992325411956e+00
0.000000000000000000e+00,2.736734693877550853e+03,2.109123368497605000e+01,3.846801597403866069e-01,2.109123368497605000e+01,3.846801597403866069e-01,9.893488533573323584e-01
0.000000000000000000e+00,2.806122448979591809e+03,2.092817394232356065e+01,4.616812764646649470e-01,2.092817394232356065e+01,4.616812764646649470e-01,9.867997575963656232e-01
0.000000000000000000e+00,2.875510204081632764e+03,2.132530844227439815e+01,3.434029654062654147e-01,2.132530844227439815e+01,3.434029654062654147e-01,1.005087640526384218e+00
0.000000000000000000e+00,2.944897959183673265e+03,2.115958791824206031e+01,3.697867510567065530e-01,2.115958791824206031e+01,3.697867510567065530e-01,1.005252995552491591e+00
0.000000000000000000e+00,3.014285714285714221e+03,2.115004259031510259e+01,3.143562706955498331e-01,2.115004259031510259e+01,3.143562706955498331e-01,1.009167333558127710e+00
0.000000000000000000e+00,3.083673469387755176e+03,2.088629529999836620e+01,3.824566688353682742e-01,2.088629529999836620e+01,3.824566688353682742e-01,1.005097741866286531e+00
0.000000000000000000e+00,3.153061224489795677e+03,2.080609725257105325e+01,3.221334860385167698e-01,2.080609725257105325e+01,3.221334860385167698e-01,9.925128860537019149e-01
0.000000000000000000e+00,3.222448979591836633e+03,2.107247216796795186e+01,3.126064130211417269e-01,2.107247216796795186e+01,3.126064130211417269e-01,1.006560565422510711e+00
