Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
hpTT-GTG_G6-C1p,1,0.6948705801256154,150.784627,auto,298.15,0.9436393821336062,0.05636061786639384,0.0,4.398557618649629,0.0,1100.0,0.0,0.0,61.996679653033226,1038.0033203469668,0.0,0.0,0.0,0.0,0.016129896078250286,0.0009633880551227295,0.0,1.669606847647333,0.0,15.007936283686806,13.338329436039475,0.0,0.0,0.0,0.0,2.1500421692674436,2.1500421692674436,2.1500421692674436,13.201865739045562,13.201865739045562,13.201865739045562,0.00022771661576660552,0.00022771661576660552,0.0,0.009016793983380473,0.0,1100.0,0.0,0.0,61.99713185601115,1038.0033473557291,0.0,0.0,0.0,0.0,0.016130013729503245,0.000963388080190009,0.0,0.8379033180950713,0.0,0.5924892712803889,0.5924849651192544,0.0,0.0,0.0,0.0,0.048260356757204144,0.048260356757204144,0.048260356757204144,0.18128522631434152,0.18128522631434152,0.18128522631434152
