Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
hpTT-GTG_G6-C1p,1,120,116,4,80.60498729457139,0.6948705801256154,0.9986940843782269,0.9986486612261652,-39.403920082632546,-28.601779198460886,80.6049872945714,61722.96735766878,0.8335889755302762
