Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.999999999999997780e-01,0.000000000000000000e+00,9.499999999999997335e-01,4.999999999999999584e-02,0.000000000000000000e+00,2.447795180323157072e-01,0.000000000000000000e+00,-9.179231926211838255e-01,1.288313252801661681e-02,0.000000000000000000e+00,-4.831174698006231172e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.991597347840439625e-01,0.000000000000000000e+00,9.492953728661797097e-01,4.986436191786428052e-02,1.643929650540567364e-21,2.445482482166790594e-01,-2.790068889941494453e-04,-9.172556142572771964e-01,1.371505325174410261e-02,1.258966088678670019e-04,-4.794952350156561627e-02,6.189158873356854751e-22,-1.893556324365328451e-20,-1.536332502267381325e-21,2.000000000000000096e-04
9.983360620032769583e-01,0.000000000000000000e+00,9.485898380114983208e-01,4.974622399177866527e-02,2.969379933785413959e-21,2.443263241525843454e-01,-5.051875111537005702e-04,-9.165846042518107639e-01,1.439732830888038398e-02,2.294425188863229907e-04,-4.764531723280881342e-02,2.042956962689732285e-21,-3.567896272654339922e-20,-2.528356332059657668e-21,4.000000000000000192e-04
9.975261434156449392e-01,0.000000000000000000e+00,9.478836545287182558e-01,4.964248888692668338e-02,-2.847105269360317213e-21,2.441121067164482572e-01,-6.879371578690282986e-04,-9.159108678511610480e-01,1.495644988911241230e-02,3.145940600082628076e-04,-4.738885801875647452e-02,-2.090719264974297252e-20,-1.752466473846983676e-20,-2.628654067918658076e-21,6.000000000000000559e-04
9.967276431513112378e-01,0.000000000000000000e+00,9.471770348115771121e-01,4.955060833973407020e-02,4.880169740213660869e-21,2.439042468662986352e-01,-8.349873528974312547e-04,-9.152349846156861979e-01,1.541422061541141732e-02,3.846071906260174387e-04,-4.717169451402299790e-02,6.744902083596476836e-21,-6.405172322716806589e-20,-3.252066617339525182e-21,8.000000000000000383e-04
9.959386387792134032e-01,0.000000000000000000e+00,9.464701529604550023e-01,4.946848581875836620e-02,-6.009426025796805555e-22,2.437016343237574656e-01,-9.527003896506465019e-04,-9.145574308039347011e-01,1.578858367396325860e-02,4.421614821100843819e-04,-4.698687207426756329e-02,-7.681090827685095429e-20,4.720442906291737435e-20,-1.986096634416878067e-20,1.000000000000000021e-03
9.951575481172501014e-01,0.000000000000000000e+00,9.457631516748015166e-01,4.939439644244864036e-02,-4.375147832482148422e-21,2.435033553341955370e-01,-1.046311727627841082e-03,-9.138785977698868912e-01,1.609430599779644588e-02,4.894621547476686423e-04,-4.682866769318077410e-02,-3.730912229466239440e-20,-3.163264535024173830e-20,-5.421061993682221832e-21,1.200000000000000112e-03
9.943830689990531546e-01,0.000000000000000000e+00,9.450561479047894231e-01,4.932692109426372457e-02,6.087144301161460128e-22,2.433086578991607019e-01,-1.120129478282537797e-03,-9.131988070834573534e-01,1.634354051591600104e-02,5.283240505763874169e-04,-4.669237188215465129e-02,-4.491751093067016896e-20,4.864123215975767408e-20,-1.260798885839587318e-20,1.399999999999999986e-03
9.936141297036574782e-01,0.000000000000000000e+00,9.443492374855901872e-01,4.926489221806730490e-02,6.781468935926966683e-21,2.431169231592580360e-01,-1.177698576610518473e-03,-9.125183229579477695e-01,1.654628887525435438e-02,5.602407407725762444e-04,-4.657410917897870234e-02,2.085523653039428034e-20,-1.074027468121059121e-19,-1.457050822467579523e-21,1.600000000000000077e-03
9.928498481604777215e-01,0.000000000000000000e+00,9.436424989374581074e-01,4.920734922301961412e-02,4.375010844531595608e-21,2.429276418394810400e-01,-1.221935890005010827e-03,-9.118373624641693542e-01,1.671078225333393757e-02,5.864413991691531805e-04,-4.647069044431304669e-02,3.517047266006181411e-20,6.329189871393226568e-20,4.850897199447110494e-21,1.800000000000000168e-03
9.920894983761009422e-01,0.000000000000000000e+00,9.429359965817989409e-01,4.915350179430200139e-02,-1.190849637659197222e-21,2.427403948614502982e-01,-1.255241409240565303e-03,-9.111561039254727490e-01,1.684379476088609245e-02,6.079376076340172299e-04,-4.637949131627536192e-02,-1.138070804258607991e-19,8.536086387909730942e-20,-2.911609092609625791e-20,2.000000000000000042e-03
9.913324828044407511e-01,0.000000000000000000e+00,9.422297830963627385e-01,4.910269970807806111e-02,-7.013957229804204988e-21,2.425548373854366502e-01,-1.279589755672108468e-03,-9.104746938176919713e-01,1.695090136708288925e-02,6.255618756392174488e-04,-4.629835219052456236e-02,-8.679385635020051807e-20,-2.050868508789044060e-19,-1.588596853688170714e-20,2.200000000000000133e-03
9.905783096081364203e-01,0.000000000000000000e+00,9.415239016105472203e-01,4.905440799758922082e-02,-5.551033545945450584e-21,2.423706856754412886e-01,-1.296605489191936245e-03,-9.097932524403137267e-01,1.703669016777206030e-02,6.399993408277590643e-04,-4.622549591367344779e-02,-6.345391400224431152e-20,-5.475993421891439055e-20,-1.117602943312802338e-20,2.400000000000000223e-03
9.898265739452889456e-01,0.000000000000000000e+00,9.408183874235869215e-01,4.900818652170205181e-02,-4.196005360416066763e-21,2.421877062879291831e-01,-1.307625084633808402e-03,-9.091118785777128064e-01,1.710493707873472768e-02,6.518138577325302942e-04,-4.615946005299064597e-02,-9.567902201102298099e-20,-7.686247860965809745e-20,-2.117177118683662748e-20,2.600000000000000314e-03
9.890769425689532879e-01,0.000000000000000000e+00,9.401132694135118095e-01,4.896367315544152693e-02,5.526633218955170939e-22,2.420057071731565868e-01,-1.313747936656922037e-03,-9.084306533303264652e-01,1.715874960535002797e-02,6.614694680890031379e-04,-4.609904116095010079e-02,-6.741379270916365258e-20,8.361964145968576003e-20,-1.854898751959840063e-20,2.799999999999999972e-03
9.883291411529387949e-01,0.000000000000000000e+00,9.394085711925472815e-01,4.892056996039154809e-02,3.781934675090573490e-22,2.418245303507515764e-01,-1.315878335354979823e-03,-9.077496432636080748e-01,1.720068516264068245e-02,6.693480703243452536e-04,-4.604324891034440592e-02,-1.836770877368803975e-20,1.846594566833545673e-19,-5.289465103556473682e-21,3.000000000000000062e-03
9.875829438612895306e-01,0.000000000000000000e+00,9.387043120545899288e-01,4.887863180669958785e-02,7.224939505890722909e-21,2.416440458810569514e-01,-1.314760011009007612e-03,-9.070689029962542005e-01,1.723284845070096466e-02,6.757639610728141200e-04,-4.599126835190481960e-02,5.667335334947205456e-20,-1.698550418628117335e-19,7.635479355902003145e-21,3.200000000000000153e-03
9.868381647642426868e-01,0.000000000000000000e+00,9.380005077521800239e-01,4.883765701206266296e-02,4.562662441227483948e-21,2.414641469030082699e-01,-1.311004563440097692e-03,-9.063884773275610041e-01,1.725697159304391201e-02,6.809758024584392205e-04,-4.594242885594090192e-02,1.420668558277589375e-19,2.271510146593004875e-19,3.316239029955706694e-20,3.400000000000000244e-03
9.860946507737969879e-01,0.000000000000000000e+00,9.372971711336636202e-01,4.879747964013340933e-02,5.291165872471816937e-21,2.412847455498718097e-01,-1.305114858546855151e-03,-9.057084029859890917e-01,1.727448008911598720e-02,6.851964708364113128e-04,-4.589617855427726573e-02,4.394790987219233519e-20,1.016463423049612407e-19,6.243377075841850767e-21,3.600000000000000335e-03
9.853522758298851603e-01,0.000000000000000000e+00,9.365943126657110263e-01,4.875796316417418258e-02,4.190245804413300486e-21,2.411057695875477858e-01,-1.297504282970009942e-03,-9.050287100663927387e-01,1.728654709210623863e-02,6.886011620537890645e-04,-4.585206330840175398e-02,-4.886454801271955504e-20,2.294098086667846864e-19,-1.736721999592406219e-20,3.799999999999999992e-03
9.846109361157335815e-01,0.000000000000000000e+00,9.358919408618038283e-01,4.871899525392977409e-02,-2.359870335453038902e-21,2.409271596476047217e-01,-1.288512590102843663e-03,-9.043494232113387099e-01,1.729413807866380173e-02,6.913340618548401975e-04,-4.580970940224091126e-02,-1.514309719856359438e-19,1.519565002216761670e-19,-3.793925657296327054e-20,4.000000000000000083e-03
9.838705461202442715e-01,0.000000000000000000e+00,9.351900626336369093e-01,4.868048348660732050e-02,5.249583148709132049e-17,2.407488669498406564e-01,-1.278418940870276570e-03,-9.036705625821047638e-01,1.729804761131802440e-02,6.935138354500320571e-04,-4.576880929994808778e-02,1.320772457534657545e-17,-1.198442490854640547e-18,-5.080823736864314373e-17,4.200000000000000608e-03
