Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff,
-10.0,150.0,74.91396768,4.109463502,75.2354308191,4.12772778423,69.7346147112,70.0330585038,5.17935296881,5.20237231534
-48.0,150.0,74.83443332,3.981924196,82.2327997266,4.38967323367,65.0632562874,71.4610541659,9.77117703259,10.7717455607
-96.0,150.0,65.45431188,3.079438733,91.2056797645,4.34077683804,55.320283262,76.9207530246,10.134028618,14.2849267399
-144.0,150.0,53.75015461,2.168288897,100.90418101,4.16658394448,46.259067965,86.5093089131,7.49108664502,14.3948720971
-192.0,150.0,45.29050796,1.421289684,115.259603156,3.74993070227,39.6441970726,100.36237651,5.64631088736,14.8972266452
-240.0,150.0,39.46164351,1.121670809,133.866461761,3.99314808004,35.2420628696,118.844754681,4.21958064038,15.0217070798
-288.0,150.0,34.87971303,0.868043028,153.93182279,4.06799684642,32.5056958755,142.806228797,2.37401715451,11.1255939929
-336.0,150.0,32.54400344,0.736318417,182.867496397,4.43086970614,31.0375175226,173.80206674,1.50648591738,9.06542965644
-384.0,150.0,31.52646678,0.436072924,221.198827285,3.29392043873,30.5209876745,213.603840314,1.00547910547,7.5949869711
-432.0,150.0,31.52401469,0.46630267,271.557757339,4.33400353605,30.70705932,263.964647348,0.816955369995,7.59310999089
-480.0,150.0,32.83476701,0.567072206,342.594824654,6.37389159544,31.3048024222,325.398022688,1.52996458778,17.1968019666
-528.0,150.0,33.07115844,0.5833265,410.809812564,7.8109751656,31.8456084273,394.399207673,1.22555001272,16.4106048903
10.0,150.0,71.58669956,4.133294248,71.8933748408,4.15166444466,69.8606844951,70.1596885979,1.72601506487,1.73368624293
48.0,150.0,57.57601892,2.612345714,63.207123692,2.87984991511,64.5541691083,70.8998364596,-6.97815018831,-7.6927127676
96.0,150.0,40.19863744,1.576117792,55.6052810739,2.2216956396,50.2915151675,69.8322015185,-10.0928777275,-14.2269204446
144.0,150.0,27.29966623,0.700081562,50.0769225391,1.34527672954,35.0181423024,64.9087461599,-7.71847607244,-14.8318236208
192.0,150.0,18.58082114,0.661052,44.7887654497,1.7441195968,23.7709235284,58.4823315912,-5.1901023884,-13.6935661416
240.0,150.0,13.15490915,0.452420392,40.2144874394,1.61061659552,16.5880462024,52.4364553461,-3.43313705245,-12.2219679067
288.0,150.0,9.869695895,0.459427096,36.7248784886,2.15305914269,12.1187554335,47.2648711098,-2.24905953849,-10.5399926212
336.0,150.0,8.186017166,0.138640965,36.2908781944,0.834285870984,9.29138588117,42.9425449748,-1.10536871517,-6.65166678041
384.0,150.0,6.41804876,0.269717798,31.5398809291,2.03734035897,7.44439995651,39.292527327,-1.02635119651,-7.75264639795
432.0,150.0,5.628323548,0.328508477,30.8728455886,3.05328918863,6.20364073951,36.2200736934,-0.575317191514,-5.3472281048
480.0,150.0,5.058185903,0.525175006,30.3860530115,5.90296706744,5.34381107411,33.5964799347,-0.28562517111,-3.21042692327
528.0,150.0,4.41004474,0.252181037,27.0260356752,3.37680495784,4.7315992608,31.3317793305,-0.321554520799,-4.30574365531
-10.0,250.0,71.0682052,2.870238442,71.1777787101,2.87483082351,68.7479719421,68.853833079,2.32023325786,2.32394563107
-80.0,250.0,74.85500866,2.885596321,82.2554819814,3.18108138427,69.9242622889,76.8198271819,4.93074637111,5.43565479951
-160.0,250.0,70.23025748,2.582850001,97.9378526823,3.64078536141,65.1341880628,90.7544332317,5.09606941724,7.18341945055
-240.0,250.0,62.95921746,1.744426809,118.600316183,3.35209055617,59.4632613992,111.882487016,3.4959560608,6.71782916644
-320.0,250.0,57.89634442,1.164940379,148.518842072,3.07357869595,55.5093415906,142.220973807,2.38700282938,6.29786826504
-400.0,250.0,55.01254687,1.012071341,189.227677723,3.60297397396,53.3425770823,183.282585278,1.66996978773,5.94509244431
-480.0,250.0,52.7577974,1.195463754,237.715677382,5.60242133675,51.8419132422,233.423477864,0.91588415782,4.29219951721
-560.0,250.0,50.67884312,1.040016173,291.995707655,6.25840132264,49.0136667036,281.975342052,1.66517641637,10.0203656032
-640.0,250.0,43.65711811,0.934951741,312.828915171,7.06225147082,42.8769775359,306.936045331,0.780140574061,5.89286984022
-720.0,250.0,34.50089288,0.362861556,299.226053988,3.37258044609,33.8210400226,292.90722959,0.679852857384,6.31882439767
-800.0,250.0,23.82808747,0.543150595,241.359746625,6.1050126878,24.5610887319,249.598680809,-0.733001261931,-8.2389341841
-880.0,250.0,16.89705551,0.648687288,194.23210469,8.68618226124,17.2881144679,199.46854056,-0.391058957945,-5.23643587047
10.0,250.0,66.36400121,2.687035704,66.4660479937,2.69133496113,66.8532868966,66.9561165374,-0.489285686572,-0.49006854367
80.0,250.0,51.02048033,1.623283418,55.9802979504,1.78950764,55.6731133542,61.1093605963,-4.65263302422,-5.1290626459
160.0,250.0,35.00189677,0.703234298,48.2799554255,0.991279066461,39.2773359526,54.3066144972,-4.27543918259,-6.02665907179
240.0,250.0,22.66850165,0.703231667,41.1776766822,1.35132997131,25.9136007129,47.4134590415,-3.24509906292,-6.23578235931
320.0,250.0,15.09542579,0.605421325,35.5928983582,1.59734362388,17.2780207083,41.3514567907,-2.1825949183,-5.75855843243
400.0,250.0,10.53890772,0.388789328,30.9015223486,1.38409000768,12.078250511,36.3815826844,-1.53934279096,-5.48006033581
480.0,250.0,8.331807389,0.547041683,29.517717794,2.56365614321,8.94507082782,32.3917155737,-0.613263438824,-2.8739977797
