Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,9.999999999999998890e-01,0.000000000000000000e+00,9.499999999999998446e-01,4.999999999999999584e-02,0.000000000000000000e+00,2.615057098564335658e-01,0.000000000000000000e+00,9.132988359307606663e-01,1.376345841349650538e-02,0.000000000000000000e+00,4.806835978582951752e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.804000907800869413e-01,0.000000000000000000e+00,9.318378959279222107e-01,4.856219485216477227e-02,-6.429483449699523057e-21,2.569838380961200763e-01,5.953285610652242314e-04,8.957016344982915435e-01,8.458388836463572730e-03,6.621847821647831520e-04,4.809178157757471733e-02,4.686349781294143922e-19,-1.107375689443399094e-19,-1.408725455840339918e-19
1.000000000000000021e-02,9.617014079238577207e-01,0.000000000000000000e+00,9.140672499221361713e-01,4.763415800172159098e-02,-2.078255219119807728e-20,2.519247932271592161e-01,-7.930507848450535358e-05,8.786654312604029737e-01,8.268521770396429840e-03,6.482962530529857124e-04,4.718081612650974754e-02,7.775076757623104710e-19,-1.953846454834807316e-19,-2.442422047142498956e-19
1.499999999999999944e-02,9.433626984665860471e-01,0.000000000000000000e+00,8.966356393527475932e-01,4.672705911383864819e-02,-1.935440223465117290e-16,2.470018751320650630e-01,-5.672343877921295820e-04,8.619429103843834206e-01,8.117860548849612640e-03,6.313386783838898127e-04,4.628040418964103619e-02,-5.154167417835437032e-17,1.477815045312664379e-17,-1.865636661655661208e-16
2.000000000000000042e-02,9.253732728028087884e-01,0.000000000000000000e+00,8.795363559701402378e-01,4.583691683266858524e-02,-4.826852242285800382e-20,2.422053667289594259e-01,-9.114690552868154197e-04,8.455298763489091929e-01,7.968354443129571640e-03,6.159383912268346847e-04,4.539729951997898555e-02,1.290768164348009534e-18,-3.366312481796240757e-19,-4.197950619184774667e-19
2.500000000000000139e-02,9.077265713760197530e-01,0.000000000000000000e+00,8.627630903669352147e-01,4.496348100908451051e-02,3.293960663348574441e-20,2.375239511328789688e-01,-1.151603784323280760e-03,8.294230065755923142e-01,7.820242981707371463e-03,6.017546424651860036e-04,4.453117333167433411e-02,-1.194611485391082155e-18,1.620933956823275249e-18,3.763175176298055558e-19
2.999999999999999889e-02,8.904161537988336539e-01,0.000000000000000000e+00,8.463096469491605545e-01,4.410650684967339086e-02,-3.667448815349431935e-16,2.329489451987279414e-01,-1.316417002414350251e-03,8.136183427518745015e-01,7.673898087109278301e-03,5.885109331272888591e-04,4.368166450129886552e-02,-9.806431968178198729e-17,2.481462212206155615e-17,-3.534037767597601855e-16
3.500000000000000333e-02,8.734356764012748409e-01,0.000000000000000000e+00,8.301699422885480129e-01,4.326573411272679331e-02,4.769076932593443773e-20,2.284736135234531340e-01,-1.426778504454329294e-03,7.981114855395109453e-01,7.529576708755961537e-03,5.760054087075358988e-04,4.284842875669180040e-02,-2.720333531882650395e-18,1.216934628568458429e-18,8.285228803447589923e-19
4.000000000000000083e-02,8.567788973912221495e-01,0.000000000000000000e+00,8.143380046210338952e-01,4.244089277018823353e-02,-9.784466509918152099e-20,2.240926419493922128e-01,-1.497821593856415957e-03,7.828977448051954724e-01,7.387451067187540861e-03,5.640905888248310719e-04,4.203113590657689413e-02,1.991177956196517417e-18,-5.306181567916059143e-19,-6.719124262372301115e-19
4.499999999999999833e-02,8.404396801574214315e-01,0.000000000000000000e+00,7.988079729125987516e-01,4.163170724482263829e-02,-9.461973304910896768e-21,2.198017553206948471e-01,-1.540519001991150260e-03,7.679722480970229137e-01,7.247632187347773092e-03,5.526584523735359085e-04,4.122946750969634644e-02,1.216236538330902593e-18,-6.282932279534453234e-19,-3.580883508035187068e-19
