Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.499999999999999556e-01,5.000000000000000278e-02,0.000000000000000000e+00,5.880391063037487820e-01,0.000000000000000000e+00,-7.461300218175705989e-01,3.094942664756572537e-02,0.000000000000000000e+00,-3.927000114829319599e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,8.486900687976067781e-01,0.000000000000000000e+00,8.231872853077097929e-01,2.550278348989698171e-02,-1.581548642288555007e-18,5.082662318765412968e-01,-1.112594655580737002e-02,-6.475379440011312937e-01,3.088181900853092382e-02,9.611213395878646232e-03,-8.132533053434889275e-03,-1.546998310973916307e-18,3.026029494795637477e-19,7.944670347020977436e-19
1.000000000000000021e-02,7.317238985349716618e-01,0.000000000000000000e+00,7.098650701048303535e-01,2.185882843014131868e-02,-2.289938553345581381e-18,4.386126847185359279e-01,-8.793691339377060490e-03,-5.581472307597823423e-01,2.665313347249135753e-02,8.382314202205856310e-03,-6.825622977708164368e-03,-1.785771753943073940e-18,3.162217859343630487e-19,1.508233104849230919e-18
1.499999999999999944e-02,6.309668407897487397e-01,0.000000000000000000e+00,6.121160553082775069e-01,1.885078548147126054e-02,-3.084632594618812002e-18,3.784643331599651939e-01,-6.905676169604616291e-03,-4.810936617041782215e-01,2.297689088709659044e-02,7.244251308865494975e-03,-5.892988749869286502e-03,-1.596606503372061384e-18,-1.120978821139096465e-18,2.669151280999040704e-18
2.000000000000000042e-02,5.440838770136068314e-01,0.000000000000000000e+00,5.278266169027631127e-01,1.625726011084368747e-02,-3.306354377539334892e-18,3.265377657461949745e-01,-5.441440637400114105e-03,-4.146975742378887775e-01,1.980814907265465372e-02,6.258539345294862610e-03,-5.088162540140302517e-03,-2.113150419349190218e-18,2.897207230808669131e-19,2.544357577193219732e-18
2.500000000000000139e-02,4.691640393351079186e-01,0.000000000000000000e+00,4.551437221079319695e-01,1.402031722717593520e-02,-2.493960348600666064e-18,2.817156342438344452e-01,-4.303417650193525242e-03,-3.574802224956069585e-01,1.707689869221538231e-02,5.405682932984909143e-03,-4.392554949636486537e-03,-1.433997604124763327e-18,2.741313770682631424e-19,2.045240932514711131e-18
2.999999999999999889e-02,4.045602124978179281e-01,0.000000000000000000e+00,3.924692290489437685e-01,1.209098344887417006e-02,-3.845500832644009028e-18,2.430308187236496220e-01,-3.416452570694634289e-03,-3.081689992715402893e-01,1.472261996140248989e-02,4.668090039294235140e-03,-3.791508060466828017e-03,-2.103582919289261819e-18,-5.164067196197833261e-19,3.238358865699002799e-18
3.500000000000000333e-02,3.488520361564417804e-01,0.000000000000000000e+00,3.384250324172603519e-01,1.042700373918143547e-02,-4.834667949696469571e-19,2.096466581186898770e-01,-2.723073975187653185e-03,-2.656686388705333801e-01,1.269319230817526206e-02,4.030417291739165492e-03,-3.272298419561955364e-03,-5.999004798777004265e-19,-1.432147897903019220e-19,1.427747310089311980e-19
4.000000000000000083e-02,3.008146899660724682e-01,0.000000000000000000e+00,2.918227734611130719e-01,8.991916504959408460e-03,-4.262421850936890140e-18,1.808396455381886536e-01,-2.179282618221299941e-03,-2.290362889100811539e-01,1.094372328082092449e-02,3.479305747584815478e-03,-2.823882380297963041e-03,-2.397302232089269834e-18,1.750397604401679801e-19,3.537712220535299325e-18
4.499999999999999833e-02,2.593919791286374843e-01,0.000000000000000000e+00,2.516377172234876558e-01,7.754261905150293399e-03,-4.304798592792786036e-16,1.559843460082965261e-01,-1.751347235655725289e-03,-1.974601364777175405e-01,9.435540870170096642e-03,3.003138826124165418e-03,-2.436682261727810776e-03,-2.663374738568931831e-16,-9.917593233989441736e-19,3.381971088612839975e-16
5.000000000000000278e-02,2.236731232090954924e-01,0.000000000000000000e+00,2.169862254640562149e-01,6.686897745039284413e-03,-2.618953626155990722e-18,1.345402698336949088e-01,-1.413368978608879611e-03,-1.702410711829515644e-01,8.135327575679651008e-03,2.591825977698015288e-03,-2.102397778975785992e-03,-1.506112594245322591e-18,4.345072085225244531e-19,2.147551759185381689e-18
