Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,9.999999999999997780e-01,0.000000000000000000e+00,9.499999999999997335e-01,4.999999999999998890e-02,0.000000000000000000e+00,1.909205431545157317e-01,0.000000000000000000e+00,-9.306177229139709350e-01,1.004844963971135430e-02,0.000000000000000000e+00,-4.897988015336689899e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.345089915268858238e-01,0.000000000000000000e+00,8.982083376016695153e-01,3.630065392521632933e-02,-2.311236066081800787e-19,1.855142770239218697e-01,-3.891586197660592585e-03,-8.788564993457240737e-01,1.415134817450848861e-02,1.890706602972237402e-02,-3.415348468712526425e-02,1.046911547910377157e-19,-6.825337055244542640e-19,2.574151689953304391e-19
1.000000000000000021e-02,8.694366162787041663e-01,0.000000000000000000e+00,8.357406489789552806e-01,3.369596729974886490e-02,-4.227011009788055482e-19,1.727831543723630792e-01,-3.056171169085022780e-03,-8.176996247895778058e-01,1.319294016314574540e-02,1.773780569975586668e-02,-3.169117125844268107e-02,5.746686113975590510e-20,-7.094346930275115494e-19,4.432944270396070434e-19
1.499999999999999944e-02,8.088659216633948823e-01,0.000000000000000000e+00,7.775171574290521415e-01,3.134876423434276860e-02,2.831396641363510971e-19,1.608441518904715761e-01,-2.408738441503128873e-03,-7.607128354473500220e-01,1.226782932296086384e-02,1.650727605898693467e-02,-2.948487301428236174e-02,6.187216109315365320e-21,3.022642286502856458e-19,-2.877673696464569149e-19
2.000000000000000042e-02,7.525144057637764838e-01,0.000000000000000000e+00,7.233490000824103205e-01,2.916540568136610778e-02,-7.582672645313184667e-19,1.497094871852885090e-01,-1.925751753449671646e-03,-7.077008284425003737e-01,1.140861883850626153e-02,1.536026589269284121e-02,-2.743231196164026137e-02,-2.916453885380227982e-20,-7.370216265566246388e-19,7.680767022873585782e-19
2.500000000000000139e-02,7.000884877314789145e-01,0.000000000000000000e+00,6.729545109177426099e-01,2.713397681373632200e-02,5.967046987060318501e-18,1.393309822553837340e-01,-1.563114612857364680e-03,-6.583859553446799184e-01,1.061051181284181251e-02,1.429232644480448768e-02,-2.552230922512745137e-02,7.332081254475568040e-19,-1.587752208009857639e-19,-5.940903561174323873e-18
2.999999999999999889e-02,6.513147728234900402e-01,0.000000000000000000e+00,6.260708328788238131e-01,2.524393994466617164e-02,-1.306907759623870031e-19,1.296613449104771221e-01,-1.288593134586816938e-03,-6.125095867007498418e-01,9.868910679624065194e-03,1.329818581175615071e-02,-2.374505085820120473e-02,-8.187865591605847522e-20,1.342638041715141103e-19,1.166149290217679738e-19
3.500000000000000333e-02,6.059388853919297491e-01,0.000000000000000000e+00,5.824534037241675399e-01,2.348548166776215015e-02,7.970402784636689118e-17,1.206550930600694266e-01,-1.078758486726171927e-03,-5.698313975539816001e-01,9.179630428445764365e-03,1.237286852714486809e-02,-2.209137764177090957e-02,1.565714858683763731e-17,-3.872352936345867373e-19,-7.815191281105858948e-17
4.000000000000000083e-02,5.637241527978691380e-01,0.000000000000000000e+00,5.418746907466744922e-01,2.184946205119463192e-02,-1.270181515151829332e-18,1.122688393410434249e-01,-9.165704251189948177e-04,-5.301280174186282501e-01,8.538845911053629875e-03,1.151170004754956469e-02,-2.055274403059263039e-02,-1.650075720944163304e-19,-7.338648985944129115e-19,1.262783928534746013e-18
4.499999999999999833e-02,5.244503773142824565e-01,0.000000000000000000e+00,5.041230068099301631e-01,2.032737050435227608e-02,1.031968938424538650e-18,1.044614406364992171e-01,-7.896237847326214795e-04,-4.931917909829435231e-01,7.943047992759593237e-03,1.071029840517153005e-02,-1.912118209648538264e-02,-1.504278534489881776e-19,1.054773720196509106e-19,-1.084323062137344973e-18
