Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.499999999999999556e-01,5.000000000000000278e-02,0.000000000000000000e+00,3.806775381835573735e-01,0.000000000000000000e+00,8.703933661985862047e-01,2.003565990439775887e-02,0.000000000000000000e+00,4.581017716834664966e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.661802628137946547e-01,0.000000000000000000e+00,9.194024670703450086e-01,4.677779574344964608e-02,1.810770030085723752e-20,3.692855686088340472e-01,8.902358952475744949e-04,8.419797887164687245e-01,1.049056879275694909e-02,1.491204453233198465e-03,4.646793464287193171e-02,-1.544121509596314602e-19,1.559722373516348241e-19,8.729794565256204131e-20
1.000000000000000021e-02,9.351324756146844885e-01,0.000000000000000000e+00,8.898624113829336491e-01,4.527006423175086031e-02,3.508455999135120531e-20,3.571036324833980480e-01,-4.485176061276214578e-04,8.150659077538745523e-01,1.010565865694904378e-02,1.441598691575440676e-03,4.499065052843943119e-02,-2.666009105305524246e-19,3.093335341794681107e-19,1.548946896032399464e-19
1.499999999999999944e-02,9.050925168511877450e-01,0.000000000000000000e+00,8.612713908948314012e-01,4.382112595635632990e-02,1.298434189523235368e-19,3.453917743606667590e-01,-1.403856383305469597e-03,7.889822666926662453e-01,9.795324434948321501e-03,1.385727405462282682e-03,4.354492019219470544e-02,-1.415147981737111613e-19,6.339395463763107544e-19,2.036122515088012601e-19
2.000000000000000042e-02,8.760159238777627255e-01,0.000000000000000000e+00,8.335986423990144889e-01,4.241728147874821581e-02,6.652095643508221282e-20,3.341206369327513470e-01,-2.065570548471637111e-03,7.637081284963744832e-01,9.491439090411715393e-03,1.334178392761239213e-03,4.214558745807830270e-02,-4.484669649713497711e-19,5.609617386621684109e-19,2.687476925713420581e-19
2.500000000000000139e-02,8.478721755311851016e-01,0.000000000000000000e+00,8.068147664907739935e-01,4.105740904041106643e-02,-2.456466153880418028e-19,3.232586445307042422e-01,-2.514299798382695680e-03,7.392252148931626188e-01,9.194377363283883983e-03,1.286190400907679223e-03,4.079126407370204516e-02,3.626946797468179090e-19,2.127946824508781822e-19,-4.267426853666838191e-19
2.999999999999999889e-02,8.206316844438308333e-01,0.000000000000000000e+00,7.808912812481411114e-01,3.974040319568966639e-02,1.982557978696195767e-19,3.127799057670270222e-01,-2.808891268882370354e-03,7.155137629150610801e-01,8.904714785886322370e-03,1.241132850750255876e-03,3.948049177243725255e-02,-2.638158505816074806e-19,1.078535079452187524e-18,3.317715733181046476e-19
3.500000000000000333e-02,7.942657097146925693e-01,0.000000000000000000e+00,7.558005985552460615e-01,3.846511115944654946e-02,-2.807144446144303368e-19,3.026628178209354036e-01,-2.992196237989083654e-03,6.925531094893249140e-01,8.622795648236127042e-03,1.198534953050123426e-03,3.821186175522327255e-02,4.444002926170097737e-19,-1.477068270929822591e-19,-5.007528189797370706e-19
4.000000000000000083e-02,7.687463574442927605e-01,0.000000000000000000e+00,7.315160011690688968e-01,3.723035627522391228e-02,1.196904686314343683e-19,2.928889914453773335e-01,-3.095409196866914618e-03,6.703221365694640443e-01,8.348795323776499536e-03,1.158043202172815041e-03,3.698401304619383656e-02,-6.802117122957993599e-19,8.898085249455865793e-19,4.281366101258034450e-19
4.499999999999999833e-02,7.440465742610253841e-01,0.000000000000000000e+00,7.080116189606138200e-01,3.603495530041161965e-02,-1.132942393689672607e-19,2.834424643191836846e-01,-3.141230798174274134e-03,6.487995892538005460e-01,8.082768492988390285e-03,1.119389901491639732e-03,3.579563026754971344e-02,8.362654852472181423e-19,1.025269254215117346e-19,-4.894074680885358316e-19
