Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
0.0,400.0,13.5576405705,0.136881511725,13.5576405705,0.136881511725,13.6359562965,13.6359562965,-0.0783157259858,-0.0783157259858
-87.0,400.0,14.1074569062,0.158652857018,14.6715638313,0.166158128735,13.8267360443,14.3775631181,0.280720861919,0.294000713193
-175.0,400.0,13.1225128776,0.147790462416,15.2164266142,0.176078480613,13.1193169465,15.2126189619,0.00319593106975,0.00380765225107
-262.0,400.0,11.9630313223,0.135361061303,16.1589599165,0.193434340629,11.9261526937,16.1062594343,0.0368786286088,0.0527004822476
-350.0,400.0,10.5133449487,0.118717193756,16.8913556995,0.209610045225,10.6037359614,17.0509523313,-0.0903910126946,-0.159596631789
-437.0,400.0,9.44204972247,0.109311466411,18.1062748143,0.239780850343,9.38790727007,17.9875102994,0.0541424524011,0.118764514855
-525.0,400.0,8.33786210397,0.0996198416722,18.9407771741,0.271230584553,8.32032868054,18.8930396892,0.0175334234333,0.0477374848947
-612.0,400.0,7.4007536622,0.0896941636716,19.6152696066,0.29965923141,7.42765024716,19.7051284073,-0.0268965849618,-0.0898588006988
-700.0,400.0,6.76581939989,0.100214290616,20.8010654099,0.407120555627,6.66942402469,20.4094591981,0.0963953752035,0.391606211764
-787.0,400.0,5.97501663364,0.0820108308552,20.6545833897,0.399479370205,6.04019004363,20.9720467358,-0.065173409994,-0.317463346085
-875.0,400.0,5.58554252288,0.0869875441959,21.8678051388,0.503236534977,5.50498582033,21.4017720276,0.0805567025479,0.466033111225
-962.0,400.0,5.11065543161,0.0873807282488,22.0449705753,0.592793044958,5.05937977013,21.6971152059,0.0512756614814,0.347855369381
-1050.0,400.0,4.66466172203,0.0859651665711,21.7656756206,0.678318892475,4.67913889746,21.8799095829,-0.0144771754289,-0.114233962369
87.0,400.0,12.5459695426,0.136591349495,13.0362083561,0.143052974022,12.4977735433,12.9857323848,0.0481959993159,0.0504759713086
175.0,400.0,10.8282758836,0.111636550099,12.4830583206,0.133004483516,10.7749101596,12.4194780635,0.053365723976,0.0635802570807
262.0,400.0,8.94677438975,0.108891553726,11.8486533535,0.155608752563,9.01234918379,11.9423613735,-0.0655747940393,-0.093708020052
350.0,400.0,7.50968482644,0.0954241434121,11.5880182961,0.168483253212,7.47807349738,11.5322045433,0.0316113290642,0.055813752879
437.0,400.0,6.30968349973,0.0948229200115,11.2352533091,0.207999408834,6.28732596878,11.1862108073,0.022357530953,0.0490425017565
525.0,400.0,5.37159863553,0.0915088614576,10.8646614026,0.249147173578,5.37925141191,10.885497282,-0.00765277638308,-0.0208358794493
612.0,400.0,4.76106202675,0.0970405979633,10.7963238217,0.324202933736,4.71060489955,10.6277516054,0.0504571272021,0.16857221627
