Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.000000000000000000e+00,0.000000000000000000e+00,9.965540849112699551e-01,3.445915088729999392e-03,0.000000000000000000e+00,2.185075519016292378e-01,0.000000000000000000e+00,-9.723037045672999756e-01,7.555620728465718607e-04,0.000000000000000000e+00,-3.362061384450449296e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.782882386388939144e-01,0.000000000000000000e+00,9.754474832809272300e-01,2.840755357966634129e-03,-1.540694938716866881e-21,2.139056068160578861e-01,-1.963880329620195655e-04,-9.517048832066511421e-01,1.768099368258944796e-03,3.701189764429648507e-04,-2.514258950423383342e-03,3.955982546726622701e-21,-3.285654253416069095e-20,2.468156693385417777e-21,5.000000000000000104e-03
9.574898212980084145e-01,0.000000000000000000e+00,9.547094602345767012e-01,2.780361063431708527e-03,-1.038358821576955223e-21,2.093585750373598842e-01,-1.874777357338705498e-04,-9.314714924409567276e-01,1.730507561482332252e-03,3.622511055079043456e-04,-2.460806426268981762e-03,3.946681263029705623e-21,-3.250679556847353654e-20,1.951201437632188164e-21,1.000000000000000021e-02
9.371335786248347066e-01,0.000000000000000000e+00,9.344123277311575659e-01,2.721250893677100782e-03,-5.088441707501187812e-21,2.049081693688008243e-01,-1.791005852145741368e-04,-9.116682735802094095e-01,1.693714801240894406e-03,3.545503348230430148e-04,-2.408490483295864810e-03,-6.227068369844126850e-21,-1.449284068741321635e-20,3.815933115338309985e-21,1.499999999999999944e-02
9.172101098417049236e-01,0.000000000000000000e+00,9.145467124592385755e-01,2.663397382466358137e-03,-8.394262236725863819e-23,2.005523387330198637e-01,-1.712203515829439145e-04,-8.922860804740228025e-01,1.657704411707805296e-03,3.470132324011745506e-04,-2.357286717816248819e-03,3.925111770722503831e-21,-3.179840699841462308e-20,9.681336425618274289e-22,2.000000000000000042e-02
8.977102141736067464e-01,0.000000000000000000e+00,8.951034403586205501e-01,2.606773814986160752e-03,1.046709286777118072e-20,1.962890754140768357e-01,-1.638033237903558184e-04,-8.733159614481097455e-01,1.622459748328585220e-03,3.396363222992641938e-04,-2.307171489278953078e-03,9.190225445654389917e-22,4.992161999702724593e-20,-1.052162070360545852e-20,2.500000000000000139e-02
8.786248864540356918e-01,0.000000000000000000e+00,8.760735324097819188e-01,2.551354044253818960e-03,-9.219364099486331373e-21,1.921164141659255642e-01,-1.568181879541811921e-04,-8.547491551890652461e-01,1.587964521237077457e-03,3.324162022059776937e-04,-2.258121659416041389e-03,-6.856933318668122242e-21,-1.396530666224529911e-20,7.908334818115772887e-21,2.999999999999999889e-02
8.599453129663134909e-01,0.000000000000000000e+00,8.574482004872601149e-01,2.497112479053379547e-03,-1.473060831611945678e-20,1.880324313250434365e-01,-1.502358543901422406e-04,-8.365770866937477512e-01,1.554202787653329032e-03,3.253495418985419946e-04,-2.210114581586474294e-03,-1.714338269623255325e-20,-4.877424190373157115e-20,1.124534366682897862e-20,3.500000000000000333e-02
8.416628673732080568e-01,0.000000000000000000e+00,8.392188433010806525e-01,2.444024072127385597e-03,1.635864865677508696e-21,1.840352439407705321e-01,-1.440292971791715159e-04,-8.187913633049223039e-01,1.521158944449053137e-03,3.184330817273663757e-04,-2.163128090344136958e-03,3.872033047044246011e-21,-3.035821897647323630e-20,-8.064963123953887557e-22,4.000000000000000083e-02
8.237691067333094974e-01,0.000000000000000000e+00,8.213770424246877866e-01,2.392064308621717761e-03,7.185187116418345208e-21,1.801230089231408704e-01,-1.381734053603726894e-04,-8.013837708316333686e-01,1.488817720875447795e-03,3.116636311323358471e-04,-2.117140491228772063e-03,-3.211696582543445734e-21,-2.148012773670335072e-20,-8.086164325497259234e-21,4.499999999999999833e-02
