Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.000000000000000000e+00,0.000000000000000000e+00,9.965540849112700661e-01,3.445915088730000259e-03,0.000000000000000000e+00,2.861221500150974428e-01,0.000000000000000000e+00,9.545963332341460550e-01,9.893618910253917237e-04,0.000000000000000000e+00,3.300832296152554374e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.856373593645765263e-01,0.000000000000000000e+00,9.822839736792177145e-01,3.353385685358828243e-03,4.261121907275209607e-23,2.820362365077797584e-01,5.088974685405090066e-05,9.409236772343779753e-01,5.976828329406254229e-04,2.301625926048761505e-05,3.321634281892307632e-03,-8.132712662780131065e-22,-7.252113132746125536e-23,2.882467678780347510e-22,5.000000000000000104e-03
9.715235484245702269e-01,0.000000000000000000e+00,9.682181808643698373e-01,3.305367560200391311e-03,6.811819798464204699e-23,2.779968477071276256e-01,4.375570356312858436e-05,9.274503752417040392e-01,5.891275021930523874e-04,2.268573561766472376e-05,3.274069895179229899e-03,-3.853462636289176268e-22,-5.771281164533364953e-22,1.866124598495451626e-22,1.000000000000000021e-02
9.576118398374261487e-01,0.000000000000000000e+00,9.543538028391405081e-01,3.258036998285588487e-03,-1.186487932615879444e-22,2.740153571602187976e-01,3.718788734534068035e-05,9.141699869991689598e-01,5.806945594311854926e-04,2.236000649644762225e-05,3.227186608972026829e-03,1.053588925969839605e-21,-1.081057588081277764e-21,-4.396571133929466728e-22,1.499999999999999944e-02
9.438993395934862640e-01,0.000000000000000000e+00,9.406879554497623586e-01,3.211384143723914567e-03,1.169814473508072811e-22,2.700909317174152724e-01,3.114458342230815751e-05,9.010797513054550345e-01,5.723821506508255507e-04,2.203900549556343653e-05,3.180974689882928169e-03,4.223045800405478459e-22,-1.528156254947192787e-21,-4.454610852880438494e-24,2.000000000000000042e-02
9.303831951371049902e-01,0.000000000000000000e+00,9.272177958419934862e-01,3.165399295111520454e-03,4.305209854756348589e-22,2.662227504512217346e-01,2.558709240658202426e-05,8.881769464106700207e-01,5.641885659061347509e-04,2.172266028442316571e-05,3.135424522622270484e-03,-7.281542344887198854e-21,6.781617153866008556e-21,2.631948091973875532e-21,2.500000000000000139e-02
9.170605947593654106e-01,0.000000000000000000e+00,9.139405218696218247e-01,3.120072889743535569e-03,-2.477594964498316849e-22,2.624100044636029638e-01,2.047952879071311937e-05,8.754588894566043278e-01,5.561121185744153598e-04,2.141089990358133695e-05,3.090526629704990966e-03,8.836070504472431012e-23,-2.234621649077694905e-21,-2.851338138338757631e-22,2.999999999999999889e-02
9.039287670135265351e-01,0.000000000000000000e+00,9.008533715118789420e-01,3.075395501647631286e-03,8.155112259088955573e-22,2.586518966939538311e-01,1.578861692905054819e-05,8.629229359260967014e-01,5.481511451070397506e-04,2.110365472112082886e-05,3.046271669472414272e-03,-6.552475118907276906e-21,5.854670127151753591e-21,2.815335884758200700e-21,3.500000000000000333e-02
8.909849801380298473e-01,0.000000000000000000e+00,8.879536222983922533e-01,3.031357839637647319e-03,2.065205476096576695e-22,2.549476417310261311e-01,1.148350180352746702e-05,8.505664790990821178e-01,5.403040047767431516e-04,2.080085638925080165e-05,3.002650434136071647e-03,1.857754023952725566e-21,-3.213245997663201649e-21,-3.412287150637300302e-22,4.000000000000000083e-02
8.782265414887261423e-01,0.000000000000000000e+00,8.752385907433269940e-01,2.987950745399176912e-03,1.119606820895067618e-21,2.512964656291599708e-01,7.535573501907335571e-06,8.383869495169435915e-01,5.325690794234483848e-04,2.050243780754293629e-05,2.959653847855325901e-03,-6.716783308342135667e-20,-2.283700672271817607e-19,2.130110168729680056e-20,4.499999999999999833e-02
8.656507969784382750e-01,0.000000000000000000e+00,8.627056317868404545e-01,2.945165191597856960e-03,8.202516934818183137e-22,2.476976057281561061e-01,3.918304415485744446e-06,8.263818144534060828e-01,5.249447731979587370e-04,2.020833308487368513e-05,2.917272964839339768e-03,-1.082516460620791279e-20,1.315139875758188373e-20,4.100942367887785302e-21,5.000000000000000278e-02
8.532551305247577655e-01,0.000000000000000000e+00,8.503521382447420951e-01,2.902992280015647027e-03,-4.088965646340093041e-22,2.441503104769388588e-01,6.070982340623126434e-07,8.145485773928611284e-01,5.174295123050920344e-04,1.991847750206662240e-05,2.875498967478425268e-03,-9.334399375978091528e-21,5.116952152456102186e-21,2.370940258165732778e-21,5.500000000000000028e-02
8.410369635064847138e-01,0.000000000000000000e+00,8.381755402667684374e-01,2.861423239716233066e-03,-4.739959839663656824e-22,2.406538392610176880e-01,-2.420850116193274998e-06,8.028847775165467437e-01,5.100217447460618459e-04,1.963280748157691480e-05,2.834323164506030029e-03,-1.534426261537228210e-21,-4.149524791267638120e-21,-3.491454125917278952e-23,5.999999999999999778e-02
8.289937542263964287e-01,0.000000000000000000e+00,8.261733048011697944e-01,2.820449425226652547e-03,-1.620792002977064992e-21,2.372074622329955473e-01,-5.186684384951793911e-06,7.913879891944015643e-01,5.027199400588918364e-04,1.935126055369868790e-05,2.793736989178242144e-03,2.282156423536820859e-22,-1.140219974176961601e-20,-1.760434628867809030e-21,6.500000000000000222e-02
8.171229973829842175e-01,0.000000000000000000e+00,8.143429350682298562e-01,2.780062314754391199e-03,1.493890410560388629e-21,2.338104601467823618e-01,-7.710007495559212485e-06,7.800558214851364136e-01,4.955225890608024996e-04,1.907377532732000417e-05,2.753731997489738091e-03,-7.889049744116844028e-21,1.055166045633068857e-20,3.924145039113272867e-21,7.000000000000000666e-02
8.054222235492157767e-01,0.000000000000000000e+00,8.026819700407921143e-01,2.740253508423620699e-03,1.897771579170116684e-21,2.304621241948811017e-01,-1.000899331051001960e-05,7.688859176426980913e-01,4.884282035890949707e-04,1.880029145985619515e-05,2.714299866410163544e-03,-3.585187734676178890e-21,8.120723539729807748e-22,3.055777128769148462e-21,7.499999999999999722e-02
7.938889986588958392e-01,0.000000000000000000e+00,7.911879839323582297e-01,2.701014726537596423e-03,3.559484381820510566e-22,2.271617558488312483e-01,-1.210049029725909751e-05,7.578759546296914840e-01,4.814353162430754559e-04,1.853074963133197808e-05,2.675432392147507766e-03,4.102880145981936115e-21,-5.829602436003268585e-21,-8.581669445126207590e-22,8.000000000000000167e-02
