Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.000000000000000000e+00,0.000000000000000000e+00,9.965540849112700661e-01,3.445915088729999826e-03,0.000000000000000000e+00,3.010710270166869762e-01,0.000000000000000000e+00,-9.499875161518998024e-01,1.041052573547587888e-03,0.000000000000000000e+00,-3.284895787973649787e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.637150732345421966e-01,0.000000000000000000e+00,9.618008166666501824e-01,1.914256567892007321e-03,-8.799534948647601531e-21,2.906321340422142185e-01,-3.018699100601337712e-04,-9.168390140199875749e-01,1.992727995646923107e-03,7.119050232731896719e-04,-1.376552339744206146e-03,-2.010955775248198028e-20,-1.213018110678522409e-20,2.857729440487755302e-21,5.000000000000000104e-03
9.298146169376744208e-01,0.000000000000000000e+00,9.279676976191144622e-01,1.846919318559935626e-03,-5.257470818402361217e-21,2.804093843598413627e-01,-2.856195915722225002e-04,-8.845872646807830808e-01,1.922627775414385148e-03,6.868636976433829637e-04,-1.328130581766385132e-03,-1.789131078375827480e-20,-1.258576781752059252e-20,-1.549507645704924274e-22,1.000000000000000021e-02
8.971066720602685063e-01,0.000000000000000000e+00,8.953247208846903948e-01,1.781951175578097134e-03,-2.033711999060396235e-20,2.705461829594419387e-01,-2.703475213438839083e-04,-8.534700477379697503e-01,1.854993339031044217e-03,6.627029482905945259e-04,-1.281412600425115879e-03,-4.359612676205356938e-21,-6.600599297170082880e-20,1.995235370347346384e-20,1.499999999999999944e-02
8.655492894666330095e-01,0.000000000000000000e+00,8.638300211068775658e-01,1.719268359755484876e-03,1.325796225816698585e-21,2.610298861412786997e-01,-2.559900124268355958e-04,-8.234474527298549784e-01,1.789738246106140161e-03,6.393920293453813969e-04,-1.236337904612009979e-03,-1.376540264297011663e-20,-1.336956311562968225e-20,-5.753329872958957700e-21,2.000000000000000042e-02
8.351019960087098237e-01,0.000000000000000000e+00,8.334432055248114368e-01,1.658790483898407936e-03,5.934300900574674572e-21,2.518482946325750760e-01,-2.424876422534992689e-04,-7.944809731259477870e-01,1.726778786034938087e-03,6.169010514050748527e-04,-1.192848696358595395e-03,3.275358898756867373e-22,-1.760935649921837568e-20,-6.121385952908443673e-21,2.500000000000000139e-02
8.057257422557814186e-01,0.000000000000000000e+00,8.041253022674449413e-01,1.600439988336450816e-03,-3.457725031087132903e-20,2.429896380226447550e-01,-2.297850466235353646e-04,-7.665334570194551889e-01,1.666034193814482740e-03,5.952011761251163992e-04,-1.150889210296286887e-03,-8.968638542512699072e-21,-5.559382650311833309e-20,3.342981069267502071e-20,2.999999999999999889e-02
7.773828524128889583e-01,0.000000000000000000e+00,7.758387103714123878e-01,1.544142041476591776e-03,5.194737721887653673e-20,2.344425596964488379e-01,-2.178306348100965449e-04,-7.395690594699894094e-01,1.607426546359944173e-03,5.742645792696290117e-04,-1.110405642195386568e-03,2.465053919696792461e-20,5.796632615470317303e-20,-4.668146376805748371e-20,3.500000000000000333e-02
7.500369759999916397e-01,0.000000000000000000e+00,7.485471515561419320e-01,1.489824443849653048e-03,1.266443776342740794e-20,2.261961022964440460e-01,-2.065763249518427595e-04,-7.135531965222353667e-01,1.550880662464817735e-03,5.540644150665809857e-04,-1.071346080012795582e-03,-6.642942857247114110e-21,-1.449566208445057971e-20,-1.539051257633039424e-20,4.000000000000000083e-02
7.236530412325957728e-01,0.000000000000000000e+00,7.222156236970525001e-01,1.437417535543221827e-03,2.140336081438230193e-20,2.182396936950388167e-01,-1.959772982786050057e-04,-6.884525008441162441e-01,1.496324006305220717e-03,5.345747818045319287e-04,-1.033660437368988730e-03,2.453045270370146417e-20,-4.819064946529022383e-20,-1.467829610877244005e-20,4.499999999999999833e-02
6.981972100402310533e-01,0.000000000000000000e+00,6.968103559333548302e-01,1.386854106876244481e-03,3.205403406050746386e-21,2.105631334586632042e-01,-1.859917708162742145e-04,-6.642347789238866040e-01,1.443686594320242123e-03,5.157706886501277300e-04,-9.973003893556263086e-04,2.470117736653210784e-22,-1.363324277748543458e-20,-3.284242915468861762e-21,5.000000000000000278e-02
6.736368346691342657e-01,0.000000000000000000e+00,6.722987653569104660e-01,1.338069312223763227e-03,-3.232364068348296062e-20,2.031565797874338719e-01,-1.765807813209736518e-04,-6.408689697750559189e-01,1.392900905386916348e-03,4.976280236219659961e-04,-9.622193106035846792e-04,-2.099623706838534969e-20,-8.390023027229433091e-21,2.725393446172884302e-20,5.500000000000000028e-02
6.499404158102550788e-01,0.000000000000000000e+00,6.486494152233867050e-01,1.291000586868322215e-03,-5.695324732273335859e-20,1.960105369128228303e-01,-1.677079942779683471e-04,-6.183251050930792525e-01,1.343901794151405003e-03,4.801235226945459547e-04,-9.283722155257480811e-04,-1.625532749287370180e-20,-3.876317311703017069e-20,5.459333122159364374e-20,5.999999999999999778e-02
6.270775622008579742e-01,0.000000000000000000e+00,6.258319746340811340e-01,1.245587566776813239e-03,2.845192879113951966e-20,1.891158429378681505e-01,-1.593395168881922010e-04,-5.965742708145544970e-01,1.296626407417373218e-03,4.632347399848669241e-04,-8.957157006597523839e-04,-2.967700794553004084e-21,-5.317795104331544126e-21,-3.078711466123352677e-20,6.500000000000000222e-02
6.050189516463591044e-01,0.000000000000000000e+00,6.038171796351635701e-01,1.201772011195490972e-03,9.161391658046264268e-20,1.824636581039770222e-01,-1.514437290366202370e-04,-5.755885700281208051e-01,1.251014103469550148e-03,4.469400189901364491e-04,-8.642078890368161447e-04,3.294096616054693370e-20,3.656585164663349017e-20,-8.566497023008256843e-20,7.000000000000000666e-02
5.837362934147369842e-01,0.000000000000000000e+00,5.825767956867646813e-01,1.159497727972286620e-03,-1.258937497802229463e-19,1.760454534700652551e-01,-1.439911253186239109e-04,-5.553410871916726332e-01,1.207006374250096676e-03,4.312184648328506813e-04,-8.338083765074438304e-04,-3.895535454051746171e-20,-3.938192391694144451e-20,1.197190490140929737e-19,7.499999999999999722e-02
5.632022919523969051e-01,0.000000000000000000e+00,5.620835814508952089e-01,1.118710501501709491e-03,2.925530689972046011e-20,1.698529999887377628e-01,-1.369541682566949303e-04,-5.358058536072202171e-01,1.164546770267579348e-03,4.160499174812011883e-04,-8.044781799522490295e-04,3.867881544734566308e-21,-1.542238001677350553e-20,-2.946353299522901884e-20,8.000000000000000167e-02
5.433906118774832761e-01,0.000000000000000000e+00,5.423112538542781413e-01,1.079358023205108721e-03,2.462356289989875637e-21,1.638783579663479206e-01,-1.303071519094191235e-04,-5.169578141114974379e-01,1.123580828151661288e-03,4.014149259138937364e-04,-7.761796873139356883e-04,1.128975620465529178e-20,-6.932690209472265450e-21,9.949049434204215040e-22,8.500000000000000611e-02
5.242758442027748433e-01,0.000000000000000000e+00,5.232344543783236102e-01,1.041389824451239687e-03,4.200844916707305239e-20,1.581138668925960167e-01,-1.240260751286721447e-04,-4.987727949367503633e-01,1.084056000753626887e-03,3.872947231901026333e-04,-7.488766093823723529e-04,2.440810861646897538e-20,-3.186660060207616630e-20,-3.633217984731925191e-20,8.999999999999999667e-02
5.058334737498891842e-01,0.000000000000000000e+00,5.048287165380421770e-01,1.004757211846968356e-03,3.318713367338503881e-20,1.525521356282192043e-01,-1.180885237761785826e-04,-4.812274727052563428e-01,1.045921589721778792e-03,3.736712023949611498e-04,-7.225339332816453543e-04,9.182283626017629754e-21,-1.064301301736758723e-20,-3.190384457875170616e-20,9.500000000000000111e-02
4.880398477065809870e-01,0.000000000000000000e+00,4.870704345017894954e-01,9.694132047914952007e-04,-6.576882867701636462e-22,1.471860329363213482e-01,-1.124735612578406239e-04,-4.642993445116897488e-01,1.009128680434045024e-03,3.605268934332962142e-04,-6.971178775845365350e-04,6.269856774691455319e-23,-7.873848825126928715e-21,7.097974020695680221e-22,1.000000000000000056e-01
4.708721452919353290e-01,0.000000000000000000e+00,4.699368328167026765e-01,9.353124752326730847e-04,-5.509741794447665248e-20,1.420086783468028357e-01,-1.071616267830809486e-04,-4.479666990598109022e-01,9.736300792304356487e-04,3.478449406360666356e-04,-6.725958490081659696e-04,-1.551721619988802801e-20,-3.026649331947467220e-20,5.288045563628115055e-20,1.049999999999999961e-01
4.543083484878282508e-01,0.000000000000000000e+00,4.534059371982852582e-01,9.024112895429797516e-04,-2.538116158219683855e-20,1.370134333414127492e-01,-1.021344407972550963e-04,-4.322085888138554877e-01,9.393802528545153966e-04,3.356090811563230947e-04,-6.489364006331068985e-04,-1.218389225769590383e-20,6.646181346263393111e-21,2.276396576982833253e-20,1.100000000000000006e-01
4.383272138009505214e-01,0.000000000000000000e+00,4.374565463485133865e-01,8.706674524371358151e-04,1.032005506518912353e-20,1.321938928487243203e-01,-9.737491707412384125e-05,-4.170048031306393677e-01,9.063352700248220300e-04,3.238036241224555431e-04,-6.261091915891990600e-04,2.652301435150993569e-20,1.302945830084190738e-20,-2.420223236879261157e-21,1.150000000000000050e-01
4.229082450162889861e-01,0.000000000000000000e+00,4.220682047634273792e-01,8.400402528616214125e-04,-8.323210633598912623e-20,1.275438770373041875e-01,-9.286708099600560131e-05,-4.023358423351470203e-01,8.744527450623628892e-04,3.124134305252030991e-04,-6.040849481583060584e-04,-2.493236124594747037e-20,-1.683125546150088152e-20,7.941039505888442294e-20,1.199999999999999956e-01
4.080316669118017048e-01,0.000000000000000000e+00,4.072211765000092187e-01,8.104904117924942829e-04,-6.695210234973181417e-20,1.230574233980054888e-01,-8.859599357746715564e-05,-3.881828927108004201e-01,8.436917835079845492e-04,3.014238938124314481e-04,-5.828354262482811094e-04,-1.749726145176930746e-20,-1.829748230809016304e-20,6.468871597775060706e-20,1.250000000000000000e-01
3.936783998947718799e-01,0.000000000000000000e+00,3.928964198629102955e-01,7.819800318615726699e-04,4.014320295506748397e-20,1.187287791035270268e-01,-8.454768082447745826e-05,-3.745278023667942269e-01,8.140129296448842108e-04,2.908209211640609476e-04,-5.623333751811424855e-04,8.220674636701281628e-21,1.802754095568946918e-21,-3.950564117165943618e-20,1.300000000000000044e-01
3.798300355321551081e-01,0.000000000000000000e+00,3.790755629833964524e-01,7.544725487586533821e-04,-6.353186332974771272e-20,1.145523936369354512e-01,-8.070906805027891549e-05,-3.613530579561444744e-01,7.853781158750622457e-04,2.805909154275148198e-04,-5.425525027567879889e-04,-2.044475705187810890e-20,-9.582938754046785828e-21,6.016670003422414085e-20,1.350000000000000089e-01
