Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.000000000000000000e+00,0.000000000000000000e+00,9.965540849112700661e-01,3.445915088729999826e-03,0.000000000000000000e+00,1.784860632046363915e-01,0.000000000000000000e+00,9.804400896510960806e-01,6.171745494170894708e-04,0.000000000000000000e+00,3.390195624781687251e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.866560749507634620e-01,0.000000000000000000e+00,9.832745290214485179e-01,3.381545929314969719e-03,-8.728544606788873513e-24,1.761150540201219805e-01,3.245790357344252629e-05,9.673739128312538460e-01,3.595664304644340288e-04,1.576268869106266988e-05,3.371665283205785898e-03,-2.870724915043158151e-22,-2.901879713465478548e-21,4.338865018755458860e-23,5.000000000000000104e-03
9.735083909736260699e-01,0.000000000000000000e+00,9.701719055485015231e-01,3.336485425124551159e-03,-1.073999006300691483e-23,1.737676937528013221e-01,2.759165458703878579e-05,9.544832711843174167e-01,3.547772051976644378e-04,1.555201220973846541e-05,3.326736051914221028e-03,-7.654380672964351095e-22,-6.609667019864268990e-21,1.284291081307371611e-22,1.000000000000000021e-02
9.605359064234613165e-01,0.000000000000000000e+00,9.572438810639720685e-01,3.292025359489192827e-03,6.526927952586762607e-23,1.714516524816892540e-01,2.311292475022810896e-05,9.417643966168481873e-01,3.500517130602228875e-04,1.534418440869125317e-05,3.282405525250944259e-03,-6.662918900140136753e-22,3.524823516725307965e-21,1.876383732839449130e-22,1.499999999999999944e-02
9.477362866765488558e-01,0.000000000000000000e+00,9.444881289495643539e-01,3.248157726984501892e-03,-1.460245841767662560e-23,1.691665100112797471e-01,1.899307698414495936e-05,9.292150007667642209e-01,3.453890382747948286e-04,1.513916891900110480e-05,3.238665732933045365e-03,-1.667783823926045136e-21,-1.360293711104663180e-20,2.887723915122702229e-22,2.000000000000000042e-02
9.351072282249370815e-01,0.000000000000000000e+00,9.319023535903799837e-01,3.204874634557146329e-03,1.230626914306189174e-22,1.669118519507970799e-01,1.520555331934616999e-05,9.168328257282027938e-01,3.407883548451485622e-04,1.493692514212920897e-05,3.195508802551176673e-03,-3.895997066739818447e-21,9.727186086018852802e-21,8.343394106167811740e-22,2.500000000000000139e-02
9.226464582559004146e-01,0.000000000000000000e+00,9.194842899616713083e-01,3.162168294229098474e-03,1.155841055097553409e-22,1.646872696242044631e-01,1.172573450856650458e-05,9.046156436478656193e-01,3.362488469754102002e-04,1.473741325013975209e-05,3.152926966641317677e-03,-3.494279543065875258e-22,6.889284767323928528e-21,1.810960550354274113e-22,2.999999999999999889e-02
9.103517342429116033e-01,0.000000000000000000e+00,9.072317032212051657e-01,3.120031021706488709e-03,1.860991437727197080e-22,1.624923599800198459e-01,8.530798849518810305e-06,8.925612563270997057e-01,3.317697089933776123e-04,1.454059415312685804e-05,3.110912561284717021e-03,-3.588455320861342873e-21,-2.450565505507349954e-20,8.424248802651371631e-22,3.500000000000000333e-02
8.982208435421756842e-01,0.000000000000000000e+00,8.951423883071725207e-01,3.078455235003180017e-03,-2.171447391532591424e-23,1.603267255033757055e-01,5.599591283581418203e-06,8.806674948292082528e-01,3.273501452696526591e-04,1.434642948019369588e-05,3.069458024723573184e-03,-3.269536309710330058e-21,-2.601372223954455044e-20,5.731375355558586855e-22,4.000000000000000083e-02
8.862516029944660367e-01,0.000000000000000000e+00,8.832141695413801008e-01,3.037433453085958916e-03,2.611897185179243228e-22,1.581899741301830697e-01,2.912502022449966338e-06,8.689322190917463384e-01,3.229893701346222049e-04,1.415488155110727279e-05,3.028555895999069259e-03,3.776711520753824614e-21,-3.500691430122288186e-21,-4.220560691478255332e-22,4.499999999999999833e-02
8.744418585318579629e-01,0.000000000000000000e+00,8.714449002373253483e-01,2.996958294532644021e-03,2.367635290459963928e-22,1.560817191632455359e-01,4.513540093028997884e-07,8.573533175434261411e-01,3.186866077919076686e-04,1.396591335691793568e-05,2.988198813603180990e-03,-5.895989043300148530e-21,1.804734632110814022e-20,1.314001282346145242e-21,5.000000000000000278e-02
8.627894847907803255e-01,0.000000000000000000e+00,8.598324623145674472e-01,2.957022476212857898e-03,-8.564494281185358269e-22,1.540015791904971454e-01,-1.800701428585119418e-06,8.459287067270339078e-01,3.144410922308141796e-04,1.377948853749830036e-05,2.948379514153709295e-03,8.478907406169063564e-21,-1.248120465219779272e-21,-2.414084250836256991e-21,5.500000000000000028e-02
8.512923847287304779e-01,0.000000000000000000e+00,8.483747659167489852e-01,2.917618811981509668e-03,2.043786604145145227e-22,1.519491780048178309e-01,-3.859281331798770475e-06,8.346563309257712948e-01,3.102520671357333979e-04,1.359557136142529915e-05,2.909090831082780312e-03,1.873949144724602021e-22,1.249219673498841446e-20,1.736230598410113266e-22,5.999999999999999778e-02
8.399484892475208575e-01,0.000000000000000000e+00,8.370697490361285187e-01,2.878740211392381756e-03,1.724329095930972491e-22,1.499241445258724381e-01,-5.738860818286706440e-06,8.235341617958460425e-01,3.061187857944052109e-04,1.341412670598599698e-05,2.870325693345987354e-03,-5.303518947852000210e-21,3.325808223952413773e-20,1.140756024123258470e-21,6.500000000000000222e-02
8.287557568205030645e-01,0.000000000000000000e+00,8.259153771420767454e-01,2.840379678426283114e-03,3.445704419475076138e-22,1.479261127234527962e-01,-7.452856262800497156e-06,8.125601980028169802e-01,3.020405110044296904e-04,1.323512004325140075e-05,2.832077124146665289e-03,-5.049036286655641251e-21,-4.373358846028475065e-20,1.269394942517995764e-21,7.000000000000000666e-02
8.177121731255280190e-01,0.000000000000000000e+00,8.149096428152901028e-01,2.802530310237862001e-03,6.356503934780896384e-22,1.459547215425816002e-01,-9.013702421767577850e-06,8.017324648634314155e-01,2.980165149786799398e-04,1.305851741846459659e-05,2.794338239679321472e-03,-7.757498510298474631e-21,-2.508111442938302182e-20,2.058326038394870867e-21,7.499999999999999722e-02
8.068157506818479652e-01,0.000000000000000000e+00,8.040505653859316704e-01,2.765185295916337306e-03,-3.370272996120837968e-23,1.440096148300017420e-01,-1.043292394393607371e-05,7.910490139911999785e-01,2.940460792493873360e-04,1.288428543673854977e-05,2.757102247887463151e-03,-5.766889321993027264e-21,-4.535278587400940686e-20,1.015587580836508930e-21,8.000000000000000167e-02
7.960645284933882682e-01,0.000000000000000000e+00,7.933361905781216583e-01,2.728337915266657119e-03,1.248216549798753687e-22,1.420904412624368340e-01,-1.172120167580669210e-05,7.805079229481051151e-01,2.901284945719305127e-04,1.271239124699011909e-05,2.720362447242237209e-03,-1.140473803789524316e-20,1.873806981460215753e-20,2.203070179625489491e-21,8.500000000000000611e-02
7.854565716948712639e-01,0.000000000000000000e+00,7.827645901572704012e-01,2.691981537600841856e-03,4.565743951788393232e-22,1.401968542759470249e-01,-1.288843414028474272e-05,7.701072948989973188e-01,2.862630608268942824e-04,1.254280252828901639e-05,2.684112225531736732e-03,7.689438122587231518e-21,-6.058306475801257168e-21,-9.357598387285149297e-22,8.999999999999999667e-02
7.749899712039912680e-01,0.000000000000000000e+00,7.723338615834418608e-01,2.656109620549359975e-03,-4.364048900607733023e-22,1.383285119969101529e-01,-1.394379454012654451e-05,7.598452582718272508e-01,2.824490869225409345e-04,1.237548747490287742e-05,2.648345058670599061e-03,6.376848741348910729e-21,-2.496377682102523527e-20,-1.604462852921414463e-21,9.500000000000000111e-02
