Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
dT5N3-mc,1,216,208,8,90.7497479528,0.436296865158,0.828121778113,0.821479141518,-170.613653601,-144.307078514,90.7497479528,527.988636119,0.660527717176
