Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.000281176287989071e+00,1.790485056162845895e-02,9.500000000000000666e-01,5.000000000000000278e-02,0.000000000000000000e+00,4.476424849396121730e-01,0.000000000000000000e+00,-8.379237469347011746e-01,2.356013078629537807e-02,0.000000000000000000e+00,-4.410124983866848397e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.369008937865443976e-01,2.036229347713211513e-02,8.856724401025272142e-01,3.893030810905841882e-02,-9.614772396645229964e-17,4.170647282690711499e-01,-5.975015402275834359e-03,-7.813275720486169140e-01,3.282447738318840930e-02,5.530046709078689261e-03,-2.660165935443764909e-02,-4.568418341251786812e-17,4.851709667113546154e-19,8.460215698891941841e-17
1.000000000000000021e-02,8.470856197174777558e-01,2.403601931699217431e-02,8.245659826953236626e-01,3.618750362771513268e-02,-1.835382267316684299e-16,3.885120271638571321e-01,-4.775733176174412620e-03,-7.273014955375102231e-01,3.063351251937661279e-02,5.202627743437688614e-03,-2.466246702677271294e-02,-8.684711825464953370e-17,3.722827048168163354e-19,1.616911515700098426e-16
1.499999999999999944e-02,7.815924721074013481e-01,1.706950916589124179e-02,7.676663310627425130e-01,3.369202159611094788e-02,1.301728691402443121e-19,3.618698091227114388e-01,-3.825521305242887086e-03,-6.770242710086369353e-01,2.851248952457473979e-02,4.852310854693351119e-03,-2.296631277500931628e-02,5.432509055446363130e-19,-6.081100503319076492e-19,1.426358425306418912e-19
2.000000000000000042e-02,7.571450714083829414e-01,1.988386534336354650e-02,7.146927496604327246e-01,3.136863104978552391e-02,-3.325959818971302645e-16,3.370219988722017446e-01,-3.103547831839743691e-03,-6.302396238975399578e-01,2.653921416044592238e-02,4.523640344444342619e-03,-2.138633710731460691e-02,-1.570495875801171408e-16,1.694358423894150603e-19,2.931819465170417995e-16
2.500000000000000139e-02,6.922855089216212177e-01,2.280734417752897439e-02,6.653744753309438487e-01,2.920515285715513665e-02,1.158307073730855745e-19,3.138563498215475867e-01,-2.551658034102318243e-03,-5.867005404902478904e-01,2.470360392700197971e-02,4.216027291756326359e-03,-1.991411823151327878e-02,5.783843255302322475e-19,1.161714454523033940e-18,1.776655993706367605e-19
2.999999999999999889e-02,6.868867171428190144e-01,1.684887967730950079e-02,6.194593326253431398e-01,2.719065919576057339e-02,7.578705057222377644e-20,2.922653197397070968e-01,-2.126536997865774003e-03,-5.461785677734086741e-01,2.299577009777843684e-02,3.928446694669377945e-03,-1.854254951377309890e-02,4.691729799697410382e-19,-5.810246454160448865e-19,1.647215048881068595e-19
3.500000000000000333e-02,6.085990649345550674e-01,1.925054785593837553e-02,5.767125299459138210e-01,2.531495074272791315e-02,6.071818528629462984e-19,2.721465452564341136e-01,-1.796148669339382763e-03,-5.084621950635554999e-01,2.140660477844098797e-02,3.659830004894694226e-03,-1.726493311756851015e-02,4.199196450060497238e-19,9.220786924584867100e-19,-4.640623783212028011e-19
4.000000000000000083e-02,5.658251832797835945e-01,2.009757052583080461e-02,5.369154650999128364e-01,2.356851057076430472e-02,-5.454075235852353301e-16,2.534030733143716740e-01,-1.536783042213565225e-03,-4.733553761498140999e-01,1.992770481337733171e-02,3.409099985250062595e-03,-1.607496838429197522e-02,-2.572684818889701495e-16,-1.430445055647609597e-19,4.809182772903997043e-16
4.499999999999999833e-02,5.289793865571427167e-01,1.820130382041532102e-02,4.998646115089626085e-01,2.194246266592614694e-02,2.062014678609315288e-18,2.359434220204782162e-01,-1.330875761418089630e-03,-4.406762340200004457e-01,1.855130316477223221e-02,3.175192968396591073e-03,-1.496674146181038723e-02,1.080162273834276093e-18,8.077872540216447807e-19,-1.760765732775715621e-18
5.000000000000000278e-02,4.894762877463349482e-01,1.942643676434870417e-02,4.653704803831364978e-01,2.042853185502832569e-02,-9.791676600130374484e-20,2.196815232786935579e-01,-1.165399857579433370e-03,-4.102559148678421308e-01,1.727021024796242601e-02,2.957073877758220875e-03,-1.393471121228334435e-02,3.619847824656340243e-19,8.391758794113633968e-19,3.043960696513791897e-19
5.500000000000000028e-02,4.574022033195357939e-01,2.285461091695739286e-02,4.332566538558672020e-01,1.901900540739766970e-02,-6.350638215872614736e-19,2.045365853028716097e-01,-1.030679421228747903e-03,-3.819375653545877269e-01,1.607776319284051625e-02,2.753746021454876562e-03,-1.297369278395829086e-02,-5.262875366389800290e-19,-8.747413569888503772e-20,4.388489658626830478e-19
5.999999999999999778e-02,4.144346311438856789e-01,1.957590572457250377e-02,4.033588843551744740e-01,1.770669648176126723e-02,3.282306465066385813e-21,1.904329026173770811e-01,-9.195144439097412874e-04,-3.555754130199254570e-01,1.496778146628886634e-02,2.564257120448370370e-03,-1.207883987665445483e-02,3.371561111867203735e-19,-4.866905817640630035e-19,1.763969678900926639e-19
6.500000000000000222e-02,3.972351210300046342e-01,1.735602341567425710e-02,3.755242557678526993e-01,1.648490950223045065e-02,9.563990223702183360e-19,1.772996334500869797e-01,-8.265351398056970623e-04,-3.310339341708582461e-01,1.393452766574642711e-02,2.387702642167927134e-03,-1.124562643180316776e-02,7.495666210902382426e-19,5.056666338879903298e-19,-6.838822845818465835e-19
