Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,9.670253949200415811e-01,2.073335907801467093e-02,9.500000000000001776e-01,5.000000000000001665e-02,0.000000000000000000e+00,4.988712759403035046e-01,0.000000000000000000e+00,-8.084722939233561778e-01,2.625638294422650426e-02,0.000000000000000000e+00,-4.255117336438717091e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.121817397153774154e-01,1.890712284617947214e-02,8.638198320702570321e-01,3.413223701794231013e-02,-7.282440757865742021e-17,4.532477415527109144e-01,-7.741010149106468050e-03,-7.353579903600790946e-01,3.355570861017979217e-02,7.296212934878950132e-03,-1.940158755655611855e-02,-3.806364725339520828e-17,2.584565444328694234e-19,6.208540144758518119e-17
1.000000000000000021e-02,8.335532505378697721e-01,1.887078742251453028e-02,7.835038128234559363e-01,3.087433733566199989e-02,-1.373477349888560252e-16,4.113713673788457759e-01,-6.167330054547507517e-03,-6.668221871110882049e-01,3.050015022704444592e-02,6.688872354510663233e-03,-1.745881920114433425e-02,-7.197020097671538719e-17,3.465265750357349876e-20,1.169817233804243013e-16
1.499999999999999944e-02,7.526928018390923736e-01,2.059708190077167572e-02,7.106396713379701247e-01,2.800520895054617321e-02,-3.615106302513879450e-19,3.733161864359033633e-01,-4.908225561081825533e-03,-6.046848719357222901e-01,2.765634381167852637e-02,6.078090769881958066e-03,-1.584221633086326658e-02,1.697835209060100088e-19,7.289676286209243686e-19,5.295607823110194488e-19
2.000000000000000042e-02,6.437289552209166654e-01,2.088545053455890393e-02,6.445512981033370004e-01,2.540284612010592150e-02,-2.419552906704555469e-16,3.387480427866779165e-01,-3.942136137396631997e-03,-5.483577708266250683e-01,2.507845247560467825e-02,5.520885600766005201e-03,-1.437499382024489021e-02,-1.269407876151747808e-16,-2.967697551976561768e-19,2.059815960326163661e-16
2.500000000000000139e-02,6.276865873959177611e-01,1.896318389223825701e-02,5.846088028744879095e-01,2.304195918580827923e-02,-1.772454631792967931e-18,3.073560620037392721e-01,-3.196962490382527795e-03,-4.972925540341218698e-01,2.274180456132414777e-02,5.013425250685917510e-03,-1.304265866261671708e-02,-1.697735751271590145e-18,-1.798240126365273296e-18,1.035137884188680119e-18
2.999999999999999889e-02,5.781554320448448747e-01,1.996897671111189446e-02,5.302407123017841561e-01,2.090022708647530300e-02,-8.403758216540096738e-19,2.788548105520324283e-01,-2.618452178970515770e-03,-4.509938365050228382e-01,2.062358228227690465e-02,4.551619738817104521e-03,-1.183306217966592633e-02,-1.949157868006335881e-19,6.118675407807049799e-19,8.672148057254706299e-19
3.500000000000000333e-02,4.833773193904799537e-01,2.189969999553974603e-02,4.809286748466787276e-01,1.895737341348452051e-02,5.370372347916482801e-19,2.529828408398243078e-01,-2.166064510894806158e-03,-4.090138536459571594e-01,1.870318486955642109e-02,4.131619039115988663e-03,-1.073509025358150397e-02,1.232404519619019829e-19,6.339910949600412940e-19,-5.550026326281376222e-19
4.000000000000000083e-02,4.319669174074286522e-01,1.971918449623815198e-02,4.362025277296346371e-01,1.719498047464772944e-02,-3.748995000906508950e-16,2.295011189524284734e-01,-1.809469466185404263e-03,-3.709476348858756767e-01,1.696200124638370596e-02,3.749829338429763043e-03,-9.738585113935008253e-03,-1.968003979027081332e-16,-6.521661929811910615e-19,3.190912804530705173e-16
4.499999999999999833e-02,3.976489789154739052e-01,2.021157933905893753e-02,3.956358200325173491e-01,1.559632334699501480e-02,1.778429223926060607e-18,2.081914291156883035e-01,-1.525941694776535625e-03,-3.364287276044836128e-01,1.538320602744743838e-02,3.402915420757114760e-03,-8.834276219930778731e-03,1.074040783788085815e-18,2.356554970144384086e-19,-1.427012001748130510e-18
5.000000000000000278e-02,3.974565224153012166e-01,2.083192134553019451e-02,3.588417509452186405e-01,1.414621761386174875e-02,-1.943819580951974835e-18,1.888548007896752035e-01,-1.298422868727612447e-03,-3.051253949142091471e-01,1.395157934110737886e-02,3.087796069144534139e-03,-8.013712522475438874e-03,-1.471906247394446620e-18,-1.159797186674655539e-18,1.375850307503122396e-18
