Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.034043436705469832e+00,1.705329663497142864e-02,9.499999999999997335e-01,5.000000000000000278e-02,0.000000000000000000e+00,1.291685277983456448e-01,0.000000000000000000e+00,9.411777151135739539e-01,6.798343568333981533e-03,0.000000000000000000e+00,4.953566921650390253e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.623616578733575899e-01,2.047346704721934516e-02,9.384325681536963559e-01,4.927657650659208327e-02,7.753699045130868272e-22,1.278262182409839742e-01,2.696248271127810354e-04,9.296860744479117367e-01,4.210504721328956097e-03,3.194853712744297604e-04,4.916062316619668887e-02,3.649076710451406351e-19,-3.006250782606415841e-19,-4.929779413268134402e-20
1.000000000000000021e-02,1.013264097133884878e+00,1.670280891181958466e-02,9.270171201053316601e-01,4.867670750446943112e-02,2.428144640570654495e-21,1.261915279185460426e-01,-6.805565802050128534e-05,9.183879689649234734e-01,4.145136683290990415e-03,3.149696317409344257e-04,4.856410239252926392e-02,7.253624475111405740e-19,-5.750229457946458272e-19,-9.709883754063255429e-20
1.499999999999999944e-02,9.513078881002209330e-01,1.865892808815141496e-02,9.157405670594065406e-01,4.808490275979694639e-02,2.465325982889451936e-21,1.245969503674652090e-01,-3.129976103689163509e-04,9.072245553075701796e-01,4.098213763180089293e-03,3.089139284759681082e-04,4.797319003453635877e-02,-7.201316867422927069e-19,-2.467403738705357707e-19,1.013203010970983284e-19
2.000000000000000042e-02,9.566945045020150973e-01,1.801314070543465901e-02,9.046011590146364467e-01,4.750021309256563518e-02,5.606518818475527509e-21,1.230382527397021336e-01,-4.868788021668126256e-04,8.961946479925441134e-01,4.050996440467355582e-03,3.035348002628727852e-04,4.738949985255826863e-02,1.333931058451744597e-18,-1.037943496321771197e-18,-1.774114659174645839e-19
2.500000000000000139e-02,9.054185808374033417e-01,1.528341206830142497e-02,8.935972351394407820e-01,4.692257025598464693e-02,6.055496752624491994e-22,1.215104448093845546e-01,-6.094008440294669364e-04,8.852972554856672893e-01,4.003623977996419517e-03,2.986703427110384878e-04,4.681294384745682269e-02,-2.636716996171155533e-18,4.185699036150543419e-19,3.624779033007975220e-19
2.999999999999999889e-02,9.578164793186160209e-01,2.026649355853954795e-02,8.827271530580977910e-01,4.635190667087969729e-02,2.618283617707624062e-21,1.200098449551786489e-01,-6.948356201351834228e-04,8.745312252869276159e-01,3.956299643018535914e-03,2.941898972650816091e-04,4.624342590991525198e-02,-1.243347094106248542e-18,-4.237767060560620414e-19,1.732814966886431088e-19
3.500000000000000333e-02,9.256237963000326641e-01,1.876724062479588964e-02,8.719892887916298463e-01,4.578815059038431751e-02,-1.492869149129309535e-20,1.185337324125018132e-01,-7.534995040349080258e-04,8.638952915961959356e-01,3.909169209447203169e-03,2.899987683826388989e-04,4.568085361432300956e-02,2.857544055446241300e-18,-2.604199319917823207e-18,-4.072419156581724419e-19
4.000000000000000083e-02,8.932594082638223298e-01,1.968651540565468511e-02,8.613820369704295876e-01,4.523122749579761709e-02,1.143125328758364877e-20,1.170800818143114957e-01,-7.928493518151715977e-04,8.533881119598342169e-01,3.862336122273781445e-03,2.860283607746021617e-04,4.512513754653255105e-02,2.192322144370234609e-18,-1.690572214654830945e-18,-2.893389089561576754e-19
4.499999999999999833e-02,9.066006552544306762e-01,1.711487659437878686e-02,8.509038109253331816e-01,4.468106114006669544e-02,6.865066587908362754e-21,1.156473711842527924e-01,-8.182749859887573484e-04,8.430082937139070642e-01,3.815873245993205848e-03,2.822289485568950677e-04,4.457619074475284437e-02,-1.037640984997681142e-17,-5.247526704782794554e-19,1.431002217524610084e-18
5.000000000000000278e-02,9.072853915830008109e-01,2.050540008358232510e-02,8.405530426895777563e-01,4.413757429901837837e-02,-1.770890223156589592e-21,1.142344431326340892e-01,-8.336720539401513193e-04,8.327544130358137675e-01,3.769831362824313092e-03,2.785644475483370656e-04,4.403392829151538124e-02,-4.110772498854284362e-18,6.507543621067591101e-19,5.623805978184085403e-19
5.500000000000000028e-02,8.593564260833318480e-01,2.071045962595266174e-02,8.303281829372569645e-01,4.360068931109212231e-02,-2.820270927989300874e-20,1.128404045116683380e-01,-8.418561256563231133e-04,8.226250286536196388e-01,3.724245315516659400e-03,2.750086363332136948e-04,4.349826701541915225e-02,3.927434314621079706e-18,-7.006477705700526444e-19,-5.674735745265255506e-19
5.999999999999999778e-02,8.831623182420496043e-01,1.998852646524766283e-02,8.202277008763531052e-01,4.307032846421202099e-02,2.852499001683698556e-21,1.114645538715366840e-01,-8.448620293055400261e-04,8.126186916941157135e-01,3.679138447473830759e-03,2.715424245917052700e-04,4.296912527226035700e-02,-1.851213376586825333e-18,-6.294021729761577373e-19,2.569423145731220345e-19
6.500000000000000222e-02,8.437746780305213079e-01,1.992553576979753591e-02,8.102500841100760409e-01,4.254641427222163874e-02,-1.598981004898144978e-20,1.101063290127765881e-01,-8.441602295822605868e-04,8.027339527408400288e-01,3.634525812076705355e-03,2.681518784552321144e-04,4.244642278360650361e-02,6.599188037731774063e-18,-2.922452103293697287e-18,-9.218213618031786015e-19
