Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.001335874111259239e+00,2.084207946484809351e-02,9.499999999999997335e-01,4.999999999999999584e-02,0.000000000000000000e+00,2.061936433756941800e-01,0.000000000000000000e+00,9.273533207097803821e-01,1.085229701977337945e-02,0.000000000000000000e+00,4.880806951104108005e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,1.019556463609368135e+00,1.845423550130569426e-02,9.355189172692301991e-01,4.902144584865440052e-02,1.143334886733200273e-20,2.033682319929289717e-01,4.477216354758599675e-04,9.131468187940918746e-01,7.243324606760001387e-03,3.827608911079151605e-04,4.860806022768104223e-02,8.281563008372352060e-20,1.732283864186400632e-19,-6.701194606921686137e-21
1.000000000000000021e-02,9.332430077489276554e-01,1.736663458407408309e-02,9.212851174518680297e-01,4.827461152667946592e-02,7.591318086247232506e-21,2.001748216228482757e-01,2.067100395729563802e-05,8.992754618687208712e-01,7.113096164769961739e-03,3.759343512674189836e-04,4.787194345998710410e-02,4.491944874525312392e-20,3.465895151631488924e-19,-2.210972417403240634e-21
1.499999999999999944e-02,9.523849889322510975e-01,1.972181811997121212e-02,9.072679952385084290e-01,4.754063033971041990e-02,-5.117110608488177877e-21,1.970548716443049631e-01,-2.896350931164895634e-04,8.856097403293121673e-01,7.009280189013615200e-03,3.673626073042153637e-04,4.714312099475725243e-02,-1.610169146643268553e-19,-4.841136228569754590e-19,3.055945190339807817e-20
2.000000000000000042e-02,9.150755537665196115e-01,2.082249953952773278e-02,8.934640976373201537e-01,4.681768440855503532e-02,4.087496866945658054e-23,1.940028716187559565e-01,-5.097423359110073290e-04,8.721473420853258496e-01,6.905971836747509286e-03,3.596918325134369136e-04,4.642549040651137299e-02,-2.086870287917479489e-20,6.381833478133106221e-19,4.681953471730402732e-21
2.500000000000000139e-02,9.370628184113584114e-01,1.960252643144545434e-02,8.798701920335854076e-01,4.610563290088401378e-02,-4.283484375229633290e-21,1.910121564977415587e-01,-6.645616560798457608e-04,8.588864375284360753e-01,6.803315703898439419e-03,3.527118584367054731e-04,4.571887527330743134e-02,1.837001542754387873e-19,-8.812136417810606232e-19,-4.523315258427324693e-20
2.999999999999999889e-02,9.237540523906745404e-01,1.999617472423011882e-02,8.664830926036177772e-01,4.540433899426930126e-02,-6.583288745899270777e-21,1.880776974277451608e-01,-7.721739214756509050e-04,8.458248811820167079e-01,6.701554474599742510e-03,3.462539166685438393e-04,4.502308147147295742e-02,-2.711212111136536226e-19,-8.290903114835152584e-19,5.353875906687854719e-20
3.500000000000000333e-02,8.948967381838580648e-01,2.016746154244625569e-02,8.532996594656463429e-01,4.471366003759828095e-02,3.613677957034452607e-16,1.851956720498790232e-01,-8.456710926484361113e-04,8.329603063735948609e-01,6.600858538383160348e-03,3.401953448354395047e-04,4.433792498075209837e-02,7.487498566829458366e-17,-8.185578701844277016e-18,3.535444932409208436e-16
4.000000000000000083e-02,8.955499330090860299e-01,2.016850218360500754e-02,8.403167986737865025e-01,4.403344975032409681e-02,-1.369792539835117220e-20,1.823631345444041707e-01,-8.945322580376364715e-04,8.202901985930762807e-01,6.501344936875271853e-03,3.344469950070970226e-04,4.366322992453421092e-02,-1.148436689845015469e-19,1.045138657201984843e-18,1.150263352693731399e-20
4.499999999999999833e-02,8.878956285195604980e-01,2.160707857144722119e-02,8.275314620258934495e-01,4.336355987720138389e-02,-1.465338075166636921e-20,1.795777765185413155e-01,-9.256203730537570932e-04,8.078119484616343993e-01,6.403092169735673418e-03,3.289439935550236252e-04,4.299882697295288880e-02,1.138521956149021286e-18,-5.101508311460213589e-19,-2.681574501996058614e-19
