Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.024105724345927948e+00,1.928312472024324570e-02,9.499999999999998446e-01,5.000000000000000278e-02,0.000000000000000000e+00,3.543556787471492941e-01,0.000000000000000000e+00,-8.814374923609994417e-01,1.865029888142891168e-02,0.000000000000000000e+00,-4.639144696636839788e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,8.827054587484258752e-01,2.040959147120347678e-02,8.468929207820444782e-01,2.550908097668977761e-02,2.873691514131670316e-17,3.190775778939589635e-01,-7.541635856461693758e-03,-7.844927508167879315e-01,2.230211918154991965e-02,1.743060632246454245e-02,-1.852739926461962824e-02,1.080560693916901907e-17,-2.139494533693804110e-19,-2.662814028953737739e-17
1.000000000000000021e-02,7.456694089448595575e-01,1.984954698145423996e-02,7.434155593247929739e-01,2.224984873335816155e-02,5.468290278594613759e-17,2.803221285500703264e-01,-5.909097885275819972e-03,-6.885468890172672385e-01,1.961011891966298049e-02,1.544319661872991210e-02,-1.609688652861364366e-02,2.045723483778161314e-17,-3.614559828457146072e-20,-5.071218401509727141e-17
1.499999999999999944e-02,6.939438623046098042e-01,1.970855187910550144e-02,6.524930737014686954e-01,1.952957435006804146e-02,-4.695628655481125625e-19,2.461908989502728240e-01,-4.618053325906855758e-03,-6.042734527786095544e-01,1.720468670553061338e-02,1.356263848405411289e-02,-1.413204827948550714e-02,-1.141898414657743203e-18,-3.643405088905169315e-19,4.702152432085776165e-20
2.000000000000000042e-02,5.779272291833174036e-01,1.661786061873544301e-02,5.726897950615303934e-01,1.714252752510148775e-02,9.558882101915122695e-17,2.161925785469709094e-01,-3.636571545220034819e-03,-5.303226166897599958e-01,1.509506670028349165e-02,1.190912324728101573e-02,-1.240743516961142524e-02,3.567428096927673639e-17,2.237633959752557745e-19,-8.868240413977625162e-17
2.500000000000000139e-02,5.037261922350283472e-01,1.951172220630452772e-02,5.026466679363255086e-01,1.504702219516753509e-02,-1.214778355465116007e-18,1.898331425661968774e-01,-2.886589680186626809e-03,-4.654282192579355382e-01,1.324490093220039195e-02,1.045642292293370162e-02,-1.089273522949743903e-02,-8.664129527413808772e-19,-4.601598919466244771e-19,9.609542311151912045e-19
2.999999999999999889e-02,4.360130750780280007e-01,2.143338048490562794e-02,4.411700579976105541e-01,1.320750472138465179e-02,-2.489437994726862703e-19,1.666755911293102133e-01,-2.309980543832753676e-03,-4.084794622340163217e-01,1.162207503129098103e-02,9.180362574068996404e-03,-9.562539910317241834e-03,-7.930610059560869512e-19,-2.796472958173144576e-19,-5.051868333299473396e-20
3.500000000000000333e-02,3.941685471240519156e-01,1.841218776242762450e-02,3.872122891590428218e-01,1.159274818555660821e-02,1.784275492792024275e-16,1.463342133566512826e-01,-1.863698765550725681e-03,-3.585022397410628781e-01,1.019850250170302626e-02,8.059614986084734367e-03,-8.394484650594936231e-03,6.660247696013205476e-17,-6.551007338963615219e-19,-1.655309731549707704e-16
4.000000000000000083e-02,3.543642267342438368e-01,1.611648905927116210e-02,3.398538046533398638e-01,1.017532299119409088e-02,1.449552287259072403e-16,1.284688945231279855e-01,-1.515806281308124115e-03,-3.146422003915034793e-01,8.949607233110112858e-03,7.075387236496916490e-03,-7.368886338868249272e-03,5.404379112484798830e-17,4.816997256271052517e-19,-1.345038576540846380e-16
4.499999999999999833e-02,3.064891791145800681e-01,2.111119464092369238e-02,2.982875022450907077e-01,8.931138250608133128e-03,-8.928573331454842696e-19,1.127799617573574664e-01,-1.242550916919665446e-03,-2.761499361494600957e-01,7.853874052281757320e-03,6.211130620759989021e-03,-6.468429714981648905e-03,-2.781815403753153103e-19,-6.769279531404364146e-19,8.504735326445215659e-19
5.000000000000000278e-02,2.606436146750458760e-01,1.863605247588073083e-02,2.618049839539570711e-01,7.839037751157192091e-03,-1.390848225023472636e-18,9.900354712312239847e-02,-1.026220353643822339e-03,-2.423680266252788984e-01,6.892459608527671915e-03,5.452280692318582991e-03,-5.677888340529634731e-03,-6.537607680401219808e-19,-3.123942155378975912e-19,1.236210148216514330e-18
5.500000000000000028e-02,2.402275457648387902e-01,1.751832478163976858e-02,2.297844865386712288e-01,6.880444183920083473e-03,-1.311899030107256659e-18,8.690743505842632444e-02,-8.535648245188835227e-04,-2.127197001470905457e-01,6.048854793566372547e-03,4.786025211953795835e-03,-4.983876867933072566e-03,-4.443716032472165884e-19,-5.824569361858958331e-20,1.235298574151557918e-18
5.999999999999999778e-02,2.180979979514647282e-01,1.779176360039299090e-02,2.016802874399114265e-01,6.039046040262582501e-03,-1.058514142635289477e-20,7.628735707394511401e-02,-7.146370556613553622e-04,-1.866989052523235215e-01,5.308591338149506317e-03,4.201097632710142950e-03,-4.374631536377859148e-03,-3.743229625939937904e-19,-1.636903617833195492e-19,-1.390768876840520465e-19
6.500000000000000222e-02,1.460167286025439715e-01,1.808862265786347068e-02,1.770134059181065478e-01,5.300522183885663860e-03,1.597377257260503442e-16,6.696369522658913997e-02,-6.019384103095317892e-04,-1.638616137848740717e-01,4.658986409665946508e-03,3.687593758519790241e-03,-3.839815996656390125e-03,5.953987788224311814e-17,2.985811713101931315e-19,-1.482266714685576633e-16
7.000000000000000666e-02,1.743872771436388858e-01,1.989838886158432074e-02,1.553634411175581764e-01,4.652299656047301050e-03,2.252746930482597623e-16,5.877855625212358853e-02,-5.097898279234455883e-04,-1.438182003418379817e-01,4.088919996981998581e-03,3.236809299863733017e-03,-3.370349773089630855e-03,8.399616921096147389e-17,2.340839855178063506e-19,-2.090295006052188274e-16
7.499999999999999722e-02,1.392911905831580033e-01,1.986803786775663203e-02,1.363614081075048001e-01,4.083340770663895086e-03,3.014522612300576983e-18,5.159317972467726554e-02,-4.338678662676018660e-04,-1.262267630391425144e-01,3.588640657853621550e-03,2.841096179081054225e-03,-2.958256891311624153e-03,1.159823532803154941e-18,-2.702583506577121668e-19,-2.782734394383582211e-18
8.000000000000000167e-02,1.461116770878987114e-01,2.013549683770970294e-02,1.196834499170047472e-01,3.583956005813865135e-03,1.725777684638506101e-16,4.528564576337998360e-02,-3.708620684363111574e-04,-1.107872679860716497e-01,3.149595856302705651e-03,2.493735591310207358e-03,-2.596532423363800534e-03,6.433068771787352279e-17,5.460690719295729592e-19,-1.601394730238112548e-16
8.500000000000000611e-02,8.161136716843099548e-02,1.721498517961269487e-02,1.050453184795733380e-01,3.145639601677113935e-03,-1.183632317076844171e-18,3.974885031841122324e-02,-3.182215402894083612e-04,-9.723641490676791788e-02,2.764283660007139844e-03,2.188825990890482225e-03,-2.279024918285467351e-03,-4.829895147641033361e-19,1.416903265398414887e-19,1.081529469931578815e-18
8.999999999999999667e-02,8.088247017626250257e-02,1.738403515299029659e-02,9.219753048552377372e-02,2.760925135438896220e-03,-6.875232715127745223e-19,3.488871872957563514e-02,-2.739671729899311511e-04,-8.534313437668204771e-02,2.426123022291865917e-03,1.921184338264134627e-03,-2.000332892189379298e-03,-2.355575929898360005e-19,-2.959490637100759666e-19,6.463032740566276484e-19
9.500000000000000111e-02,7.981396596058322468e-02,1.817554503884490427e-02,8.092111562608975128e-02,2.423258664770007453e-03,1.929146750470436553e-16,3.062263092008998128e-02,-2.365522126647669622e-04,-7.490463844829600704e-02,2.129340256351352871e-03,1.686259103117604364e-03,-1.755713743879052866e-03,7.206005949256392406e-17,5.467443177828636648e-19,-1.789509197982275350e-16
1.000000000000000056e-01,6.597806104173346842e-02,1.914541381108087262e-02,7.102388479756782669e-02,2.126887316706583750e-03,-1.335420177775230815e-18,2.687803417602684791e-02,-2.047584744480555571e-04,-6.574295626866889786e-02,1.868869633858223503e-03,1.480053672016447101e-03,-1.541003638995635042e-03,-4.802132330246816168e-19,-1.439654618448890973e-19,1.246240252172927914e-18
