Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,9.828289489304652404e-01,1.682457304884870525e-02,9.499999999999998446e-01,4.999999999999999584e-02,0.000000000000000000e+00,2.968340989782378703e-01,0.000000000000000000e+00,9.024353260393663811e-01,1.562284731464409770e-02,0.000000000000000000e+00,4.749659610733508036e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.870309774136268866e-01,1.828776700577508171e-02,9.288249090667334285e-01,4.815557712051206363e-02,1.533605965074884791e-20,2.908062891024201790e-01,6.845464488208080622e-04,8.821268603305415512e-01,9.136646928532493953e-03,8.774259925406675299e-04,4.768843668238216538e-02,1.228406298239946352e-19,-2.195689161455645873e-19,-2.426105270014465701e-20
1.000000000000000021e-02,9.418905542774982376e-01,1.845494937295303478e-02,9.081772218085092385e-01,4.708239939048199790e-02,1.494462967214873544e-20,2.841399950006711639e-01,-1.714931357029959250e-04,8.625836099909298671e-01,8.899330178746932621e-03,8.565062058327685152e-04,4.663675451464295574e-02,1.919741407874156500e-19,-4.266895355712176516e-19,-4.741289673022633019e-20
1.499999999999999944e-02,9.721806116474163151e-01,1.773858151025907784e-02,8.879886570653132694e-01,4.603791428472216868e-02,6.347792481100735863e-20,2.776723534375303837e-01,-7.884959577122443129e-04,8.434583392351016062e-01,8.710474244631083787e-03,8.315583411268897933e-04,4.559933726997380393e-02,-1.007681765441278233e-18,1.503789815478520481e-19,3.982760061592936349e-19
2.000000000000000042e-02,8.849936127391895280e-01,1.939091129901114943e-02,8.682487235351159516e-01,4.501608399734459420e-02,1.393649766420824576e-20,2.713898231211200884e-01,-1.221869514684277395e-03,8.247444578736182752e-01,8.523616245660597251e-03,8.087453255658180479e-04,4.458511173952567352e-02,3.061828762270548781e-19,-7.714834791661816267e-19,-8.604034346394616275e-20
2.500000000000000139e-02,8.858459585089193400e-01,2.290635692374801136e-02,8.489474928793437902e-01,4.401652793655596446e-02,-3.313488607645545561e-20,2.652770072419572411e-01,-1.522143860849879552e-03,8.064365786798999292e-01,8.339057725973417212e-03,7.876240114767952150e-04,4.359357808605467122e-02,-4.146596294423808874e-20,-9.139197731868947881e-19,-2.124210951265281700e-20
2.999999999999999889e-02,8.685778328843640761e-01,2.114080544471853493e-02,8.300752466903839055e-01,4.303887158982135086e-02,1.031915789554333090e-19,2.593219047174984970e-01,-1.726084391685400385e-03,7.885284184815744002e-01,8.157253392422446694e-03,7.678327196491913434e-04,4.262419249285397810e-02,-1.700897035469644419e-18,2.471855843498920223e-19,6.680991109159535533e-19
3.500000000000000333e-02,8.695370440598121364e-01,1.809058109695410588e-02,8.116224732617558502e-01,4.208271597483963233e-02,-3.204217382154829892e-20,2.535150340357630872e-01,-1.860382896637926501e-03,7.710130829506921524e-01,7.978511285004569187e-03,7.491062676026622857e-04,4.167643362620864628e-02,2.544611968357528609e-19,-1.855476564859487444e-19,-1.174298281110427380e-19
4.000000000000000083e-02,8.272611773026633530e-01,1.979583830715088769e-02,7.935798655425231329e-01,4.114764692345151964e-02,1.196563405416162327e-20,2.478487606607434612e-01,-1.944415468192504633e-03,7.538832856839144947e-01,7.803031498349370654e-03,7.312498819049015417e-04,4.074979967214118620e-02,4.603328264137422487e-19,-1.239997279148562348e-18,-1.388189533281971661e-19
4.499999999999999833e-02,8.065922444897924981e-01,1.832894919844383144e-02,7.759383184479968776e-01,4.023324200421259794e-02,-1.873412822187491935e-19,2.423168079528814911e-01,-1.992245831363506376e-03,7.371315062422573172e-01,7.630936249076256638e-03,7.141199699185995760e-04,3.984380573392860836e-02,1.703818574093672660e-18,-3.629806509026454664e-19,-7.576450629122061818e-19
