Dly,nInt,nInt_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc
0.000000000000000000e+00,1.035235848669883163e+00,1.880470278406467036e-02,9.499999999999999556e-01,5.000000000000000278e-02,0.000000000000000000e+00,9.499999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,8.806211391617388973e-01,1.985286074840133738e-02,8.551443526068954748e-01,4.413631934084645547e-02,0.000000000000000000e+00,8.551443526068954748e-01,9.038681155580601369e-04,-6.352804132667975653e-03,4.413631934084645547e-02,4.519395036807640864e-04,6.248128181965980840e-03,0.000000000000000000e+00,-5.455122246199253407e-18,5.795960177583446706e-18
1.000000000000000021e-02,8.083146105638866485e-01,2.020821852126571463e-02,7.698105721907337884e-01,3.972789752003766384e-02,0.000000000000000000e+00,7.698105721907337884e-01,8.615837699885850118e-04,-5.977340767082900061e-03,3.972789752003766384e-02,4.141944786325654380e-04,5.654605395650799497e-03,0.000000000000000000e+00,-4.915964650964320939e-18,1.273302680843940635e-17
1.499999999999999944e-02,7.565072171740772067e-01,2.067029024031765208e-02,6.929924536156002457e-01,3.576491946462385246e-02,0.000000000000000000e+00,6.929924536156002457e-01,8.152323289221843471e-04,-5.585736335039512626e-03,3.576491946462385246e-02,3.770554496182203686e-04,5.080861229416438855e-03,0.000000000000000000e+00,-6.773144700628145611e-18,2.798420980345855399e-17
2.000000000000000042e-02,6.615212251438626900e-01,1.881198473901948831e-02,6.238398906167956781e-01,3.219734245240565146e-02,0.000000000000000000e+00,6.238398906167956781e-01,7.708717991420720823e-04,-5.219524226944694499e-03,3.219734245240565146e-02,3.433299390601809260e-04,4.564750540225924989e-03,0.000000000000000000e+00,-3.904034205728151502e-18,2.416502952009530780e-17
2.500000000000000139e-02,5.731549607715067385e-01,1.900738186877569749e-02,5.615879478649985490e-01,2.898568000943205561e-02,0.000000000000000000e+00,5.615879478649985490e-01,7.285094210368667353e-04,-4.877303921292772473e-03,2.898568000943205561e-02,3.127136913463307143e-04,4.100737514480905926e-03,0.000000000000000000e+00,-1.259578516671804016e-18,2.019572253264193039e-17
2.999999999999999889e-02,5.105196161090224116e-01,1.824398171218056391e-02,5.055480237578127145e-01,2.609442156547484709e-02,0.000000000000000000e+00,5.055480237578127145e-01,6.881054400289075704e-04,-4.557506828194216562e-03,2.609442156547484709e-02,2.849133645804928310e-04,3.683585848066237099e-03,0.000000000000000000e+00,-4.976010760657779780e-18,4.877400734993621147e-17
3.500000000000000333e-02,4.763625397408420281e-01,1.806462754464148446e-02,4.551002311361702635e-01,2.349159994486333877e-02,0.000000000000000000e+00,4.551002311361702635e-01,6.496133774262519839e-04,-4.258665185760691571e-03,2.349159994486333877e-02,2.596636677096687894e-04,3.308582684228585265e-03,0.000000000000000000e+00,1.295164412678876591e-17,-9.270368140602396465e-17
4.000000000000000083e-02,4.318112458481057070e-01,1.907524141479483362e-02,4.096865403692188101e-01,2.114843757020622855e-02,0.000000000000000000e+00,4.096865403692188101e-01,6.129816132893099257e-04,-3.979407151869424931e-03,2.114843757020622855e-02,2.367247509379416363e-04,2.971487849770279403e-03,0.000000000000000000e+00,-2.359986953194825552e-18,3.909483681526126046e-17
4.499999999999999833e-02,4.009863918487271417e-01,2.170995537103145856e-02,3.688046066921311095e-01,1.903902819940799657e-02,0.000000000000000000e+00,3.688046066921311095e-01,5.781545428052399863e-04,-3.718450560329904318e-03,1.903902819940799657e-02,2.158797354186691700e-04,2.668486539363234059e-03,0.000000000000000000e+00,4.785756786521801186e-18,-7.554129676272664520e-17
5.000000000000000278e-02,3.108605413440377330e-01,2.127452768447329542e-02,3.320022135039343292e-01,1.714005042158937148e-02,0.000000000000000000e+00,3.320022135039343292e-01,5.450735736893102265e-04,-3.474597072058396852e-03,1.714005042158937148e-02,1.969324842617722069e-04,2.396146721276124370e-03,0.000000000000000000e+00,5.019146418007620362e-19,3.038303742973619174e-17
