Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.000000000000000000e+00,0.000000000000000000e+00,9.499999999999999556e-01,5.000000000000000278e-02,0.000000000000000000e+00,6.493640670926433822e-01,0.000000000000000000e+00,6.934164033024462492e-01,3.417705616277071090e-02,0.000000000000000000e+00,3.649560017381296706e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.237399889665486308e-01,0.000000000000000000e+00,8.815649637232063629e-01,4.217502524334224012e-02,-1.691342067905454643e-19,6.040488064332369955e-01,2.558992492488607572e-03,6.420948851925314393e-01,1.872507928198641203e-02,2.292254221692529431e-03,4.024548627503427012e-02,-2.636434664714561646e-19,2.459138287285696330e-20,1.517572579646593129e-20,5.000000000000000104e-03
8.573585757634880622e-01,0.000000000000000000e+00,8.182321894651770622e-01,3.912638629831102777e-02,-1.597360570106242168e-19,5.603060748617715303e-01,8.724901411930018058e-04,5.962909824944205850e-01,1.730501331499356005e-02,2.125984020610575346e-03,3.739861507828772663e-02,-2.446872206258478363e-19,2.207405282973403938e-20,1.029948896087400840e-20,1.000000000000000021e-02
7.957756643299497279e-01,0.000000000000000000e+00,7.594499280707174282e-01,3.632573625923225108e-02,-1.509094981226317879e-19,5.197844366151105344e-01,-3.331242317502376704e-04,5.537049514069094514e-01,1.607953866251186914e-02,1.959034499483411351e-03,3.470926662360889620e-02,1.103464927602303217e-20,2.060160117889386179e-20,-2.170838867272414222e-19,1.499999999999999944e-02
7.386141829006027670e-01,0.000000000000000000e+00,7.048903446691885399e-01,3.372383823141424097e-02,-1.406701604685160052e-19,4.822426667719998394e-01,-1.158908576398949564e-03,5.141135489688858362e-01,1.493810736315660283e-02,1.807628404297483221e-03,3.221350989312368046e-02,-2.080723362539454915e-19,1.750019381619478763e-20,2.131541837200026003e-21,2.000000000000000042e-02
6.855570236481517421e-01,0.000000000000000000e+00,6.542501655045982467e-01,3.130685814355348151e-02,-3.946712690189897606e-20,4.474491287545291907e-01,-1.707227883824860700e-03,4.773182024364430731e-01,1.387515071293253521e-02,1.669836692513026154e-03,2.989760674706756077e-02,-2.213488608707003388e-21,-6.259026459477868267e-20,-5.199820831994962981e-20,2.500000000000000139e-02
6.363099100954111575e-01,0.000000000000000000e+00,6.072478848127502715e-01,2.906202528266084786e-02,-2.609852041121625720e-19,4.151932546021595560e-01,-2.054015207926455748e-03,4.431304316869467685e-01,1.288593248510361278e-02,1.543979382017599640e-03,2.774849628604369664e-02,-9.472703866011306793e-20,-8.924714705841423214e-22,-2.688479936885329882e-19,2.999999999999999889e-02
5.905995578120686318e-01,0.000000000000000000e+00,5.636222019970362762e-01,2.697735581503240068e-02,-6.881640183664542837e-19,3.852829737833650126e-01,-2.255373686809667919e-03,4.113721159481315559e-01,1.196582949011202116e-02,1.428676625679222226e-03,2.575408980144260757e-02,-2.962414997931252453e-19,-4.325694873719771026e-20,-6.653826331529696572e-19,3.500000000000000333e-02
5.481722032468169248e-01,0.000000000000000000e+00,5.231305748688970247e-01,2.504162837791987922e-02,-1.100274406009764995e-19,3.575425198290261841e-01,-2.352689973353418521e-03,3.818755657201071130e-01,1.111037759054406618e-02,1.322781826405334225e-03,2.390319424368129997e-02,-1.519439392025465897e-19,1.095180056662169675e-20,-8.449662010272793094e-21,4.000000000000000083e-02
5.087922301782229484e-01,0.000000000000000000e+00,4.855478756062932555e-01,2.324435457192973453e-02,-2.153225986855777007e-19,3.318106158622470825e-01,-2.376434787838038916e-03,3.544833805985735387e-01,1.031530467789480536e-02,1.225330454528743588e-03,2.218544091418875666e-02,-1.508437812500824810e-19,-5.589218344740733364e-21,-1.537372593947924975e-19,4.499999999999999833e-02
