Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.999999999999997780e-01,0.000000000000000000e+00,9.499999999999998446e-01,4.999999999999998890e-02,0.000000000000000000e+00,8.696459103174699612e-01,0.000000000000000000e+00,3.823819957426066174e-01,4.577083738512999905e-02,0.000000000000000000e+00,2.012536819697929857e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.449214559348892095e-01,0.000000000000000000e+00,8.141133440793142384e-01,3.080811185557502316e-02,-9.901625537012780827e-20,7.472576285925479622e-01,5.947671339287227514e-03,3.231274944740837873e-01,2.038156133708124429e-02,4.778104756655574166e-03,3.018699867838138540e-02,-9.895521960955742692e-20,-3.746910741229821815e-20,-2.094617595174144825e-20,5.000000000000000104e-03
7.237292491236014813e-01,0.000000000000000000e+00,6.974062927264470524e-01,2.632295639715441504e-02,-1.704137517826867657e-19,6.399035654182240185e-01,3.802825620277374731e-03,2.773312044168048107e-01,1.734152636362334618e-02,4.105423849926586981e-03,2.595786728199004495e-02,-1.777155685363862152e-19,-3.979259658663873335e-20,-1.920447850029844428e-20,1.000000000000000021e-02
6.199942585390161298e-01,0.000000000000000000e+00,5.974275724174193947e-01,2.256668612159674903e-02,2.431044239694763206e-19,5.479781608110777524e-01,2.224846607282219245e-03,2.380060471392249632e-01,1.487394902097236016e-02,3.498581893083072946e-03,2.223766540745185025e-02,2.292595030394399849e-19,1.313138339452054946e-19,8.257348385354374502e-20,1.499999999999999944e-02
5.311270754729608967e-01,0.000000000000000000e+00,5.117817068975888395e-01,1.934536857537201213e-02,-2.650948445717640251e-19,4.692757115618338415e-01,1.115628627538675990e-03,2.042170370233750420e-01,1.275660811566100422e-02,2.982828409193910828e-03,1.904997659513108649e-02,-2.834173819615634068e-19,-4.191970439788197707e-20,-1.403657930335936545e-20,2.000000000000000042e-02
4.549965572571033068e-01,0.000000000000000000e+00,4.384139408179936748e-01,1.658261643910960426e-02,6.978699976388330654e-19,4.018901861776595918e-01,3.512685524755193925e-04,1.751941454274420495e-01,1.093929640258805777e-02,2.544351647614829202e-03,1.631920777748454426e-02,7.162655591447489980e-19,1.706494378278109645e-19,1.048142537871553725e-19,2.500000000000000139e-02
3.897775222643239390e-01,0.000000000000000000e+00,3.755640751856946236e-01,1.421344707862930504e-02,5.595538060512662554e-19,3.441911328860288721e-01,-1.613734025403511241e-04,1.502724003334539038e-01,9.379820710627165270e-03,2.171289562089213140e-03,1.397987369621907401e-02,5.795398521079335551e-19,1.341880394866633469e-19,7.213115105872619438e-20,2.999999999999999889e-02
3.339062799951491023e-01,0.000000000000000000e+00,3.217242601330210228e-01,1.218201986212808993e-02,1.333049905658968407e-18,2.947837397134314141e-01,-4.918099940362219945e-04,1.288778603730785788e-01,8.041850415564556417e-03,1.853663388020749614e-03,1.197586862019422126e-02,1.456910129815953256e-18,1.366250198490788823e-19,-1.565256014095632788e-21,3.500000000000000333e-02
2.860431784453919546e-01,0.000000000000000000e+00,2.756028159889303275e-01,1.044036245646163055e-02,-3.300974194729456145e-19,2.524746070472895232e-01,-6.917278350034553221e-04,1.105155739085691979e-01,6.894114596542969334e-03,1.583066243607693857e-03,1.025912781765910865e-02,-3.596936640216958278e-19,-4.093573556435955999e-20,-2.056646558887193367e-21,4.000000000000000083e-02
2.450405164094594246e-01,0.000000000000000000e+00,2.360932414121921785e-01,8.947274997267258209e-03,-8.665457938747722055e-19,2.162425311525370542e-01,-7.993915390243600764e-04,9.475902864545684978e-02,5.909711574578606699e-03,1.352404557725281082e-03,8.788475354048546143e-03,-9.876004893178174237e-19,-3.907960859515570683e-20,9.321626744615837260e-20,4.499999999999999833e-02
